,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 24, 1986 Promotional Activities","(0.31999999999999995, 'convention mentioned regard committee underscored useful shy ness preparing')","(0.28767123287671237, 'material representative regions cultures n committee particularly favour state party designating coordinator world heritage promotional activities')","(0.42500000000000004, 'convention well means cooperation states')","(0.33333333333333337, 'well means cooperation states parties secretariat n committee agreed conclusions study concerning need')","(0.375, 'publications convention properties inscribed world heri shy tage')","(0.2857142857142857, 'presenting promotion plan indicating states parties could promote convention well means cooperation states parties secretariat')","(0.38888888888888884, 'heri shy tage list')","(0.3870967741935484, 'associations set article convention making use unesco national')","(0.375, 'information past present proposed activities promote convention secreta shy riat')","(0.475, 'asia promote convention mentioned regard')","(0.3928571428571429, 'promote convention well means cooperation states parties')","(0.3303571428571429, 'committee s attention drawn document cc conf presenting up to shy date information different')","(0.3237410071942446, 'national commissions connection agreed special effort made develop material representative regions cultures n committee particularly favour')","(0.3012048192771084, 'article convention making use unesco national commissions committee suggested study')","(0.3278688524590164, 'well means cooperation states parties secretariat n committee')","(0.3492063492063492, 'present proposed activities promote convention secreta shy riat')","(0.3880597014925373, 'publications convention properties inscribed world heri shy tage')","(0.3098591549295775, 'information past present proposed activities promote convention secreta')","(0.44067796610169496, 'publications convention properties inscribed world heri shy')","(0.3287671232876712, 'convention secreta shy riat requested send questionnaire unesco permanent')","(0.367816091954023, 'convention mentioned regard committee underscored useful shy ness preparing certificate')","(0.4509803921568627, 'convention properties inscribed world heri shy tage')","(0.33333333333333337, 'questionnaire unesco permanent delegations unesco national commissions state party several members committee mentioned activities taken')","(0.32173913043478264, 'f document prepared request bureau session presenting promotion plan indicating states parties could promote')","(0.2978723404255319, 'agreed conclusions study concerning need decentralise promotional activities creating national')","(0.359375, 'pursue version sales price would go directly world heritage')","(0.3529411764705882, 'convention secreta shy riat requested send questionnaire unesco permanent delegations')","(0.31756756756756754, 'agreed conclusions study concerning need decentralise promotional activities creating national associations set article convention making use unesco')","(0.29230769230769227, 'annex f document prepared request bureau session presenting promotion plan indicating states parties could promote convention')","(0.3529411764705882, 'convention making use unesco national commissions committee suggested study sent unesco national commissions connection')","(0.375, 'promote convention well means cooperation states')","(0.2931034482758621, 'promotional activities secretariat sending questionnaire obtain information past present proposed activities promote')","(0.36585365853658536, 'parties could promote convention well means cooperation states parties secretariat')"
"Nov 24, 2007 Elections to the World Heritage Committee","(0.26027397260273977, 'elects barbados member world heritage committee reserved seat state')","(0.22580645161290325, 'reserved seat state parties without properties world heritage list elects members world heritage committee following eight')","(0.29729729729729726, 'properties world heritage list elects')","(0.26732673267326734, 'without properties world heritage list elects members world heritage committee following eight states')","(0.34426229508196726, 'reserved seat state parties without properties world heritage')","(0.2184873949579832, 'without properties world heritage list elects members world heritage committee following eight states parties australia')","(0.30000000000000004, 'properties world heritage list')","(0.29508196721311475, 'reserved seat state parties without properties world heritage')","(0.26249999999999996, 'heritage committee reserved seat state parties without properties world heritage')","(0.24390243902439024, 'parties without properties world heritage')","(0.2592592592592593, 'list elects members world heritage committee following')","(0.2232142857142857, 'barbados member world heritage committee reserved seat state parties without properties world heritage list')","(0.26356589147286824, 'member world heritage committee reserved seat state parties without properties world heritage list elects members world')","(0.2098765432098766, 'members world heritage committee following eight states parties australia bahrain')","(0.24615384615384617, 'heritage committee reserved seat state parties without properties')","(0.25, 'state parties without properties world heritage list elects')","(0.25373134328358204, 'member world heritage committee reserved seat state parties')","(0.288135593220339, 'without properties world heritage list elects members world')","(0.3076923076923077, 'seat state parties without properties world heritage')","(0.2941176470588235, 'without properties world heritage list elects members world heritage')","(0.2592592592592593, 'members world heritage committee following eight states parties australia bahrain')","(0.30188679245283023, 'parties without properties world heritage list elects')","(0.22413793103448276, 'members world heritage committee following eight states parties australia bahrain brazil china egypt jordan nigeria')","(0.26956521739130435, 'heritage committee reserved seat state parties without properties world heritage list elects members world')","(0.25, 'state parties without properties world heritage list elects members world')","(0.26865671641791045, 'state parties without properties world heritage list elects members')","(0.2435897435897436, 'without properties world heritage list elects members world heritage committee')","(0.2518518518518519, 'member world heritage committee reserved seat state parties without properties world heritage list elects members world heritage')","(0.24615384615384617, 'member world heritage committee reserved seat state parties without properties world heritage list elects members world')","(0.26168224299065423, 'seat state parties without properties world heritage list elects members world heritage committee following')","(0.30434782608695654, 'reserved seat state parties without properties')","(0.21649484536082475, 'barbados member world heritage committee reserved seat state parties without properties world')","(0.29333333333333333, 'list elects members world heritage committee following eight states parties')"
"Nov 24, 1986 Ways of Ensuring a Better Turnover in the Membership of the World Heritage Committee","(0.31506849315068497, 'assembly would interest equi shy table rotation call states')","(0.27819548872180455, 'n committee fully recognized need ensure equitable representation different regions cultures f world composition committee stipulated')","(0.3913043478260869, 'recommendation question general assembly since')","(0.30000000000000004, 'make recommendation question general assembly since states could prevented submitting candidature accordance established')","(0.3382352941176471, 'committee consider recommending states parties next general assembly')","(0.2836879432624113, 'make recommendation question general assembly since states could prevented submitting candidature accordance established electoral procedures')","(0.3846153846153846, 'years standing re election')","(0.3731343283582089, 'different regions cultures f world composition committee stipulated')","(0.34782608695652173, 'equitable representation different regions cultures f world composition committee stipulated')","(0.37037037037037035, 'cc conf n one member')","(0.2941176470588235, 'states could prevented submitting candidature accordance established')","(0.31851851851851853, 'submitting candidature accordance established electoral procedures clear consensus matter committee decided make recommendation general')","(0.31007751937984496, 'rotation call states completing term office committee consider waiting two years standing re election six year')","(0.2941176470588235, 'make recommendation question general assembly since states could prevented submitting')","(0.296875, 'make recommendation question general assembly since states could')","(0.2833333333333333, 'change present system document cc conf n one')","(0.29850746268656714, 'make recommendation question general assembly since states could')","(0.3389830508474576, 'item bureau meeting consensus reached members holding limit')","(0.34426229508196726, 'committee make recommendation question general assembly since')","(0.30000000000000004, 'rotation call states completing term office committee consider waiting')","(0.30681818181818177, 'question general assembly since states could prevented submitting candidature accordance')","(0.34693877551020413, 'consider waiting two years standing re election')","(0.27586206896551724, 'consider waiting two years standing re election six year term n although aware need rotation')","(0.30434782608695654, 'shy table rotation call states completing term office committee consider waiting two years standing')","(0.275, 'cc conf n one member suggested committee consider recommending states')","(0.3125, 'years standing re election six year term n although')","(0.30666666666666664, 'change present system document cc conf n one member suggested')","(0.28888888888888886, 'rotation call states completing term office committee consider waiting two years standing re election six year term')","(0.27586206896551724, 'assembly since states could prevented submitting candidature accordance established electoral procedures clear consensus matter committee decided')","(0.30400000000000005, 'considered proper committee make recommendation question general assembly since states could prevented submitting candidature')","(0.3529411764705882, 'make recommendation question general assembly since')","(0.3035714285714286, 'states could prevented submitting candidature accordance established electoral procedures clear consensus matter')","(0.30434782608695654, 'equitable representation different regions cultures f world composition committee stipulated')"
"Nov 24, 2007 Assessment report of the Advisory Bodiesxe2x80x99 activities","(0.3287671232876712, 'relation work relationships advisory bodies calls upon world heritage')","(0.2894736842105263, 'heritage centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships advisory')","(0.3571428571428571, 'cooperation advisory bodies report session')","(0.3203883495145631, 'management audit relation work relationships advisory bodies calls upon world heritage committee review')","(0.3833333333333333, 'relation work relationships advisory bodies calls upon world')","(0.3426573426573427, 'centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships advisory')","(0.3157894736842105, 'report session progress implementation')","(0.30666666666666664, 'review proposed protocols roles responsibilities indicated management audit')","(0.29702970297029707, 'session progress implementation recommendations management audit relation work relationships advisory')","(0.33333333333333337, 'world heritage centre cooperation advisory')","(0.30666666666666664, 'implementation recommendations management audit relation work relationships')","(0.29850746268656714, 'centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships')","(0.3026315789473685, 'heritage centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships advisory')","(0.28712871287128716, 'session progress implementation recommendations management audit relation work relationships advisory')","(0.36363636363636365, 'management audit relation work relationships advisory bodies calls')","(0.2692307692307693, 'session progress implementation recommendations management audit relation work')","(0.2804878048780488, 'cooperation advisory bodies report session progress implementation recommendations')","(0.29333333333333333, 'review proposed protocols roles responsibilities indicated management audit')","(0.3194444444444444, 'bodies report session progress implementation recommendations management')","(0.3076923076923077, 'implementation recommendations management audit relation work relationships advisory bodies')","(0.2987012987012987, 'management audit relation work relationships advisory bodies calls upon world')","(0.3733333333333333, 'implementation recommendations management audit relation work relationships')","(0.3093525179856115, 'requests world heritage centre cooperation advisory bodies report session progress implementation recommendations management audit relation')","(0.32089552238805974, 'centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships')","(0.2934782608695652, 'protocols roles responsibilities indicated management audit submit comments general assembly')","(0.3623188405797102, 'relation work relationships advisory bodies calls upon world heritage')","(0.31313131313131315, 'cooperation advisory bodies report session progress implementation recommendations management audit')","(0.289308176100629, 'heritage centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships advisory bodies')","(0.2894736842105263, 'heritage centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships advisory')","(0.34328358208955223, 'centre cooperation advisory bodies report session progress implementation recommendations management audit relation work relationships')","(0.3877551020408163, 'world heritage centre cooperation advisory bodies')","(0.3153153153153153, 'progress implementation recommendations management audit relation work relationships advisory bodies calls upon')","(0.32608695652173914, 'protocols roles responsibilities indicated management audit submit comments general assembly')"
"Nov 24, 1986 Relations Between the World Heritage List and the International Campaigns for the Safeguarding of the Cultural Heritage","(0.42105263157894735, 'concept lies behind international campaigns revised priorities set realistic')","(0.31677018633540377, 'behind international campaigns revised priorities set realistic limitations placed responsibilities unesco national governments concerned international community')","(0.47058823529411764, 'convention also adhere submit site')","(0.31818181818181823, 'requesting international campaign member state party world heritage convention encouraged adhere eligible seek')","(0.3939393939393939, 'convention encouraged adhere eligible seek inclusion site monument')","(0.29508196721311475, 'behalf international campaigns undertaken yet parties convention also adhere submit site monument question inclusion world')","(0.32352941176470584, 'and particular two recommendations')","(0.4137931034482759, 'state yet signatory world heritage convention state become')","(0.3370786516853933, 'closer links established international campaigns world heritage convention following ways')","(0.4411764705882353, 'yet parties convention also adhere')","(0.33783783783783783, 'national governments concerned international community particular interest')","(0.3661971830985915, 'concerned international community particular interest world heritage committee recommendation closer links established international campaigns')","(0.33587786259541985, 'committee welcomed conclusions recom shy mendations formulated therein endorsed executive board session decision and particular two')","(0.3033707865168539, 'heritage convention following ways firstly prior requesting international campaign member')","(0.33333333333333337, 'international campaigns preservation safeguarding cultural heritage mankind informed')","(0.375, 'campaigns world heritage convention following ways firstly prior')","(0.3880597014925373, 'heritage convention take action eligible seek inclusion site')","(0.303030303030303, 'submit cultural property subject campaign world heritage committee')","(0.43137254901960786, 'world heritage convention take action eligible seek')","(0.4225352112676056, 'international campaign launched site included world heritage list study')","(0.40740740740740744, 'would logical international campaigns launched sites included world heritage list')","(0.47058823529411764, 'convention take action eligible seek inclusion site')","(0.32191780821917804, 'unesco national governments concerned international community particular interest world heritage committee recommendation closer links established')","(0.29861111111111116, 'international campaigns revised priorities set realistic limitations placed responsibilities unesco national governments concerned international')","(0.3132530120481928, 'rapid growth number speaker indicated whereas would logical international campaigns')","(0.38888888888888884, 'governments concerned international community particular interest world heritage committee')","(0.35238095238095235, 'governments concerned international community particular interest world heritage committee recommendation')","(0.32592592592592595, 'read follows n member state state party world heritage convention take action eligible seek inclusion site monument')","(0.3153846153846154, 'state state party world heritage convention take action eligible seek inclusion site monument wishes safeguard world')","(0.33333333333333337, 'heritage sites could explained separate development two unesco programmes different procedures international campaign launched')","(0.3538461538461538, 'national governments concerned international community particular')","(0.28688524590163933, 'priorities set realistic limitations placed responsibilities unesco national governments concerned international community')","(0.32894736842105265, 'heritage convention take action eligible seek inclusion site monument wishes')"
"Nov 24, 2007 Report of the Intergovernmental Committee for the protection of the World Cultural and Natural Heritage on its activitie","(0.26027397260273977, 'examined document rep takes note report chairperson world heritage')","(0, '')","(0.23809523809523814, 'chairperson world heritage committee world')","(0.23232323232323238, 'general assembly examined document rep takes note report chairperson world heritage committee world')","(0.3015873015873016, 'note report chairperson world heritage committee world heritage')","(0.1610169491525424, 'general assembly examined document rep takes note report chairperson world heritage committee world heritage committee')","(0.33333333333333337, 'rep takes note report')","(0.2857142857142857, 'note report chairperson world heritage committee world heritage')","(0.26315789473684215, 'examined document rep takes note report chairperson world heritage committee')","(0.2564102564102564, 'world heritage committee world heritage')","(0.21311475409836067, 'chairperson world heritage committee world heritage committee')","(0.2321428571428571, 'general assembly examined document rep takes note report chairperson world heritage committee world heritage')","(0, '')","(0.17105263157894735, 'examined document rep takes note report chairperson world heritage committee')","(0.23809523809523814, 'note report chairperson world heritage committee world heritage')","(0.18333333333333335, 'general assembly examined document rep takes note report')","(0.22388059701492535, 'examined document rep takes note report chairperson world')","(0.2857142857142857, 'note report chairperson world heritage committee world heritage')","(0.27450980392156865, 'examined document rep takes note report chairperson')","(0.273972602739726, 'note report chairperson world heritage committee world heritage committee')","(0.22368421052631582, 'examined document rep takes note report chairperson world heritage committee')","(0.2786885245901639, 'chairperson world heritage committee world heritage committee')","(0.211864406779661, 'general assembly examined document rep takes note report chairperson world heritage committee world heritage committee')","(0.20869565217391306, 'general assembly examined document rep takes note report chairperson world heritage committee world heritage')","(0.22499999999999998, 'examined document rep takes note report chairperson world heritage committee')","(0.303030303030303, 'examined document rep takes note report chairperson world heritage')","(0.19999999999999996, 'general assembly examined document rep takes note report chairperson world')","(0, '')","(0, '')","(0.20370370370370372, 'general assembly examined document rep takes note report chairperson world heritage committee world heritage')","(0.27083333333333337, 'note report chairperson world heritage committee')","(0.18556701030927836, 'document rep takes note report chairperson world heritage committee world heritage committee')","(0.22368421052631582, 'examined document rep takes note report chairperson world heritage committee')"
"Nov 24, 2007 Other business protection and management plans, conservation tools and promotion of World Heritage properties","(0.29729729729729726, 'convention session activities undertaken progress made regard series world')","(0.28358208955223885, 'manuals invites director general unesco inform general assembly states parties world heritage convention session activities undertaken')","(0.36734693877551017, 'convention session activities undertaken progress')","(0.2990654205607477, 'world heritage convention session activities undertaken progress made regard series world heritage resource')","(0.375, 'activities undertaken progress made regard series world heritage')","(0.2786885245901639, 'assembly states parties world heritage convention session activities undertaken progress made regard series world heritage')","(0.36363636363636365, 'parties world heritage convention')","(0.3857142857142857, 'states parties world heritage convention session activities undertaken')","(0.33333333333333337, 'general assembly states parties world heritage convention session activities undertaken')","(0.3902439024390244, 'parties world heritage convention session')","(0.3492063492063492, 'heritage convention session activities undertaken progress made')","(0.29565217391304344, 'world heritage convention session activities undertaken progress made regard series world heritage resource manuals')","(0.26356589147286824, 'whc ga takes note information provided above mentioned document welcomes launching new series world heritage resource')","(0.27710843373493976, 'world heritage convention session activities undertaken progress made regard series')","(0.2941176470588235, 'convention session activities undertaken progress made regard series')","(0.34285714285714286, 'states parties world heritage convention session activities undertaken')","(0.33333333333333337, 'world heritage convention session activities undertaken progress made')","(0.30508474576271183, 'resource manuals calls upon states parties cooperate states')","(0.3650793650793651, 'parties world heritage convention session activities undertaken')","(0.3188405797101449, 'above mentioned document welcomes launching new series world heritage')","(0.3855421686746988, 'convention session activities undertaken progress made regard series world heritage')","(0.3770491803278688, 'convention session activities undertaken progress made regard')","(0.23809523809523814, 'invites director general unesco inform general assembly states parties world heritage convention session activities undertaken')","(0.24347826086956526, 'assembly states parties world heritage convention session activities undertaken progress made regard series world')","(0.25, 'resource manuals calls upon states parties cooperate states parties request')","(0.3421052631578947, 'cooperate states parties request formulation management plans world heritage')","(0.3614457831325302, 'convention session activities undertaken progress made regard series world heritage')","(0.28148148148148144, 'unesco inform general assembly states parties world heritage convention session activities undertaken progress made regard series world')","(0.32307692307692304, 'unesco inform general assembly states parties world heritage convention session activities undertaken progress made regard series')","(0.3090909090909091, 'takes note information provided above mentioned document welcomes launching new series world heritage resource')","(0.375, 'ga takes note information provided above')","(0.24742268041237114, 'takes note information provided above mentioned document welcomes launching new series world')","(0.30952380952380953, 'states parties world heritage convention session activities undertaken progress made')"
"Nov 24, 2007 Report on the development of a revised recommendation on the conservation of Historic Urban Landscapes","(0.2790697674418605, 'revised recommendation conservation historic urban landscapes invites director general')","(0.2827586206896552, 'general assembly examined document whc ga welcomes information provided development revised recommendation conservation historic urban landscapes')","(0.4130434782608695, 'conservation historic urban landscapes invites')","(0.33333333333333337, 'development revised recommendation conservation historic urban landscapes invites director general unesco inform general')","(0.41025641025641024, 'revised recommendation conservation historic urban landscapes invites director')","(0.27419354838709675, 'conservation historic urban landscapes invites director general unesco inform general assembly states parties world heritage')","(0.36363636363636365, 'parties world heritage convention')","(0.3529411764705882, 'assembly states parties world heritage convention session activities')","(0.3493975903614458, 'inform general assembly states parties world heritage convention session activities')","(0.3902439024390244, 'parties world heritage convention session')","(0.3492063492063492, 'heritage convention session activities undertaken progress made')","(0.31851851851851853, 'welcomes information provided development revised recommendation conservation historic urban landscapes invites director general unesco')","(0.2896551724137931, 'general assembly examined document whc ga welcomes information provided development revised recommendation conservation historic urban landscapes')","(0.31182795698924726, 'revised recommendation conservation historic urban landscapes invites director general unesco')","(0.3846153846153846, 'revised recommendation conservation historic urban landscapes invites director')","(0.32352941176470584, 'assembly states parties world heritage convention session activities')","(0.3285714285714286, 'heritage convention session activities undertaken progress made regard')","(0.3142857142857143, 'conservation historic urban landscapes invites director general unesco')","(0.3650793650793651, 'parties world heritage convention session activities undertaken')","(0.2987012987012987, 'conservation historic urban landscapes invites director general unesco inform')","(0.34408602150537637, 'revised recommendation conservation historic urban landscapes invites director general unesco')","(0.3770491803278688, 'convention session activities undertaken progress made regard')","(0.2941176470588235, 'development revised recommendation conservation historic urban landscapes invites director general unesco inform general assembly states')","(0.28148148148148144, 'welcomes information provided development revised recommendation conservation historic urban landscapes invites director general unesco')","(0.26262626262626265, 'provided development revised recommendation conservation historic urban landscapes invites director')","(0.2987012987012987, 'conservation historic urban landscapes invites director general unesco inform')","(0.3786407766990292, 'welcomes information provided development revised recommendation conservation historic urban landscapes')","(0.2751677852348994, 'whc ga welcomes information provided development revised recommendation conservation historic urban landscapes invites director general unesco inform')","(0.303448275862069, 'general assembly examined document whc ga welcomes information provided development revised recommendation conservation historic urban landscapes')","(0.39370078740157477, 'document whc ga welcomes information provided development revised recommendation conservation historic urban landscapes invites')","(0.42622950819672134, 'revised recommendation conservation historic urban landscapes')","(0.2833333333333333, 'welcomes information provided development revised recommendation conservation historic urban landscapes invites director')","(0.3232323232323232, 'provided development revised recommendation conservation historic urban landscapes invites director')"
"Nov 25, 1996 Decision VCIV2 Reports of the three Assessment Panels","(0.2934782608695652, 'coordinating report world meteorological organization wmo substantial contributions national')","(0.2763157894736842, 'note appreciation reports scientific environmental effects technology economic assessment panels technical options committees acknowledge important role')","(0.3207547169811321, 'coordinating report world meteorological organization')","(0.28205128205128205, 'economic assessment panels technical options committees acknowledge important role played scientific assessment panel')","(0.29729729729729726, 'assessment panel coordinating report world meteorological organization wmo')","(0.27083333333333337, 'technical options committees acknowledge important role played scientific assessment panel coordinating report world meteorological organization')","(0.303030303030303, 'role played scientific assessment')","(0.3287671232876712, 'technical options committees acknowledge important role played scientific')","(0.306930693069307, 'coordinating report world meteorological organization wmo substantial contributions national agencies')","(0.34042553191489366, 'wmo substantial contributions national agencies')","(0.31999999999999995, 'meteorological organization wmo substantial contributions national agencies')","(0.27941176470588236, 'played scientific assessment panel coordinating report world meteorological organization wmo substantial contributions national agencies')","(0.28846153846153844, 'committees acknowledge important role played scientific assessment panel coordinating report world meteorological organization wmo substantial contributions')","(0.2717391304347826, 'committees acknowledge important role played scientific assessment panel coordinating report')","(0.3012048192771084, 'coordinating report world meteorological organization wmo substantial contributions')","(0.28915662650602414, 'coordinating report world meteorological organization wmo substantial contributions')","(0.2716049382716049, 'world meteorological organization wmo substantial contributions national agencies')","(0.2962962962962963, 'world meteorological organization wmo substantial contributions national agencies')","(0.31746031746031744, 'take note appreciation reports scientific environmental effects')","(0.2941176470588235, 'committees acknowledge important role played scientific assessment panel coordinating')","(0.2934782608695652, 'committees acknowledge important role played scientific assessment panel coordinating report')","(0.33999999999999997, 'vciv fourth meeting decided take note appreciation')","(0.2847222222222222, 'technical options committees acknowledge important role played scientific assessment panel coordinating report world meteorological organization')","(0.2647058823529411, 'played scientific assessment panel coordinating report world meteorological organization wmo substantial contributions national agencies')","(0.29166666666666663, 'note appreciation reports scientific environmental effects technology economic assessment panels')","(0.313953488372093, 'assessment panel coordinating report world meteorological organization wmo substantial')","(0.3296703296703297, 'decided take note appreciation reports scientific environmental effects technology economic')","(0.2909090909090909, 'committees acknowledge important role played scientific assessment panel coordinating report world meteorological organization wmo substantial contributions national')","(0.28776978417266186, 'conference parties decision vciv fourth meeting decided take note appreciation reports scientific environmental effects technology economic')","(0.35433070866141736, 'decided take note appreciation reports scientific environmental effects technology economic assessment panels technical options')","(0.3275862068965517, 'assessment panels technical options committees acknowledge')","(0.25210084033613445, 'panel coordinating report world meteorological organization wmo substantial contributions national agencies preparation')","(0.28205128205128205, 'decision vciv fourth meeting decided take note appreciation reports scientific')"
"Nov 25, 1996 Decision VCIV1 Adjustments and Amendments to the Montreal Protocol","(0.273972602739726, 'controlled substances annex annex b montreal protocol entered force')","(0.2983870967741935, 'protocol entered force parties august relating annex c annex e enter force parties january urge states')","(0.3695652173913043, 'vienna convention montreal protocol amendments')","(0.3076923076923077, 'annex e enter force parties january urge states already ratified vienna convention montreal')","(0.2962962962962963, 'annex c annex e enter force parties january')","(0.2592592592592593, 'force parties august relating annex c annex e enter force parties january urge states already')","(0.3793103448275862, 'force parties august relating')","(0.3125, 'urge states already ratified vienna convention montreal protocol')","(0.2921348314606742, 'parties montreal protocol held vienna december adjustments relating controlled substances')","(0.39534883720930236, 'already ratified vienna convention montreal')","(0.3114754098360656, 'protocol held vienna december adjustments relating controlled')","(0.2946428571428571, 'montreal protocol entered force parties august relating annex c annex e enter force parties')","(0.2558139534883721, 'august relating annex c annex e enter force parties january urge states already ratified vienna convention')","(0.3132530120481928, 'decided note adjustments montreal protocol adopted seventh meeting parties montreal')","(0.31666666666666665, 'annex e enter force parties january urge states')","(0.296875, 'urge states already ratified vienna convention montreal protocol')","(0.28358208955223885, 'annex annex b montreal protocol entered force parties')","(0.45614035087719296, 'b montreal protocol entered force parties august relating')","(0.3650793650793651, 'already ratified vienna convention montreal protocol amendments')","(0.2786885245901639, 'annex c annex e enter force parties january urge')","(0.28915662650602414, 'seventh meeting parties montreal protocol held vienna december adjustments relating')","(0.31034482758620685, 'parties montreal protocol held vienna december adjustments')","(0.2977099236641222, 'montreal protocol adopted seventh meeting parties montreal protocol held vienna december adjustments relating controlled substances')","(0.32173913043478264, 'montreal protocol entered force parties august relating annex c annex e enter force parties')","(0.35, 'protocol entered force parties august relating annex c annex e')","(0.3125, 'annex c annex e enter force parties january urge')","(0.28915662650602414, 'seventh meeting parties montreal protocol held vienna december adjustments relating')","(0.3037037037037037, 'protocol entered force parties august relating annex c annex e enter force parties january urge states already')","(0.32307692307692304, 'protocol entered force parties august relating annex c annex e enter force parties january urge states')","(0.29166666666666663, 'montreal protocol adopted seventh meeting parties montreal protocol held vienna december adjustments relating controlled')","(0.34615384615384615, 'already ratified vienna convention montreal protocol')","(0.2989690721649485, 'force parties august relating annex c annex e enter force parties january')","(0.36708860759493667, 'protocol adopted seventh meeting parties montreal protocol held vienna december')"
"Nov 25, 1996 Decision VCIV4 Funding matters","(0.28767123287671237, 'fourth meeting decided invite global environment facility gef support')","(0.21259842519685035, 'fourth meeting decided invite global environment facility gef support monitoring ozone uv radiation related research developing')","(0.28205128205128205, 'conference parties decision vciv fourth')","(0.30000000000000004, 'support monitoring ozone uv radiation related research developing countries request parties support programmes')","(0.30645161290322576, 'conference parties decision vciv fourth meeting decided invite')","(0.25, 'environment facility gef support monitoring ozone uv radiation related research developing countries request parties support')","(0.34375, 'parties support programmes using')","(0.28125, 'ozone uv radiation related research developing countries request')","(0.28915662650602414, 'support monitoring ozone uv radiation related research developing countries request')","(0.32432432432432434, 'monitoring ozone uv radiation related')","(0.25, 'research developing countries request parties support programmes')","(0.2155172413793104, 'environment facility gef support monitoring ozone uv radiation related research developing countries request parties')","(0.20155038759689925, 'fourth meeting decided invite global environment facility gef support monitoring ozone uv radiation related research developing')","(0.23750000000000004, 'ozone uv radiation related research developing countries request parties support')","(0.203125, 'ozone uv radiation related research developing countries request')","(0.23076923076923073, 'support monitoring ozone uv radiation related research developing')","(0.28358208955223885, 'ozone uv radiation related research developing countries request')","(0.27142857142857146, 'research developing countries request parties support programmes using')","(0.32692307692307687, 'environment facility gef support monitoring ozone uv')","(0.29268292682926833, 'radiation related research developing countries request parties support programmes')","(0.2650602409638554, 'support monitoring ozone uv radiation related research developing countries request')","(0.33333333333333337, 'monitoring ozone uv radiation related research developing')","(0.25, 'support monitoring ozone uv radiation related research developing countries request parties support programmes using appropriate')","(0.23478260869565215, 'vciv fourth meeting decided invite global environment facility gef support monitoring ozone uv radiation')","(0.2530120481927711, 'support monitoring ozone uv radiation related research developing countries request')","(0.2666666666666667, 'support monitoring ozone uv radiation related research developing countries')","(0.30000000000000004, 'fourth meeting decided invite global environment facility gef support monitoring')","(0.24444444444444446, 'conference parties decision vciv fourth meeting decided invite global environment facility gef support monitoring ozone uv radiation')","(0.23076923076923073, 'conference parties decision vciv fourth meeting decided invite global environment facility gef support monitoring ozone uv')","(0.35398230088495575, 'conference parties decision vciv fourth meeting decided invite global environment facility gef support monitoring')","(0.2909090909090909, 'developing countries request parties support programmes')","(0.26262626262626265, 'support monitoring ozone uv radiation related research developing countries request parties support')","(0.3125, 'ozone uv radiation related research developing countries request parties support')"
