,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Mar 7, 2016 Pentadecafluorooctanoic acid CAS No 335671, PFOA, perfluorooctanoic acid, its salts and PFOArelated compound","(0.3292682926829268, 'criterion persistence bioaccumulation due formation emulsified layer octanol water')","(0.2983870967741935, 'log kow values relevant ahrens echa ii due high water solubility bioconcentration factor co martin et')","(0.41860465116279066, 'convention decides issues related inclusion')","(0.31896551724137934, 'annex b convention requests secretariat purpose facilitating information collection make available parties observers')","(0.3939393939393939, 'c convention applied screening criteria specified annex convention')","(0.2962962962962963, 'indicates potential long range environmental transport e g via ocean currents and or via atmospheric')","(0.36363636363636365, 'pfoa infants birth end')","(0.38, 'carbon chains break down environ sci technol u')","(0.3571428571428571, 'evidence perfluorinated carbon chains break down environ sci technol u')","(0.4444444444444444, 'and or c convention applied')","(0.6206896551724138, 'salts pfoa related compounds persistent organic pollutants')","(0.3382352941176471, 'annex regarding identification chemical paragraph screening criteria paragraphs chemical identity adequate information provided proposal')","(0.32558139534883723, 'thyroid function endocrine disruption women steenland et al knox et al b melzer et al echa')","(0.33783783783783783, 'range environmental transport e g via ocean currents and or')","(0.35443037974683544, 'annex regarding identification chemical paragraph screening criteria paragraphs')","(0.3666666666666667, 'a b and or c convention applied screening')","(0.4029850746268657, 'transport volatile precursors pfoa nilu environment canada health')","(0.39344262295081966, 'candidate list table substance search term environment canada')","(0.4, 'annex b convention requests secretariat purpose facilitating')","(0.36250000000000004, 'c biomagnification perfluorinated compounds remote terrestrial food chain lichen')","(0.3555555555555555, 'convention satisfied screening criteria fulfilled pentadecafluorooctanoic acid cas no pfoa')","(0.453125, 'convention applied screening criteria specified annex convention')","(0.3492063492063492, 'primary source information preparation present evaluation proposal submitted european union unep pops poprc additional sources')","(0.33913043478260874, 'acid pfoa thyroid disease u s national health nutrition examination survey environ health perspect')","(0.32499999999999996, 'thyroid function health project j toxicol sci liou j s')","(0.35365853658536583, 'poprc additional sources scientific information included critical reviews prepared')","(0.3563218390804598, 'bioaccumulation potential long range environmental transport pfoa measured sites remote')","(0.32432432432432434, 'pfoa bioaccumulates humans sufficient evidence pfoa meets criterion bioaccumulation potential long range environmental transport pfoa measured sites')","(0.32307692307692304, 'factor co martin et al bioaccumulation factor pfoa salts e g martine et al bioconcentration factor')","(0.3484848484848485, 'convention applied screening criteria specified annex convention decides accordance paragraph article convention satisfied screening')","(0.40816326530612246, 'et al elevated concentrations exposed populations')","(0.3608247422680413, 'article convention paragraph decision sc establish ad hoc working group review proposal')","(0.3448275862068966, 'pfoa meets criterion persistence bioaccumulation due formation emulsified layer octanol')"
"May 27, 2016 Protection of the environment in areas affected by armed conflict","(0.3829787234042553, 'international obligations international humanitarian law relation protection environment times')","(0.29931972789115646, 'protection environment times armed conflict consider becoming parties relevant international conventions take steps incorporate provisions military')","(0.3877551020408163, 'prevention resolution general assembly resolution')","(0.3220338983050848, 'impacts environmental degradation armed conflicts post conflict assessments well activities response crisis situations')","(0.37142857142857144, 'conventions take steps incorporate provisions military manuals general')","(0.3089430894308943, 'obligations signed to consider expressing consent bound relevant international agreements yet parties invites member states')","(0.3793103448275862, 'parties invites member states')","(0.453125, 'united nations system within international bodies including work')","(0.4024390243902439, 'carried framework united nations system within international bodies including work')","(0.4, 'relevant international conventions take steps')","(0.36764705882352944, 'international conventions take steps incorporate provisions military')","(0.37681159420289856, 'protection environment areas affected armed conflict acknowledging need mitigating environmental impact activities transnational organized')","(0.3486842105263158, 'united nations environment programme providing assistance monitoring reducing mitigating impacts environmental degradation armed conflicts post conflict')","(0.3295454545454546, 'wide ranging environmental expertise national governments partners united nations system')","(0.35, 'implement applicable international law related protection environment situations')","(0.352112676056338, 'pertaining protection environment relation armed conflict also requests')","(0.4933333333333333, 'assembly resolution entitled world agenda sustainable development recalling')","(0.34246575342465757, 'armed conflicts stresses critical importance protecting environment times')","(0.43333333333333335, 'humanitarian law relation protection environment times armed')","(0.42307692307692313, 'international agreements yet parties invites member states consider reflecting')","(0.40697674418604646, 'system within international bodies including work united nations environment programme')","(0.452054794520548, 'conflict identification prevention resolution general assembly resolution')","(0.3484848484848485, 'resolution entitled international day preventing exploitation environment war armed conflict taking note general assembly resolution')","(0.33576642335766427, 'related protection environment situations armed conflict including domestic legislation appropriate line international obligations signed')","(0.34375, 'protection environment areas affected armed conflict acknowledging need mitigating environmental')","(0.3924050632911392, 'conventions take steps incorporate provisions military manuals general assembly')","(0.42708333333333337, 'conflicts recognizing sustainable development protection environment contribute human well being')","(0.37579617834394907, 'protection environment relation armed conflicts recognizing sustainable development protection environment contribute human well being enjoyment human rights')","(0.3612903225806452, 'law commission including report protection environment relation armed conflicts recognizing sustainable development protection environment contribute human')","(0.42741935483870963, 'humanitarian law relation protection environment times armed conflict calls member states implement applicable international')","(0.39622641509433965, 'parties relevant international conventions take steps')","(0.31304347826086953, 'international obligations international humanitarian law relation protection environment times armed conflict calls')","(0.3902439024390244, 'applicable protection environment areas affected armed conflict line member states')"
"May 4, 2015 Further consideration of hexachlorobutadiene","(0.3173076923076923, 'evaluation committee unintentional production hexachlorobutadiene requests committee make recommendation')","(0.28873239436619713, 'listing annex c invites parties observers submit additional information secretariat would assist evaluation committee unintentional production')","(0.4473684210526315, 'convention recalling decision sc lists')","(0.3157894736842105, 'available information relation listing annex c invites parties observers submit additional information secretariat')","(0.3614457831325302, 'recommendation conference parties listing hexachlorobutadiene annex c consideration')","(0.289308176100629, 'evaluation committee unintentional production hexachlorobutadiene requests committee make recommendation conference parties listing hexachlorobutadiene annex c')","(0.2962962962962963, 'c invites parties observers')","(0.34328358208955223, 'list hexachlorobutadiene annexes c convention recalling decision sc')","(0.3153153153153153, 'information secretariat would assist evaluation committee unintentional production hexachlorobutadiene requests')","(0.3846153846153846, 'annexes c convention recalling decision')","(0.5857142857142856, 'parties considered recommendation persistent organic pollutants review')","(0.34751773049645385, 'hexachlorobutadiene annex convention taking note new information provided seventh meeting regard unintentional production hexachlorobutadiene')","(0.29761904761904767, 'information secretariat would assist evaluation committee unintentional production hexachlorobutadiene requests committee make recommendation conference parties listing')","(0.28181818181818186, 'unintentional production hexachlorobutadiene requests committee make recommendation conference parties listing')","(0.32352941176470584, 'annexes c convention recalling decision sc lists hexachlorobutadiene')","(0.34328358208955223, 'list hexachlorobutadiene annexes c convention recalling decision sc')","(0.3563218390804598, 'meeting regard unintentional production hexachlorobutadiene requests persistent organic')","(0.3222222222222222, 'unintentional production hexachlorobutadiene requests persistent organic pollutants review')","(0.39583333333333337, 'annexes c convention recalling decision sc lists')","(0.34782608695652173, 'information relation listing annex c invites parties observers submit')","(0.33333333333333337, 'convention recalling decision sc lists hexachlorobutadiene annex convention taking note')","(0.40963855421686746, 'unintentional production hexachlorobutadiene requests persistent organic pollutants')","(0.30666666666666664, 'hexachlorobutadiene annex convention taking note new information provided seventh meeting regard unintentional production hexachlorobutadiene requests')","(0.31081081081081086, 'production hexachlorobutadiene requests persistent organic pollutants review committee evaluate hexaclorobutadiene basis newly available information')","(0.3076923076923077, 'provided seventh meeting regard unintentional production hexachlorobutadiene requests persistent organic')","(0.36585365853658536, 'convention recalling decision sc lists hexachlorobutadiene annex convention taking')","(0.3727272727272727, 'unintentional production hexachlorobutadiene requests committee make recommendation conference parties listing')","(0.33333333333333337, 'parties observers submit additional information secretariat would assist evaluation committee unintentional production hexachlorobutadiene requests committee make recommendation')","(0.32666666666666666, 'taking note new information provided seventh meeting regard unintentional production hexachlorobutadiene requests persistent organic pollutants review')","(0.34306569343065696, 'conference parties considered recommendation persistent organic pollutants review committee list hexachlorobutadiene annexes c convention')","(0.34090909090909094, 'taking note new information provided seventh')","(0.32061068702290074, 'evaluation committee unintentional production hexachlorobutadiene requests committee make recommendation conference parties listing')","(0.3211009174311926, 'unintentional production hexachlorobutadiene requests persistent organic pollutants review committee evaluate')"
"May 30, 2016 Technical guidelines on transboundary movements of electrical and electronic waste and used electrical and ","(0.3421052631578947, 'convention revised version adopted conference parties interim basis decision')","(0.2948717948717948, 'recognizing need collect information experiences parties implementation technical guidelines outstanding issues noting certain elements technical guidelines')","(0.37777777777777777, 'convention revised version adopted conference')","(0.3577235772357723, 'technical guidelines consultation small intersessional working group inform secretariat willingness so requests secretariat')","(0.417910447761194, 'convention revised version adopted conference parties interim basis')","(0.4, 'residual lifetime age used equipment may based country level criteria management hazardous wastes resulting failure')","(0.3870967741935484, 'parties others provide comments')","(0.36111111111111116, 'received pursuant paragraph basel convention website prepare compilation')","(0.3191489361702128, 'prepare compilation comments pertaining paragraph decision bc consideration conference parties')","(0.5, 'non waste basel convention revised')","(0.38596491228070173, 'waste basel convention revised version adopted conference')","(0.3303571428571429, 'waste basel convention revised version adopted conference parties interim basis decision bc recognizing need')","(0.33783783783783783, 'paragraph basel convention website prepare compilation comments pertaining paragraph decision bc consideration conference parties thirteenth meeting')","(0.5568181818181819, 'environmentally sound management transboundary movement hazardous wastes take place case')","(0.36111111111111116, 'developed consultation small intersessional working group parties others')","(0.33333333333333337, 'waste non waste basel convention revised version adopted')","(0.34328358208955223, 'basel convention open ended working group noting appreciation')","(0.32307692307692304, 'country level criteria differences consumer goods special purpose')","(0.42105263157894735, 'waste basel convention revised version adopted conference')","(0.34615384615384615, 'intersessional working group working electronic means and subject availability')","(0.35443037974683544, 'convention revised version adopted conference parties interim basis decision bc')","(0.4, 'convention open ended working group noting appreciation')","(0.32167832167832167, 'prepare compilation comments pertaining paragraph decision bc consideration conference parties thirteenth meeting mandates small intersessional')","(0.3153846153846154, 'basel convention website prepare compilation comments pertaining paragraph decision bc consideration conference parties thirteenth')","(0.30000000000000004, 'group working electronic means and subject availability funding face to')","(0.375, 'convention website prepare compilation comments pertaining paragraph decision bc')","(0.35443037974683544, 'convention revised version adopted conference parties interim basis decision bc')","(0.3125, 'experiences implementation technical guidelines invites parties provide responses questionnaire mentioned paragraph secretariat january requests secretariat prepare compilation')","(0.3109756097560976, 'experiences implementation technical guidelines invites parties provide responses questionnaire mentioned paragraph secretariat january requests secretariat prepare')","(0.35433070866141736, 'consideration thirteenth meeting conference parties invites parties others provide comments issues mentioned paragraph decision')","(0.40740740740740744, 'paragraph decision bc consideration conference parties')","(0.4907407407407407, 'operations countries may focus environmentally sound management transboundary movement hazardous wastes take')","(0.33333333333333337, 'regarding distinction waste non waste basel convention revised version adopted')"
"May 4, 2015 Exemptions","(0.3132530120481928, 'consideration report expert consultation review lindane alternatives treatment head')","(0.282258064516129, 'process entries register extended decision sc unep pops cop inf unep pops cop annex iii decisions')","(0.33999999999999997, 'consultation review lindane alternatives treatment')","(0.3214285714285714, 'encourages parties take consideration report expert consultation review lindane alternatives treatment head lice')","(0.34615384615384615, 'efforts implement provisions convention related specific exemptions acceptable')","(0.2992700729927007, 'necessary conference parties part consideration specific exemptions amended conference parties deems appropriate notes pursuant paragraph')","(0.4666666666666667, 'parties agrees amend paragraph')","(0.3529411764705882, 'parties take consideration report expert consultation review lindane')","(0.32608695652173914, 'secretariat continue assist parties efforts implement provisions convention related specific')","(0.375, 'parties take consideration report expert')","(0.3623188405797102, 'provisions convention related specific exemptions acceptable purposes')","(0.2992125984251969, 'necessary conference parties part consideration specific exemptions amended conference parties deems appropriate notes pursuant')","(0.30069930069930073, 'efforts implement provisions convention related specific exemptions acceptable purposes adopted conference parties decision sc revised decision')","(0.30952380952380953, 'process open ended continue reviewed necessary conference parties part consideration')","(0.323943661971831, 'part consideration specific exemptions amended conference parties deems')","(0.28205128205128205, 'consideration report expert consultation review lindane alternatives treatment')","(0.3116883116883117, 'provisions convention related specific exemptions acceptable purposes adopted')","(0.3137254901960784, 'march production use ddt closed system site limited')","(0.3846153846153846, 'parties part consideration specific exemptions amended conference')","(0.3448275862068966, 'intermediates currently available notify secretariat using relevant forms notifications')","(0.33720930232558144, 'review lindane alternatives treatment head lice scabies promoting alternatives lindane')","(0.36764705882352944, 'consideration report expert consultation review lindane alternatives')","(0.3007518796992481, 'production dicofol extended may requests secretariat continue assist parties efforts implement provisions convention related specific')","(0.31304347826086953, 'march production use ddt closed system site limited intermediate production dicofol extended may requests')","(0.2875, 'conference parties decision sc revised decision sc expiration date review')","(0.32530120481927716, 'consideration report expert consultation review lindane alternatives treatment head')","(0.3263157894736842, 'specific exemptions production use perfluorooctane sulfonic acid salts perfluorooctane sulfonyl')","(0.30188679245283023, 'secretariat continue assist parties efforts implement provisions convention related specific exemptions acceptable purposes adopted conference parties decision')","(0.29230769230769227, 'process entries register extended decision sc unep pops cop inf unep pops cop annex iii decisions')","(0.3464566929133859, 'consideration report expert consultation review lindane alternatives treatment head lice scabies promoting alternatives lindane')","(0.40740740740740744, 'report expert consultation review lindane alternatives')","(0.2924528301886793, 'consideration report expert consultation review lindane alternatives treatment head lice scabies promoting')","(0.3291139240506329, 'notification submitted secretariat india march production use ddt closed system')"
"Mar 6, 2014 Decision VI31 Sustainable partnership on the environmentally sound management of end of life mobile phones","(0.36986301369863017, 'costo es un factor ms importante es de aos')","(0.30645161290322576, 'con arreglo la decisin vi de la conferencia de las partes en el convenio de basilea')","(0.4193548387096774, 'convenio en la esfera del')","(0.30487804878048785, 'que han llegado al final de su vida til normas que rigen los')","(0.37037037037037035, 'convenio de basilea en la decisin vi figura')","(0.3055555555555556, 'al final de su vida til teniendo en cuenta las esferas de inters comn para')","(0.38888888888888884, 'pases ms pobres en')","(0.33999999999999997, 'las partes en el convenio de basilea en')","(0.3538461538461538, 'es promover los objetivos del convenio en la esfera del')","(0.3783783783783784, 'signatarios del convenio la iniciacin')","(0.38, 'del convenio de basilea segn proceda el')","(0.3392857142857143, 'es promover los objetivos del convenio en la esfera del manejo ambientalmente racional de')","(0.3178294573643411, 'vi de la conferencia de las partes en el convenio de basilea est regido por dicha')","(0.3513513513513513, 'la gestin de los telfonos mviles usados que llegan al')","(0.35, 'gsma est constituida por ms de operadores de')","(0.33333333333333337, 'partes signatarios del convenio la iniciacin supervisin de')","(0.35820895522388063, 'sera conveniente proceder un ritmo razonable contar con')","(0.375, 'el punto de vista de la energa de')","(0.43137254901960786, 'sera conveniente proceder un ritmo razonable contar')","(0.3278688524590164, 'inters en particular en el grupo de trabajo sobre')","(0.4242424242424242, 'convenio de basilea se detallan en la decisin vi nada')","(0.4, 'conveniente proceder un ritmo razonable contar con')","(0.31896551724137934, 'sexta reunin de la conferencia de las partes en el convenio de basilea en la')","(0.32173913043478264, 'participar activamente en su labor su participacin es fundamental para lograr el xito los')","(0.35, 'dentro de la secretara es el oficial superior de programas')","(0.34375, 'varen con el tiempo entre de las cuatro categoras')","(0.3866666666666667, 'conferencia de las partes en el convenio de basilea en')","(0.3407407407407408, 'vi de la conferencia de las partes en el convenio de basilea est regido por dicha decisin')","(0.3307692307692308, 'reuniones cerciorarse de que el grupo examine las aportaciones comentarios entre perodos de sesiones de las')","(0.3366336633663366, 'convenio de basilea se detallan en la decisin vi nada de lo que figura')","(0.36111111111111116, 'vi de la conferencia de las')","(0.3298969072164949, 'proporcionan una solucin eficaz para la gestin de los telfonos mviles usados')","(0.3484848484848485, 'mandato el proyecto de programa de trabajo para para la')"
"May 4, 2015 DDT","(0.3287671232876712, 'control set annex decision sc pursuant paragraph part ii')","(0.276595744680851, 'evaluate continued need ddt disease vector control basis available scientific technical environmental economic information including provided')","(0.4, 'b convention assist parties promote')","(0.33606557377049184, 'ddt welcomes existing collaboration world health organization invites continued collaboration process reporting assessment')","(0.359375, 'vector control promotion alternatives ddt invites united nations')","(0.29323308270676696, 'spraying ensure judicious use resources including ddt ensuring adequate national policy management capacity translating international')","(0.4, 'parties takes note report')","(0.41538461538461535, 'united nations environment programme lead implementation road map')","(0.3764705882352941, 'takes note report united nations environment programme progress implementation global')","(0.4642857142857143, 'ii annex b convention assist')","(0.38, 'ii annex b convention assist parties promote')","(0.29655172413793107, 'participate activities global alliance invites governments intergovernmental non governmental organizations research institutions industry bodies')","(0.31756756756756754, 'welcomes existing collaboration world health organization invites continued collaboration process reporting assessment evaluation continued need ddt')","(0.3176470588235294, 'disease vector control identifying disposing obsolete ddt stockpiles towards complete')","(0.3666666666666667, 'states gabon south africa asian pacific states india')","(0.4, 'paragraph part ii annex b convention assist parties')","(0.4, 'nations environment programme preparation road map development alternatives')","(0.3448275862068966, 'annex decision sc list parties selected conference parties')","(0.4693877551020408, 'annex b convention assist parties promote locally')","(0.33333333333333337, 'united nations environment programme lead implementation road map consultation')","(0.3555555555555555, 'control invites united nations environment programme report progress implementation global')","(0.3928571428571429, 'convention assist parties promote locally safe effective')","(0.3076923076923077, 'ddt welcomes existing collaboration world health organization invites continued collaboration process reporting assessment evaluation continued')","(0.33333333333333337, 'organization invites continued collaboration process reporting assessment evaluation continued need ddt disease vector control')","(0.29670329670329665, 'promotion alternatives ddt invites united nations environment programme lead implementation')","(0.3513513513513513, 'away ddt welcomes existing collaboration world health organization invites')","(0.4065934065934066, 'promotion alternatives ddt invites united nations environment programme lead implementation')","(0.3481481481481481, 'cop inf unep pops cop inf unep pops cop also takes note report united nations environment programme')","(0.30718954248366015, 'alliance conference parties eighth meeting requests secretariat continue participate activities global alliance invites governments intergovernmental non')","(0.35964912280701755, 'commencing september set annex present decision takes note report united nations environment programme preparation')","(0.4347826086956522, 'india pakistan central eastern european states')","(0.31007751937984496, 'participate activities global alliance invites governments intergovernmental non governmental organizations research institutions')","(0.32558139534883723, 'vector control promotion alternatives ddt invites united nations environment programme')"
"May 4, 2015 From science to action","(0.3763440860215054, 'conventions need scientific technical advice relation implementation conventions facilitating')","(0.33757961783439494, 'recognizes need greater access scientific understanding developing countries enhance informed decision making implementation conventions requests secretariat')","(0.5116279069767442, 'conventions regional national levels noting')","(0.3418803418803419, 'implement conventions addressing gaps access scientific information knowledge lack capacity provide scientific inputs')","(0.3770491803278688, 'conventions regional national levels noting road map consider')","(0.4, 'road map consider exploring new activities within mandates basel convention transboundary movements hazardous wastes disposal')","(0.3666666666666667, 'policy making sound management')","(0.4358974358974359, 'international trade stockholm convention persistent organic pollutants enhance')","(0.3979591836734694, 'certain hazardous chemicals pesticides international trade stockholm convention persistent organic')","(0.4565217391304348, 'within mandates basel convention transboundary')","(0.78125, 'trade stockholm convention persistent organic pollutants enhance')","(0.8421052631578947, 'rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade stockholm convention')","(0.3594771241830066, 'implementation conventions requests secretariat taking account roles scientific bodies conventions within available resources develop present conferences')","(0.6559139784946236, 'activities within mandates basel convention transboundary movements hazardous wastes disposal')","(0.35443037974683544, 'implementation conventions requests secretariat taking account roles scientific')","(0.36111111111111116, 'science based action implementation conventions regional national levels')","(0.3835616438356164, 'bodies conventions within available resources develop present conferences')","(0.2948717948717948, 'international trade stockholm convention persistent organic pollutants enhance')","(0.4098360655737705, 'rotterdam convention prior informed consent procedure certain')","(0.37209302325581395, 'international trade stockholm convention persistent organic pollutants enhance science')","(0.42666666666666664, 'conventions regional national levels noting road map consider exploring new')","(0.4032258064516129, 'convention persistent organic pollutants enhance science based')","(0.31677018633540377, 'implementation conventions facilitating exchange scientific technical information among parties stakeholders promoting understanding scientific technical aspects')","(0.32258064516129037, 'stockholm convention persistent organic pollutants enhance science based action implement conventions addressing gaps access')","(0.3119266055045872, 'promoting understanding scientific technical aspects three conventions possibilities cooperation coordination')","(0.35416666666666663, 'conventions possibilities cooperation coordination united nations environment programme relevant')","(0.4545454545454546, 'conventions possibilities cooperation coordination united nations environment programme relevant organizations')","(0.3579545454545454, 'parties stakeholders promoting understanding scientific technical aspects three conventions possibilities cooperation coordination united nations environment programme relevant')","(0.33532934131736525, 'parties stakeholders promoting understanding scientific technical aspects three conventions possibilities cooperation coordination united nations environment programme')","(0.35460992907801414, 'conventions need scientific technical advice relation implementation conventions facilitating exchange scientific technical information among')","(0.38, 'based action implement conventions addressing gaps')","(0.5981308411214954, 'exploring new activities within mandates basel convention transboundary movements hazardous wastes disposal')","(0.3707865168539326, 'stockholm convention persistent organic pollutants enhance science based action implement')"
"May 4, 2009 Wastes","(0.3076923076923077, 'collaboration secretariat basel convention control transboundary movements hazardous wastes')","(0.29054054054054057, 'tool promote use among relevant ministries requests secretariat collaboration secretariat basel convention control transboundary movements hazardous')","(0.39583333333333337, 'basel convention control transboundary movements')","(0.30597014925373134, 'parties implementing environmentally sound management persistent organic pollutant wastes polychlorinated biphenyls recommends parties')","(0.3513513513513513, 'basel convention control transboundary movements hazardous wastes disposal')","(0.3959731543624161, 'requests secretariat collaboration secretariat basel convention control transboundary movements hazardous wastes disposal continue activities regions')","(0.3846153846153846, 'promote use among relevant')","(0.3294117647058824, 'requests secretariat collaboration secretariat basel convention control transboundary')","(0.30434782608695654, 'wastes disposal continue activities regions support developing countries countries economies')","(0.4, 'secretariat basel convention control transboundary')","(0.546875, 'economies transition efforts manage persistent organic pollutant')","(0.3120567375886525, 'requests secretariat collaboration secretariat basel convention control transboundary movements hazardous wastes disposal continue activities')","(0.30612244897959184, 'wastes disposal continue activities regions support developing countries countries economies transition efforts manage persistent organic pollutant')","(0.7872340425531915, 'basel convention control transboundary movements hazardous wastes disposal continue activities')","(0.308641975308642, 'implementing environmentally sound management persistent organic pollutant wastes')","(0.3176470588235294, 'requests secretariat collaboration secretariat basel convention control transboundary')","(0.32432432432432434, 'basel convention control transboundary movements hazardous wastes disposal')","(0.31081081081081086, 'countries economies transition efforts manage persistent organic pollutant')","(0.3571428571428571, 'secretariat basel convention control transboundary movements hazardous')","(0.32530120481927716, 'interactive electronic training tool secretariat work undertaken regionally support')","(0.32258064516129037, 'notes development interactive electronic training tool secretariat work undertaken regionally')","(0.375, 'economies transition efforts manage persistent organic pollutant')","(0.3157894736842105, 'support developing countries countries economies transition efforts manage persistent organic pollutant wastes polychlorinated biphenyls environmentally')","(0.3046875, 'tool promote use among relevant ministries requests secretariat collaboration secretariat basel convention control transboundary')","(0.28125, 'polychlorinated biphenyls recommends parties take steps inform relevant stakeholders interactive')","(0.3373493975903614, 'interactive electronic training tool secretariat work undertaken regionally support')","(0.4, 'conference parties notes development interactive electronic training tool secretariat work')","(0.3254437869822485, 'relevant ministries requests secretariat collaboration secretariat basel convention control transboundary movements hazardous wastes disposal continue activities regions')","(0.3032258064516129, 'notes development interactive electronic training tool secretariat work undertaken regionally support parties implementing environmentally sound management')","(0.3688524590163934, 'sc wastes conference parties notes development interactive electronic training tool secretariat work undertaken regionally')","(0.34615384615384615, 'sound management persistent organic pollutant wastes')","(0.578512396694215, 'requests secretariat collaboration secretariat basel convention control transboundary movements hazardous wastes disposal')","(0.32258064516129037, 'use among relevant ministries requests secretariat collaboration secretariat basel convention')"
"May 30, 2016 Cartagena Declaration on the Prevention, Minimization and Recovery of Hazardous Wastes and Other Wastes","(0.3563218390804598, 'basel convention international cooperation also recalls paragraph cartagena declaration')","(0.31612903225806455, 'environmentally sound management develop draft outline guidance assist parties developing efficient strategies achieving prevention minimization generation')","(0.4, 'impact on prevention environmental protection')","(0.32799999999999996, 'activities implement road map action implementation cartagena declaration provide information activities secretariat welcomes')","(0.4, 'basel convention international cooperation also recalls paragraph cartagena')","(0.3846153846153846, 'implementation road map action implementation cartagena declaration prevention minimization recovery hazardous wastes wastes invites conference')","(0.38235294117647056, 'parties others made implementation')","(0.4246575342465754, 'united nations environment programme governing council decisions relevant')","(0.37234042553191493, 'assembly resolutions united nations environment programme governing council decisions relevant')","(0.4242424242424242, 'economy waste prevention may also')","(0.39682539682539686, 'article basel convention international cooperation also recalls')","(0.33333333333333337, 'action implementation cartagena declaration prevention minimization recovery hazardous wastes wastes invites conference parties thirteenth')","(0.3445945945945946, 'united nations environment assembly particular resolutions sound management chemicals waste sustainable consumption production marine plastic litter')","(0.4842105263157894, 'basel convention cartagena declaration prevention minimization recovery hazardous wastes wastes')","(0.3733333333333333, 'may include consideration socioeconomic environmental result waste benefits')","(0.375, 'wastes wastes recalls article basel convention international cooperation')","(0.48, 'introduction context leading example sustainable development goals relevant')","(0.359375, 'also target reduction harmful substances part overall objectives')","(0.4516129032258065, 'waste sustainable consumption production marine plastic litter')","(0.348314606741573, 'international cooperation also recalls paragraph cartagena declaration encourages parties')","(0.40816326530612246, 'basel convention international cooperation also recalls paragraph cartagena declaration encourages')","(0.4444444444444444, 'on prevention environmental protection minimization efficient production')","(0.3513513513513513, 'performance monitoring implementation performance evaluation available information reports policy documents etc including hyperlinks online material')","(0.32330827067669177, 'achieving prevention minimization generation hazardous wastes disposal chapter notes introduction context leading example sustainable')","(0.33333333333333337, 'protection minimization efficient production practices economic returns profile public relations')","(0.4252873563218391, 'basel convention international cooperation also recalls paragraph cartagena declaration')","(0.4555555555555556, 'consider outcome second session united nations environment assembly particular resolutions')","(0.3375, 'prevention minimization recovery hazardous wastes wastes recalls article basel convention international cooperation also recalls paragraph cartagena declaration')","(0.3419354838709677, 'may include consideration socioeconomic environmental result waste benefits impact on prevention environmental protection minimization efficient production')","(0.3846153846153846, 'consideration socioeconomic environmental result waste benefits impact on prevention environmental protection minimization efficient production')","(0.3877551020408163, 'waste benefits impact on prevention environmental')","(0.3362068965517241, 'developing efficient strategies achieving prevention minimization generation hazardous wastes disposal chapter notes')","(0.3653846153846154, 'prevention environmental protection minimization efficient production practices economic returns profile')"
