,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Oct 6, 1994 Decision VI13 Assessment Panels","(0.30000000000000004, 'kind alternatives in kind alternatives alternative technologies assessing matter')","(0.28888888888888886, 'doing technology economic assessment panel requested consider ozone depleting substance substitution potential not in kind alternatives')","(0.34782608695652173, 'ozone depletion technology economic assessment')","(0.3017241379310345, 'scientific assessment panel evaluations shall solely purpose discussions parties shall way construed recommendations')","(0.3285714285714286, 'eleventh meeting considering matters scientific assessment panel shall')","(0.2857142857142857, 'ozone depletion technology economic assessment panel scientific assessment panel evaluations shall solely purpose discussions parties')","(0.38235294117647056, 'paragraph bis copenhagen amendment')","(0.3484848484848485, 'economic implications non article countries well article countries')","(0.3076923076923077, 'environmental scientific economic implications non article countries well article countries')","(0.3571428571428571, 'loadings impact ozone depletion technology')","(0.3076923076923077, 'time consideration open ended working group eleventh')","(0.2807017543859649, 'time consideration open ended working group eleventh meeting considering matters scientific assessment panel shall')","(0.2804878048780488, 'in kind alternatives alternative technologies assessing matter technology economic assessment panel consider available alternatives compare hydrochlorofluorocarbons')","(0.2954545454545454, 'eleventh meeting considering matters scientific assessment panel shall consider possible')","(0.33333333333333337, 'assessment panel evaluations shall solely purpose discussions parties')","(0.3580246913580247, 'article montreal protocol technical economic feasibility environmental scientific')","(0.31343283582089554, 'time consideration open ended working group eleventh meeting')","(0.37037037037037035, 'article montreal protocol technical economic feasibility environmental scientific')","(0.34615384615384615, 'time consideration open ended working group eleventh')","(0.32499999999999996, 'kind alternatives in kind alternatives alternative technologies assessing matter')","(0.3516483516483516, 'kind alternatives in kind alternatives alternative technologies assessing matter technology')","(0.34693877551020413, 'potential not in kind alternatives in kind')","(0.2857142857142857, 'montreal protocol technical economic feasibility environmental scientific economic implications non article countries well article countries')","(0.29230769230769227, 'montreal protocol technical economic feasibility environmental scientific economic implications non article countries well article')","(0.3163265306122449, 'protocol technical economic feasibility environmental scientific economic implications non article')","(0.33333333333333337, 'consideration open ended working group eleventh meeting alternatives methyl')","(0.3495145631067961, 'article montreal protocol technical economic feasibility environmental scientific economic implications')","(0.29605263157894735, 'protocol technical economic feasibility environmental scientific economic implications non article countries well article countries bearing mind article')","(0.3055555555555556, 'protocol technical economic feasibility environmental scientific economic implications non article countries well article countries bearing mind')","(0.32456140350877194, 'halons time consideration open ended working group eleventh meeting alternatives methyl bromide time consideration')","(0.3877551020408163, 'assessment panel evaluations shall solely purpose')","(0.2564102564102564, 'alternatives compare hydrochlorofluorocarbons respect factors energy efficiency total global warming impact potential')","(0.326530612244898, 'protocol technical economic feasibility environmental scientific economic implications non article')"
"Oct 6, 1994 Decision VI14A Provision of information on the supply of controlled substances to Parties operating under paragraph 1 of","(0.32098765432098764, 'concerned work internal mechanism enterprises importing exporting countries trade')","(0.2661290322580645, 'montreal protocol party may opt use either decision v following party operating paragraph article protocol requires')","(0.3137254901960784, 'implementation protocol provision concerning supply')","(0.32478632478632474, 'implementation protocol provision concerning supply controlled substances meet basis domestic needs parties operating')","(0.29761904761904767, 'facilitate implementation protocol provision concerning supply controlled substances')","(0.2962962962962963, 'implementation protocol provision concerning supply controlled substances meet basis domestic needs parties operating article paragraph')","(0.36363636363636365, 'parties decided dec vi')","(0.3285714285714286, 'received parties operating paragraph article protocol indicate therein')","(0.3157894736842105, 'that order facilitate implementation protocol provision concerning supply controlled substances')","(0.31818181818181823, 'importing exporting countries trade directly')","(0.3013698630136986, 'implementation protocol provision concerning supply controlled substances')","(0.2962962962962963, 'internal mechanism enterprises importing exporting countries trade directly controlled substances party supplying controlled substances')","(0.3098591549295775, 'needs parties concerned work internal mechanism enterprises importing exporting countries trade directly controlled substances party supplying')","(0.2978723404255319, 'enterprises importing exporting countries trade directly controlled substances party supplying')","(0.3015873015873016, 'parties operating article paragraph montreal protocol party may')","(0.3666666666666667, 'montreal protocol party may opt use either decision')","(0.29761904761904767, 'facilitate implementation protocol provision concerning supply controlled substances')","(0.4509803921568627, 'montreal protocol party may opt use either decision')","(0.3287671232876712, 'facilitate implementation protocol provision concerning supply controlled')","(0.33720930232558144, 'internal mechanism enterprises importing exporting countries trade directly controlled')","(0.3222222222222222, 'concerned work internal mechanism enterprises importing exporting countries trade directly')","(0.3287671232876712, 'implementation protocol provision concerning supply controlled substances')","(0.28888888888888886, 'implementation protocol provision concerning supply controlled substances meet basis domestic needs parties operating article paragraph')","(0.2857142857142857, 'parties concerned work internal mechanism enterprises importing exporting countries trade directly controlled substances party')","(0.33333333333333337, 'protocol provision concerning supply controlled substances meet basis domestic needs')","(0.3717948717948718, 'protocol provision concerning supply controlled substances meet basis domestic')","(0.3111111111111111, 'concerned work internal mechanism enterprises importing exporting countries trade directly')","(0.2666666666666667, 'concerning supply controlled substances meet basis domestic needs parties operating article paragraph montreal protocol party may opt')","(0.27941176470588236, 'purposes meeting basic domestic needs parties concerned work internal mechanism enterprises importing exporting countries trade directly')","(0.30400000000000005, 'implementation protocol provision concerning supply controlled substances meet basis domestic needs parties operating article')","(0.32608695652173914, 'basis domestic needs parties operating article')","(0.27835051546391754, 'operating article paragraph montreal protocol party may opt use either decision v')","(0.3928571428571429, 'protocol provision concerning supply controlled substances meet basis domestic needs')"
"Oct 6, 1994 Decision VI3 Implementation Committee","(0.2894736842105263, 'federation members implementation committee one year select austria bulgaria')","(0.217741935483871, 'sixth meeting parties decided dec vi confirm positions burkina faso chile jordan netherlands russian federation members')","(0.2777777777777778, 'confirm positions burkina faso chile')","(0.2831858407079646, 'netherlands russian federation members implementation committee one year select austria bulgaria peru philippines')","(0.31343283582089554, 'federation members implementation committee one year select austria')","(0.26016260162601623, 'confirm positions burkina faso chile jordan netherlands russian federation members implementation committee one year select')","(0.36363636363636365, 'parties decided dec vi')","(0.36111111111111116, 'netherlands russian federation members implementation committee one year')","(0.3294117647058824, 'chile jordan netherlands russian federation members implementation committee one year')","(0.32499999999999996, 'implementation committee one year select')","(0.2857142857142857, 'members implementation committee one year select austria')","(0.25, 'sixth meeting parties decided dec vi confirm positions burkina faso chile jordan netherlands russian')","(0.28260869565217395, 'netherlands russian federation members implementation committee one year select austria bulgaria peru philippines united republic tanzania')","(0.24137931034482762, 'netherlands russian federation members implementation committee one year select austria')","(0.296875, 'burkina faso chile jordan netherlands russian federation members')","(0.25, 'parties decided dec vi confirm positions burkina faso')","(0.32835820895522383, 'dec vi confirm positions burkina faso chile jordan')","(0.2777777777777778, 'netherlands russian federation members implementation committee one year')","(0.33333333333333337, 'russian federation members implementation committee one year')","(0.3157894736842105, 'federation members implementation committee one year select austria bulgaria')","(0.2962962962962963, 'federation members implementation committee one year select austria bulgaria peru')","(0.3214285714285714, 'members implementation committee one year select austria')","(0.26356589147286824, 'netherlands russian federation members implementation committee one year select austria bulgaria peru philippines united republic')","(0.27826086956521734, 'faso chile jordan netherlands russian federation members implementation committee one year select austria bulgaria')","(0.26249999999999996, 'sixth meeting parties decided dec vi confirm positions burkina faso')","(0.32432432432432434, 'confirm positions burkina faso chile jordan netherlands russian federation')","(0.25287356321839083, 'netherlands russian federation members implementation committee one year select austria')","(0.2592592592592593, 'dec vi confirm positions burkina faso chile jordan netherlands russian federation members implementation committee one year select')","(0.24615384615384617, 'sixth meeting parties decided dec vi confirm positions burkina faso chile jordan netherlands russian federation members')","(0.275, 'netherlands russian federation members implementation committee one year select austria bulgaria peru philippines united')","(0.33333333333333337, 'implementation committee one year select austria')","(0.28865979381443296, 'sixth meeting parties decided dec vi confirm positions burkina faso chile jordan')","(0.2716049382716049, 'federation members implementation committee one year select austria bulgaria peru')"
"Oct 30, 2006 Decision XVIII22 Noncompliance in 2005 with the control measures of the Montreal Protocol governing consumption of the c","(0.3827160493827161, 'continue receive international assistance enable meet commitments accordance item')","(0.28125, 'return compliance protocol cfc control measures note that plan without prejudice operation financial mechanism protocol dominica')","(0.36363636363636365, 'consistent item c indicative list')","(0.3142857142857143, 'allowable consumption level odp tonnes controlled substances year dominica therefore non control measures')","(0.3114754098360656, 'however parties caution dominica accordance item b indicative')","(0.2941176470588235, 'allowable consumption level odp tonnes controlled substances year dominica therefore non control measures cfcs protocol')","(0.40740740740740744, 'parties respect non present')","(0.3538461538461538, 'compliance parties consider measures consistent item c indicative')","(0.3472222222222222, 'article protocol note dominica reported annual consumption annex a group')","(0.41025641025641024, 'dominica therefore non control measures')","(0.35, 'allowable consumption level odp tonnes controlled substances')","(0.3035714285714286, 'reduce cfc consumption tonnes follows odp tonnes ii zero odp tonnes save essential uses')","(0.2945736434108527, 'plan action phase out cfcs degree party working towards meeting specific protocol control measures continue treated')","(0.31081081081081086, 'odp tonnes ii zero odp tonnes save essential uses may')","(0.31343283582089554, 'allowable levels consumption prescribed article protocol levels may')","(0.352112676056338, 'ratified montreal protocol london amendment copenhagen montreal beijing')","(0.32894736842105265, 'continue receive international assistance enable meet commitments accordance')","(0.4246575342465754, 'montreal protocol november executive committee approved multilateral fund')","(0.3846153846153846, 'parties respect non present decision however parties')","(0.375, 'international assistance enable meet commitments accordance item indicative list')","(0.3804347826086957, 'continue receive international assistance enable meet commitments accordance item indicative')","(0.3846153846153846, 'respect non present decision however parties caution')","(0.30578512396694213, 'protocol levels may otherwise authorized parties monitor ban import equipment requiring supply ozone depleting substances')","(0.33913043478260874, 'protocol note dominica reported annual consumption annex a group i controlled substances cfcs odp')","(0.35, 'protocol cfc control measures note that plan without prejudice operation')","(0.3417721518987342, 'consumption prescribed article protocol levels may otherwise authorized parties')","(0.32183908045977017, 'consumption prescribed article protocol levels may otherwise authorized parties monitor')","(0.3037037037037037, 'protocol regard cfcs dominica would set annual quotas consistent levels stated paragraph present decision except meet needs')","(0.30000000000000004, 'protocol regard cfcs dominica would set annual quotas consistent levels stated paragraph present decision except meet')","(0.35593220338983056, 'consumption prescribed article protocol levels may otherwise authorized parties monitor ban import equipment requiring')","(0.36585365853658536, 'implementation plan action phase out cfcs')","(0.2989690721649485, 'protocol regard cfcs dominica would set annual quotas consistent levels stated paragraph')","(0.3373493975903614, 'protocol dominica specifically commits itself reduce cfc consumption tonnes follows')"
"Oct 6, 1994 Decision VI19 Trade in previously used ozonedepleting substances","(0.33333333333333337, 'consumption made contingent reporting imports exports secretariat parties make')","(0.2896551724137931, 'substances taking particular account parties experience control trade concerns interests parties facilities production ozone depleting substances')","(0.31999999999999995, 'reclaimed information available allow verification')","(0.34615384615384615, 'level consumption made contingent reporting imports exports secretariat parties make best efforts report')","(0.36986301369863017, 'consumption made contingent reporting imports exports secretariat parties')","(0.28787878787878785, 'particular account parties experience control trade concerns interests parties facilities production ozone depleting substances time')","(0.4, 'parties make best efforts')","(0.3285714285714286, 'parties annual basis thereafter list reclamation facilities capacities')","(0.3191489361702128, 'whether recovered recycled reclaimed information available allow verification nature substance')","(0.34042553191489366, 'information available allow verification nature')","(0.33333333333333337, 'calculated level consumption countries importing exporting substances')","(0.29166666666666663, 'report information timely manner request parties reclamation facilities submit secretariat prior seventh meeting parties')","(0.323943661971831, 'recycled reclaimed ozone depleting substances taking particular account parties experience control trade concerns interests parties facilities')","(0.3908045977011494, 'parties experience control trade concerns interests parties facilities production ozone')","(0.3157894736842105, 'recycled reclaimed information available allow verification nature substance')","(0.295774647887324, 'exclusions party calculated level consumption made contingent reporting')","(0.30434782608695654, 'claimed report related activities secretariat seventh meeting parties')","(0.390625, 'restate used controlled substances may excluded calculated level')","(0.375, 'concerns interests parties facilities production ozone depleting')","(0.32530120481927716, 'information timely manner request parties reclamation facilities submit secretariat')","(0.3563218390804598, 'parties experience control trade concerns interests parties facilities production ozone')","(0.33870967741935487, 'control trade concerns interests parties facilities production')","(0.30000000000000004, 'require companies include documentation accompanying exports name source firm used controlled substance whether recovered recycled')","(0.30578512396694213, 'substances may excluded calculated level consumption countries importing exporting substances note that required decision')","(0.2921348314606742, 'control trade concerns interests parties facilities production ozone depleting substances')","(0.3589743589743589, 'consumption made contingent reporting imports exports secretariat parties make')","(0.3132530120481928, 'consumption made contingent reporting imports exports secretariat parties make best')","(0.295774647887324, 'parties experience control trade concerns interests parties facilities production ozone depleting substances time issues considered open ended')","(0.27941176470588236, 'parties experience control trade concerns interests parties facilities production ozone depleting substances time issues considered open')","(0.3125, 'depleting substances taking particular account parties experience control trade concerns interests parties facilities production')","(0.39534883720930236, 'assessment panel parties study report trade')","(0.3113207547169812, 'particular account parties experience control trade concerns interests parties facilities production ozone')","(0.33720930232558144, 'efforts report information timely manner request parties reclamation facilities submit')"
"Oct 6, 1994 Decision VI4 Application of trade measures under Article 4 to nonParties to the London Amendment to the Protocol","(0.26027397260273977, 'dec vi note information reported poland turkey pursuant decision')","(0.25806451612903225, 'dec vi note information reported poland turkey pursuant decision v application trade measures article non parties')","(0.28260869565217395, 'countries thereby submitted data demonstrating')","(0.3125, 'decision v application trade measures article non parties london amendment fifth meeting parties')","(0.3015873015873016, 'application trade measures article non parties london amendment')","(0.2945736434108527, 'data demonstrating full compliance articles montreal protocol submitted supporting data effect specified article protocol request')","(0.43999999999999995, 'parties year welcome fact')","(0.30000000000000004, 'reported poland turkey pursuant decision v application trade')","(0.313953488372093, 'articles montreal protocol submitted supporting data effect specified article protocol')","(0.32499999999999996, 'submit data compliance articles protocol')","(0.28, 'sixth meeting parties decided dec vi note')","(0.2678571428571429, 'note information reported poland turkey pursuant decision v application trade measures article non parties')","(0.26356589147286824, 'dec vi note information reported poland turkey pursuant decision v application trade measures article non parties')","(0.26582278481012656, 'parties note two countries thereby submitted data demonstrating full compliance')","(0.28767123287671237, 'order establish continued eligibility article paragraph treatment parties')","(0.33333333333333337, 'article protocol request countries submit data compliance articles')","(0.29850746268656714, 'decision v application trade measures article non parties')","(0.42028985507246375, 'articles montreal protocol submitted supporting data effect specified')","(0.34615384615384615, 'submit data compliance articles protocol march order')","(0.323943661971831, 'note information reported poland turkey pursuant decision v application')","(0.2941176470588235, 'continued eligibility article paragraph treatment parties year welcome fact countries')","(0.33333333333333337, 'note information reported poland turkey pursuant decision')","(0.2586206896551724, 'decision v application trade measures article non parties london amendment fifth meeting parties note two')","(0.26956521739130435, 'sixth meeting parties decided dec vi note information reported poland turkey pursuant decision v')","(0.3023255813953488, 'protocol submitted supporting data effect specified article protocol request countries')","(0.28378378378378377, 'effect specified article protocol request countries submit data compliance')","(0.30000000000000004, 'compliance articles protocol march order establish continued eligibility article paragraph')","(0.28888888888888886, 'decision v application trade measures article non parties london amendment fifth meeting parties note two countries thereby')","(0.2692307692307693, 'sixth meeting parties decided dec vi note information reported poland turkey pursuant decision v application trade')","(0.28688524590163933, 'countries submit data compliance articles protocol march order establish continued eligibility article paragraph treatment')","(0.339622641509434, 'submitted data demonstrating full compliance articles')","(0.25773195876288657, 'sixth meeting parties decided dec vi note information reported poland turkey pursuant')","(0.33720930232558144, 'protocol submitted supporting data effect specified article protocol request countries')"
"Oct 30, 2006 Decision XVIII7 Essentialuse exemptions for Parties not operating under paragraph 1 of Article 5 for controlled substanc","(0.28735632183908044, 'technology economic assessment panel s conclusion technically satisfactory alternatives')","(0.28395061728395066, 'technically economically feasible alternatives substitutes available acceptable standpoint environment health welcoming fact united states demonstrated commitment')","(0.3035714285714286, 'monitoring transition chlorofluorocarbon free treatments')","(0.3271028037383178, 'decision iv one year operational supply maintained manufacturer parties operating article request companies')","(0.33333333333333337, 'authorize levels production consumption necessary satisfy essential uses')","(0.29323308270676696, 'panel s conclusion technically satisfactory alternatives chlorofluorocarbon based metered dose inhalers available short beta agonists')","(0.3939393939393939, 'parties operating article request')","(0.3661971830985915, 'united states demonstrated commitment domestic process allocate minimal')","(0.32558139534883723, 'welcoming fact united states demonstrated commitment domestic process allocate minimal')","(0.3414634146341463, 'assessment panel s conclusion technically')","(0.33333333333333337, 'production consumption necessary satisfy essential uses chlorofluorocarbons')","(0.2941176470588235, 'allocating essential use exemptions chlorofluorocarbons manufacturer metered dose inhalers asthma chronic obstructive pulmonary diseases')","(0.2875816993464052, 'production consumption necessary satisfy essential uses chlorofluorocarbons production metered dose inhalers asthma chronic obstructive pulmonary disease')","(0.34042553191489366, 'essential use exemptions chlorofluorocarbons manufacturer metered dose inhalers asthma chronic')","(0.3472222222222222, 'assessment panel expectation production metered dose inhalers containing')","(0.3194444444444444, 'article montreal protocol licensing authorizing allocating essential use')","(0.3055555555555556, 'assessment panel expectation production metered dose inhalers containing')","(0.3538461538461538, 'amount necessary protect public health issued proposed regulation')","(0.4098360655737705, 'assessment panel expectation production metered dose inhalers')","(0.3580246913580247, 'year operational supply maintained manufacturer parties operating article request')","(0.31999999999999995, 'technically satisfactory alternatives chlorofluorocarbon based metered dose inhalers available short')","(0.4098360655737705, 'panel expectation production metered dose inhalers containing')","(0.32167832167832167, 'inhaler companies authorize levels production consumption necessary satisfy essential uses chlorofluorocarbons production metered dose inhalers')","(0.3088235294117647, 'protocol licensing authorizing allocating essential use exemptions chlorofluorocarbons manufacturer metered dose inhalers asthma chronic')","(0.31775700934579443, 'protocol licensing authorizing allocating essential use exemptions chlorofluorocarbons manufacturer metered')","(0.3292682926829268, 'essential uses chlorofluorocarbons production metered dose inhalers asthma chronic')","(0.3370786516853933, 'expectation production metered dose inhalers containing chlorofluorocarbons cease end and')","(0.3032258064516129, 'chlorofluorocarbons cease end and based analysis monitoring transition chlorofluorocarbon free treatments asthma chronic obstructive pulmonary disease last')","(0.2941176470588235, 'production consumption necessary satisfy essential uses chlorofluorocarbons production metered dose inhalers asthma chronic obstructive pulmonary disease')","(0.32539682539682535, 'inhaler essential use exemptions demonstrate making efforts due diligence research development respect chlorofluorocarbon free')","(0.3846153846153846, 'assessment panel expectation production metered dose')","(0.30578512396694213, 'protocol licensing authorizing allocating essential use exemptions chlorofluorocarbons manufacturer metered dose inhalers')","(0.3595505617977528, 'expectation production metered dose inhalers containing chlorofluorocarbons cease end and')"
"Oct 6, 1994 Decision VI8 Essentialuse nominations for halons for 1995","(0.26595744680851063, 'technically economically feasible alternatives substitutes applications since halons available')","(0.3012820512820513, 'parties operating paragraph article protocol since technically economically feasible alternatives substitutes applications since halons available sufficient')","(0.33333333333333337, 'protocol since technically economically feasible')","(0.3097345132743363, 'production consumption necessary satisfy essential uses halons parties operating paragraph article protocol since')","(0.36764705882352944, 'level production consumption necessary satisfy essential uses halons')","(0.2753623188405797, 'production consumption necessary satisfy essential uses halons parties operating paragraph article protocol since technically economically')","(0.36363636363636365, 'parties decided dec vi')","(0.29333333333333333, 'substitutes applications since halons available sufficient quantity quality')","(0.28846153846153844, 'paragraph article protocol since technically economically feasible alternatives substitutes applications')","(0.3023255813953488, 'year level production consumption necessary')","(0.33870967741935487, 'production consumption necessary satisfy essential uses halons')","(0.28800000000000003, 'production consumption necessary satisfy essential uses halons parties operating paragraph article protocol since technically')","(0.2777777777777778, 'level production consumption necessary satisfy essential uses halons parties operating paragraph article protocol since technically economically')","(0.33720930232558144, 'level production consumption necessary satisfy essential uses halons parties operating')","(0.2911392405063291, 'paragraph article protocol since technically economically feasible alternatives')","(0.3417721518987342, 'paragraph article protocol since technically economically feasible alternatives')","(0.29333333333333333, 'substitutes applications since halons available sufficient quantity quality')","(0.31645569620253167, 'paragraph article protocol since technically economically feasible alternatives')","(0.37254901960784315, 'vi that year level production consumption necessary')","(0.2696629213483146, 'feasible alternatives substitutes applications since halons available sufficient quantity')","(0.32183908045977017, 'consumption necessary satisfy essential uses halons parties operating paragraph article')","(0.3389830508474576, 'consumption necessary satisfy essential uses halons parties')","(0.28985507246376807, 'production consumption necessary satisfy essential uses halons parties operating paragraph article protocol since technically economically')","(0.2971014492753623, 'paragraph article protocol since technically economically feasible alternatives substitutes applications since halons available sufficient')","(0.3434343434343434, 'protocol since technically economically feasible alternatives substitutes applications since halons')","(0.2784810126582279, 'consumption necessary satisfy essential uses halons parties operating paragraph')","(0.2906976744186046, 'level production consumption necessary satisfy essential uses halons parties operating')","(0.30625, 'protocol since technically economically feasible alternatives substitutes applications since halons available sufficient quantity quality existing stocks banked')","(0.30718954248366015, 'protocol since technically economically feasible alternatives substitutes applications since halons available sufficient quantity quality existing stocks')","(0.28888888888888886, 'halons parties operating paragraph article protocol since technically economically feasible alternatives substitutes applications since')","(0.3529411764705882, 'year level production consumption necessary satisfy')","(0.2990654205607477, 'production consumption necessary satisfy essential uses halons parties operating paragraph article protocol')","(0.31313131313131315, 'protocol since technically economically feasible alternatives substitutes applications since halons')"
"Oct 6, 1994 Decision VI7 Executive Committee of the Multilateral Fund for the Implementation of the Montreal Protocol","(0.28767123287671237, 'one year endorse selection mr john whitelaw australia act')","(0.26573426573426573, 'states america members executive committee representing parties operating paragraph article protocol selection algeria argentina china colombia')","(0.29729729729729726, 'argentina china colombia iran islamic')","(0.303921568627451, 'representing parties operating paragraph article one year endorse selection mr john whitelaw australia')","(0.28125, 'protocol selection algeria argentina china colombia iran islamic')","(0.2627118644067796, 'china colombia iran islamic republic of cameroon thailand members representing parties operating paragraph article one')","(0.36363636363636365, 'parties decided dec vi')","(0.3285714285714286, 'kingdom united states america members executive committee representing')","(0.3214285714285714, 'poland united kingdom united states america members executive committee representing')","(0.29729729729729726, 'kingdom united states america members')","(0.3214285714285714, 'protocol selection algeria argentina china colombia iran')","(0.28800000000000003, 'united states america members executive committee representing parties operating paragraph article protocol selection algeria')","(0.29496402877697847, 'poland united kingdom united states america members executive committee representing parties operating paragraph article protocol selection')","(0.24390243902439024, 'paragraph article protocol selection algeria argentina china colombia iran islamic')","(0.2833333333333333, 'endorse selection mr john whitelaw australia act chair')","(0.30434782608695654, 'paragraph article protocol selection algeria argentina china colombia')","(0.32835820895522383, 'dec vi endorse selection australia austria denmark japan')","(0.33333333333333337, 'paragraph article protocol selection algeria argentina china colombia')","(0.30612244897959184, 'denmark japan poland united kingdom united states')","(0.2692307692307693, 'cameroon thailand members representing parties operating paragraph article one')","(0.28205128205128205, 'endorse selection australia austria denmark japan poland united kingdom united')","(0.3389830508474576, 'article protocol selection algeria argentina china colombia')","(0.27419354838709675, 'austria denmark japan poland united kingdom united states america members executive committee representing parties operating')","(0.27826086956521734, 'paragraph article one year endorse selection mr john whitelaw australia act chair algeria act')","(0.32499999999999996, 'protocol selection algeria argentina china colombia iran islamic republic of')","(0.3294117647058824, 'committee representing parties operating paragraph article protocol selection algeria')","(0.28421052631578947, 'committee representing parties operating paragraph article protocol selection algeria argentina')","(0.2666666666666667, 'parties operating paragraph article one year endorse selection mr john whitelaw australia act chair algeria act vice')","(0.29230769230769227, 'parties operating paragraph article one year endorse selection mr john whitelaw australia act chair algeria act')","(0.28688524590163933, 'representing parties operating paragraph article protocol selection algeria argentina china colombia iran islamic republic')","(0.3214285714285714, 'america members executive committee representing parties')","(0.27835051546391754, 'decided dec vi endorse selection australia austria denmark japan poland united kingdom')","(0.42105263157894735, 'protocol selection algeria argentina china colombia iran islamic republic of')"
"Oct 6, 1994 Decision VI6 Reviews under paragraph 8 of Article 5 of the Protocol and under section II, paragraph 4, of decision IV18 ","(0.273972602739726, 'us multilateral fund secretariat one time measure facilitate review')","(0.25806451612903225, 'sixth meeting parties decided dec vi take note ongoing reviews paragraph article montreal protocol section ii')","(0.3421052631578947, 'protocol section ii paragraph decision')","(0.2828282828282829, 'montreal protocol section ii paragraph decision iv fourth meeting parties montreal protocol approve')","(0.29824561403508776, 'montreal protocol section ii paragraph decision iv fourth')","(0.24615384615384617, 'facilitate review financial mechanism repay loan multilateral fund necessary additional contributions trust fund montreal protocol')","(0.36363636363636365, 'parties decided dec vi')","(0.3285714285714286, 'review undertaken decision iv make recommendations appropriate seventh')","(0.313953488372093, 'consider report review undertaken decision iv make recommendations appropriate seventh')","(0.36363636363636365, 'fund secretariat one time measure')","(0.30645161290322576, 'additional contributions trust fund montreal protocol proposed')","(0.3035714285714286, 'iv fourth meeting parties montreal protocol approve loan us multilateral fund secretariat one time')","(0.26356589147286824, 'sixth meeting parties decided dec vi take note ongoing reviews paragraph article montreal protocol section ii')","(0.2705882352941177, 'fund necessary additional contributions trust fund montreal protocol proposed revised')","(0.2857142857142857, 'additional contributions trust fund montreal protocol proposed revised')","(0.3384615384615385, 'paragraph article montreal protocol section ii paragraph decision')","(0.26865671641791045, 'section ii paragraph decision iv fourth meeting parties')","(0.4918032786885246, 'montreal protocol proposed revised budgets request open ended')","(0.34693877551020413, 'meeting parties montreal protocol approve loan us')","(0.2948717948717948, 'additional contributions trust fund montreal protocol proposed revised budgets')","(0.2790697674418605, 'additional contributions trust fund montreal protocol proposed revised budgets request')","(0.3090909090909091, 'article montreal protocol section ii paragraph decision')","(0.25, 'parties montreal protocol approve loan us multilateral fund secretariat one time measure facilitate review financial')","(0.29565217391304344, 'montreal protocol section ii paragraph decision iv fourth meeting parties montreal protocol approve loan')","(0.275, 'trust fund montreal protocol proposed revised budgets request open ended')","(0.28985507246376807, 'take note ongoing reviews paragraph article montreal protocol section')","(0.28, 'montreal protocol approve loan us multilateral fund secretariat one time')","(0.274074074074074, 'trust fund montreal protocol proposed revised budgets request open ended working group consider report review undertaken decision')","(0.27692307692307694, 'dec vi take note ongoing reviews paragraph article montreal protocol section ii paragraph decision iv fourth')","(0.27884615384615385, 'montreal protocol section ii paragraph decision iv fourth meeting parties montreal protocol approve loan')","(0.33333333333333337, 'iv make recommendations appropriate seventh meeting')","(0.30927835051546393, 'montreal protocol section ii paragraph decision iv fourth meeting parties montreal protocol')","(0.31506849315068497, 'montreal protocol section ii paragraph decision iv fourth meeting parties')"
