,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Nov 6, 2006 Review of the financial mechanism","(0.2962962962962963, 'environmental results third overall performance study global environment facility')","(0.277027027027027, 'progressing toward environmental results third overall performance study global environment facility office monitoring evaluation global environment')","(0.30612244897959184, 'monitoring evaluation global environment facility')","(0.29059829059829057, 'toward environmental results third overall performance study global environment facility office monitoring evaluation')","(0.2763157894736842, 'facility office monitoring evaluation global environment facility washington')","(0.2796610169491526, 'study global environment facility office monitoring evaluation global environment facility washington fccc cp add page')","(0.2962962962962963, 'add page global environment')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3052631578947368, 'global environment facility office monitoring evaluation global environment facility washington')","(0.326530612244898, 'monitoring evaluation global environment facility')","(0.28125, 'facility icf consulting progressing toward environmental results')","(0.2589285714285714, 'evaluation global environment facility washington fccc cp add page cp fccc cp add page')","(0.2713178294573644, 'monitoring evaluation global environment facility washington fccc cp add page cp fccc cp add page d')","(0.26136363636363635, 'page global environment facility icf consulting progressing toward environmental results')","(0.2777777777777778, 'progressing toward environmental results third overall performance study')","(0.28, 'global environment facility office monitoring evaluation global environment')","(0.28358208955223885, 'page fccc cp add page global environment facility')","(0.2941176470588235, 'monitoring evaluation global environment facility washington fccc cp')","(0.3125, 'facility icf consulting progressing toward environmental results')","(0.2716049382716049, 'icf consulting progressing toward environmental results third overall performance')","(0.29885057471264365, 'icf consulting progressing toward environmental results third overall performance study')","(0.3278688524590164, 'icf consulting progressing toward environmental results third')","(0.2586206896551724, 'page fccc cp add page ii fccc cp add page fccc cp add page cp')","(0.27826086956521734, 'cp add page global environment facility icf consulting progressing toward environmental results third overall')","(0.27368421052631575, 'global environment facility office monitoring evaluation global environment facility washington')","(0.3580246913580247, 'icf consulting progressing toward environmental results third overall performance')","(0.33333333333333337, 'facility office monitoring evaluation global environment facility washington fccc cp')","(0.2962962962962963, 'cp add page fccc cp add page global environment facility icf consulting progressing toward environmental results third')","(0.28148148148148144, 'third overall performance study global environment facility office monitoring evaluation global environment facility washington fccc cp')","(0.3366336633663366, 'sbi fccc cp add page fccc cp add page global environment facility icf consulting')","(0.3392857142857143, 'office monitoring evaluation global environment facility')","(0.24528301886792447, 'study global environment facility office monitoring evaluation global environment facility washington fccc')","(0.28409090909090906, 'environmental results third overall performance study global environment facility office')"
"Nov 6, 2017 Budget for the international transaction log and a methodology for the collection of its fees for the bienni","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Nov 6, 2017 Third review of the Adaptation Fund","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Nov 6, 2017 Guidance relating to the clean development mechanism","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Nov 7, 2011 Adoption of the Agenda of the 18th session of the General Assembly","(0.17808219178082196, 'examined document whc ga adopts agenda included above mentioned')","(0, '')","(0.1842105263157895, 'adopts agenda included above mentioned')","(0, '')","(0.14814814814814814, 'examined document whc ga adopts agenda included above')","(0, '')","(0.29032258064516125, 'agenda included above mentioned')","(0.23636363636363633, 'general assembly examined document whc ga adopts agenda')","(0.18571428571428572, 'general assembly examined document whc ga adopts agenda included above')","(0.23684210526315785, 'adopts agenda included above mentioned')","(0.19999999999999996, 'assembly examined document whc ga adopts agenda')","(0, '')","(0, '')","(0.16216216216216217, 'general assembly examined document whc ga adopts agenda included above')","(0.19999999999999996, 'general assembly examined document whc ga adopts agenda')","(0.16666666666666663, 'general assembly examined document whc ga adopts agenda')","(0.20895522388059706, 'examined document whc ga adopts agenda included above')","(0.23636363636363633, 'general assembly examined document whc ga adopts agenda')","(0.25531914893617025, 'examined document whc ga adopts agenda included')","(0.21875, 'general assembly examined document whc ga adopts agenda included')","(0.17142857142857137, 'general assembly examined document whc ga adopts agenda included above')","(0.20408163265306123, 'document whc ga adopts agenda included above')","(0, '')","(0, '')","(0.1875, 'general assembly examined document whc ga adopts agenda included above')","(0.171875, 'examined document whc ga adopts agenda included above mentioned')","(0.17333333333333334, 'general assembly examined document whc ga adopts agenda included above')","(0, '')","(0, '')","(0, '')","(0.19999999999999996, 'assembly examined document whc ga adopts')","(0, '')","(0.17142857142857137, 'general assembly examined document whc ga adopts agenda included above')"
"Nov 7, 2011 Adoption of the provisional Timetable of the 18th session of the General Assembly and of the provisional Timetable for t","(0, '')","(0, '')","(0.21875, 'document whc ga adopts timetable')","(0, '')","(0.1724137931034483, 'general assembly examined document whc ga adopts timetable')","(0, '')","(0.2647058823529411, 'general assembly examined document')","(0.24137931034482762, 'general assembly examined document whc ga adopts timetable')","(0, '')","(0.22580645161290325, 'examined document whc ga adopts')","(0.16000000000000003, 'general assembly examined document whc ga adopts')","(0, '')","(0, '')","(0, '')","(0.16666666666666663, 'general assembly examined document whc ga adopts timetable')","(0.18333333333333335, 'general assembly examined document whc ga adopts timetable')","(0.14925373134328357, 'general assembly examined document whc ga adopts timetable')","(0.22413793103448276, 'general assembly examined document whc ga adopts timetable')","(0.18000000000000005, 'assembly examined document whc ga adopts timetable')","(0, '')","(0, '')","(0.12244897959183676, 'general assembly examined document whc ga adopts')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.19999999999999996, 'assembly examined document whc ga adopts')","(0, '')","(0, '')"
"Nov 7, 2011 Election of the Chairperson, ViceChairpersons and Rapporteur of the General Assembly","(0.273972602739726, 'e mr pablo c groux plurinational state bolivia chairperson')","(0.22580645161290325, 'general assembly elects h e mr pablo c groux plurinational state bolivia chairperson general assembly elects')","(0.28888888888888886, 'groux plurinational state bolivia chairperson')","(0.26262626262626265, 'chairperson general assembly elects ms hyosang jo republic korea rapporteur general assembly elects')","(0.2777777777777778, 'elects h e mr pablo c groux plurinational')","(0.2314814814814815, 'h e mr pablo c groux plurinational state bolivia chairperson general assembly elects ms hyosang')","(0.28, 'general assembly elects h')","(0.28985507246376807, 'groux plurinational state bolivia chairperson general assembly elects')","(0.2875, 'groux plurinational state bolivia chairperson general assembly elects ms hyosang')","(0.2978723404255319, 'plurinational state bolivia chairperson general')","(0.24, 'e mr pablo c groux plurinational state')","(0.2321428571428571, 'general assembly elects h e mr pablo c groux plurinational state bolivia chairperson general')","(0.24806201550387597, 'e mr pablo c groux plurinational state bolivia chairperson general assembly elects ms hyosang jo republic')","(0.26249999999999996, 'groux plurinational state bolivia chairperson general assembly elects ms hyosang')","(0.25, 'e mr pablo c groux plurinational state bolivia')","(0.25, 'e mr pablo c groux plurinational state bolivia')","(0.23880597014925375, 'state bolivia chairperson general assembly elects ms hyosang')","(0.288135593220339, 'korea rapporteur general assembly elects slovenia cap verde')","(0.3137254901960784, 'slovenia cap verde kuwait vice chairpersons general')","(0.26388888888888884, 'groux plurinational state bolivia chairperson general assembly elects ms')","(0.30000000000000004, 'groux plurinational state bolivia chairperson general assembly elects ms hyosang')","(0.3015873015873016, 'plurinational state bolivia chairperson general assembly elects')","(0.24137931034482762, 'h e mr pablo c groux plurinational state bolivia chairperson general assembly elects ms hyosang')","(0.27826086956521734, 'general assembly elects h e mr pablo c groux plurinational state bolivia chairperson general')","(0.26249999999999996, 'general assembly elects h e mr pablo c groux plurinational')","(0.296875, 'elects h e mr pablo c groux plurinational state')","(0.22666666666666668, 'general assembly elects h e mr pablo c groux plurinational')","(0.2518518518518519, 'e mr pablo c groux plurinational state bolivia chairperson general assembly elects ms hyosang jo republic korea')","(0.23076923076923073, 'general assembly elects h e mr pablo c groux plurinational state bolivia chairperson general assembly elects')","(0.24038461538461542, 'jo republic korea rapporteur general assembly elects slovenia cap verde kuwait vice chairpersons general')","(0.3055555555555556, 'assembly elects h e mr pablo')","(0.24742268041237114, 'pablo c groux plurinational state bolivia chairperson general assembly elects ms hyosang')","(0.2727272727272727, 'pablo c groux plurinational state bolivia chairperson general assembly elects')"
"Nov 7, 2011 Elections to the World Heritage Committee","(0.26027397260273977, 'elects qatar state party without property world heritage list')","(0.19047619047619047, 'world heritage committee elects following eight states parties members world heritage committee algeria colombia germany india')","(0.2564102564102564, 'committee elects following eight states')","(0.24489795918367352, 'without property world heritage list member world heritage committee elects following eight states')","(0.2586206896551724, 'without property world heritage list member world heritage')","(0.19827586206896552, 'heritage list member world heritage committee elects following eight states parties members world heritage committee')","(0.30000000000000004, 'parties members world heritage')","(0.28125, 'states parties members world heritage committee algeria colombia')","(0.28, 'without property world heritage list member world heritage committee elects')","(0.2941176470588235, 'eight states parties members world')","(0.24528301886792447, 'list member world heritage committee elects following')","(0.2321428571428571, 'general assembly elects qatar state party without property world heritage list member world heritage')","(0.24031007751937983, 'world heritage committee elects following eight states parties members world heritage committee algeria colombia germany india')","(0.18918918918918914, 'elects qatar state party without property world heritage list member')","(0.25, 'without property world heritage list member world heritage')","(0.21875, 'heritage committee algeria colombia germany india japan malaysia')","(0.22388059701492535, 'state party without property world heritage list member')","(0.2931034482758621, 'without property world heritage list member world heritage')","(0.27083333333333337, 'state party without property world heritage list')","(0.2571428571428571, 'committee elects following eight states parties members world heritage')","(0.2567567567567568, 'world heritage list member world heritage committee elects following eight')","(0.2545454545454545, 'committee algeria colombia germany india japan malaysia')","(0.2416666666666667, 'world heritage committee elects following eight states parties members world heritage committee algeria colombia germany')","(0.26956521739130435, 'without property world heritage list member world heritage committee elects following eight states parties')","(0.26249999999999996, 'general assembly elects qatar state party without property world heritage')","(0.3142857142857143, 'committee elects following eight states parties members world heritage')","(0.21333333333333337, 'state party without property world heritage list member world heritage')","(0.20740740740740737, 'general assembly elects qatar state party without property world heritage list member world heritage committee elects following')","(0.23076923076923073, 'general assembly elects qatar state party without property world heritage list member world heritage committee elects')","(0.2264150943396226, 'without property world heritage list member world heritage committee elects following eight states parties')","(0.2666666666666667, 'algeria colombia germany india japan malaysia')","(0.20618556701030932, 'general assembly elects qatar state party without property world heritage list member')","(0.28, 'without property world heritage list member world heritage committee elects')"
"Nov 7, 2011 Opening of the General Assembly by the DirectorGeneral","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Nov 6, 2001 Report of the Chairperson of the World Heritage Committee","(0.3846153846153846, 'states parties benefited international assistance world heritage fund hundreds')","(0.28873239436619713, 'identification extra budgetary resources reallocation resources within unesco s regular budget delegate benin commented voluntary contribution')","(0.4444444444444444, 'convention article noted table draft')","(0.3553719008264463, 'management conservation plans organise training workshops supported sustainability support however questioned letter july')","(0.35820895522388063, 'new additional voluntary contribution states parties world heritage')","(0.291970802919708, 'group comprising chairperson world heritage committee interested delegations secretariat meet make amendments light resolution concerning')","(0.4782608695652174, 'paris june document whc')","(0.375, 'parties contribution regular budget indicated convention outdated noting')","(0.3780487804878049, 'strengthen protection heritage dr cameron stated draft resolution examined context')","(0.4736842105263158, 'every state party convention encourage')","(0.39344262295081966, 'state party convention encourage establishment public private')","(0.3571428571428571, 'draft resolution dr cameron noted last two years many states parties benefited international assistance')","(0.31007751937984496, 'indicated convention outdated noting also many fiscal initiatives must examined enhance protection world heritage mr king')","(0.33333333333333337, 'presented draft resolution stated increase voluntary contributions minor commented additional')","(0.410958904109589, 'lists management conservation plans organise training workshops supported')","(0.32307692307692304, 'heritage fund dr cameron advised considering financial statements')","(0.3731343283582089, 'provisions convention article noted table draft resolution may')","(0.3728813559322034, 'several proposals suggested states parties response mr king')","(0.4285714285714286, 'discussed ways strengthen protection heritage dr cameron')","(0.3623188405797102, 'relation cash reserves indicated financial resources fund would fully')","(0.3783783783783784, 'whc conf noted international community voiced deep concern statues bamiyan')","(0.47058823529411764, 'convention article noted table draft resolution may')","(0.32558139534883723, 'resolution examined context debate draft resolution unesco general conference constituting crime common heritage humanity thanked')","(0.31304347826086953, 'protection heritage dr cameron stated draft resolution examined context debate draft resolution unesco general')","(0.32499999999999996, 'set ceiling undesirable states parties may want give more delegate')","(0.5681818181818181, 'report intergovernmental committee protection world cultural natural heritage activities')","(0.33333333333333337, 'resolution protection cultural heritage afghanistan submitted bureau world heritage committee')","(0.30714285714285716, 'parties contribution regular budget indicated convention outdated noting also many fiscal initiatives must examined enhance protection world')","(0.30147058823529416, 'examined general assembly draft resolution presented bureau committee protection cultural heritage afghanistan whc conf draft resolution')","(0.3467741935483871, 'convention article noted table draft resolution may lead misunderstanding figures proposed additional voluntary contribution')","(0.4716981132075472, 'lists management conservation plans organise training')","(0.2989690721649485, 'draft resolution dr cameron noted last two years many states parties benefited')","(0.426829268292683, 'strengthen protection heritage dr cameron stated draft resolution examined context')"
"Nov 6, 2017 Report of the Adaptation Fund Board","(0.2465753424657534, 'fccc cp add distr general march russian original english')","(0.25, 'cp add ge fccc cp add iv ge fccc cp add ii iii ii iii iv')","(0.2727272727272727, 'march russian original english ge')","(0.23170731707317072, 'russian original english ge fccc cp add i ge fccc cp add ge')","(0.2407407407407407, 'russian original english ge fccc cp add i')","(0.2407407407407407, 'iii iv vi ii i fccc awglca misc add ge fccc cp add ii ii')","(0.25, 'cp add distr general')","(0.24, 'cp add ii ge fccc cp add ge')","(0.23076923076923073, 'ge fccc cp add ii ge fccc cp add ge')","(0.2592592592592593, 'misc add ge fccc cp')","(0.21999999999999997, 'march russian original english ge fccc cp')","(0.2232142857142857, 'distr general march russian original english ge fccc cp add i ge fccc cp')","(0.24806201550387597, 'general march russian original english ge fccc cp add i ge fccc cp add ge fccc')","(0.21621621621621623, 'fccc cp add distr general march russian original english ge')","(0.30000000000000004, 'add distr general march russian original english ge')","(0.23333333333333328, 'add distr general march russian original english ge')","(0.22388059701492535, 'general march russian original english ge fccc cp')","(0.22916666666666663, 'ge fccc cp add fccc awglca inf y')","(0.22499999999999998, 'inf y ge fccc cp add ge')","(0.2622950819672131, 'russian original english ge fccc cp add i ge')","(0.2727272727272727, 'russian original english ge fccc cp add i ge fccc')","(0.22448979591836737, 'fccc cp add distr general march russian')","(0.24137931034482762, 'distr general march russian original english ge fccc cp add i ge fccc cp add')","(0.24347826086956526, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.23750000000000004, 'add distr general march russian original english ge fccc cp')","(0.25, 'russian original english ge fccc cp add i ge')","(0.22666666666666668, 'russian original english ge fccc cp add i ge fccc')","(0.22962962962962963, 'i fccc awglca misc add ge fccc cp add ii ii fccc awglca misc vii ge fccc')","(0.23076923076923073, 'fccc cp add distr general march russian original english ge fccc cp add i ge fccc')","(0.24752475247524752, 'fccc cp add distr general march russian original english ge fccc cp add i')","(0.25, 'distr general march russian original english')","(0.21649484536082475, 'distr general march russian original english ge fccc cp add i ge')","(0.24242424242424243, 'russian original english ge fccc cp add i ge fccc')"
"Nov 7, 2011 Examination of the statement of accounts of the World Heritage Fund, including the status of the States Parties contribu","(0.26027397260273977, 'world heritage fund financial period ended december approved deputy')","(0.28787878787878785, 'regulations world heritage fund stipulate accounts fund shall submitted general assembly states parties convention article paragraph')","(0.3913043478260869, 'convention article paragraph approves accounts')","(0.29357798165137616, 'conformity financial regulations world heritage fund stipulate accounts fund shall submitted general assembly')","(0.34782608695652173, 'parties convention article paragraph approves accounts world heritage')","(0.2685185185185185, 'heritage fund financial period ended december document whc ga inf takes note accounts world heritage')","(0.37037037037037035, 'com part resolves treatment')","(0.4, 'submitted general assembly states parties convention article paragraph')","(0.38095238095238093, 'follow principles adopted united nations general assembly session general conference')","(0.39534883720930236, 'states parties convention article paragraph')","(0.39344262295081966, 'states parties convention article paragraph approves accounts')","(0.2857142857142857, 'heritage fund financial period ended december document whc ga inf takes note accounts world')","(0.2727272727272727, 'regulations world heritage fund stipulate accounts fund shall submitted general assembly states parties convention article paragraph')","(0.34523809523809523, 'parties convention article paragraph approves accounts world heritage fund financial')","(0.33333333333333337, 'parties convention article paragraph approves accounts world heritage')","(0.30000000000000004, 'submitted general assembly states parties convention article paragraph')","(0.33333333333333337, 'parties convention article paragraph approves accounts world heritage')","(0.31343283582089554, 'arrears yugoslavia follow principles adopted united nations general')","(0.3389830508474576, 'session general conference unesco session matter authorizes')","(0.28767123287671237, 'nations general assembly session general conference unesco session matter')","(0.33333333333333337, 'parties convention article paragraph approves accounts world heritage fund financial')","(0.339622641509434, 'conference unesco session matter authorizes write off')","(0.27586206896551724, 'heritage fund financial period ended december document whc ga inf takes note accounts world heritage')","(0.25217391304347825, 'whc ga inf conformity financial regulations world heritage fund stipulate accounts fund shall submitted')","(0.2857142857142857, 'parties convention article paragraph approves accounts world heritage fund financial')","(0.34328358208955223, 'document whc ga inf conformity financial regulations world heritage')","(0.2954545454545454, 'recommendation decision com part resolves treatment arrears yugoslavia follow principles')","(0.2753623188405797, 'stipulate accounts fund shall submitted general assembly states parties convention article paragraph approves accounts world heritage fund')","(0.2615384615384615, 'whc ga inf taken note world heritage committee recommendation decision com part resolves treatment arrears yugoslavia')","(0.3063063063063063, 'convention article paragraph approves accounts world heritage fund financial period ended december document whc')","(0.3529411764705882, 'heritage committee recommendation decision com part')","(0.27835051546391754, 'heritage fund financial period ended december document whc ga inf takes note')","(0.29761904761904767, 'parties convention article paragraph approves accounts world heritage fund financial')"
"Nov 7, 2011 Future of the World Heritage Convention, including 40th Anniversary of the Convention","(0.3222222222222222, 'convention anniversary encourages states parties partner organizations promote anniversary')","(0.30405405405405406, 'priority actions consideration world heritage committee session welcomes activities proposed states parties convention anniversary encourages states')","(0.41463414634146345, 'convention included world heritage centre')","(0.31355932203389836, 'priority actions consideration world heritage committee session welcomes activities proposed states parties convention')","(0.3717948717948718, 'convention anniversary encourages states parties partner organizations promote')","(0.31404958677685946, 'heritage convention included world heritage centre web page provided information world heritage committee session decides')","(0.3214285714285714, 'broader public also requests')","(0.36111111111111116, 'activities anniversary world heritage convention included world heritage')","(0.3369565217391305, 'session welcomes activities proposed states parties convention anniversary encourages states')","(0.4130434782608695, 'proposed states parties convention anniversary')","(0.38095238095238093, 'states parties convention anniversary encourages states parties')","(0.31304347826086953, 'activities anniversary world heritage convention included world heritage centre web page provided information world')","(0.31081081081081086, 'priority actions consideration world heritage committee session welcomes activities proposed states parties convention anniversary encourages states')","(0.32258064516129037, 'states parties convention anniversary encourages states parties partner organizations promote')","(0.3098591549295775, 'states parties convention anniversary encourages states parties partner')","(0.3466666666666667, 'activities proposed states parties convention anniversary encourages states')","(0.29850746268656714, 'way adopts vision action plan requests world heritage')","(0.3392857142857143, 'events reach broader public also requests updated report')","(0.3571428571428571, 'world heritage convention included world heritage centre')","(0.3529411764705882, 'information world heritage committee session decides outcomes progress implementation')","(0.37662337662337664, 'convention included world heritage centre web page provided information world')","(0.36, 'convention included world heritage centre web page')","(0.3262411347517731, 'priority actions consideration world heritage committee session welcomes activities proposed states parties convention anniversary encourages')","(0.30434782608695654, 'group chairperson mr greg terrill leadership in nbsp elaborating vision action plan open participative')","(0.2717391304347826, 'session welcomes activities proposed states parties convention anniversary encourages states')","(0.37362637362637363, 'accountabilities implementation schedule list priority actions consideration world heritage')","(0.3168316831683168, 'accountabilities implementation schedule list priority actions consideration world heritage committee')","(0.32692307692307687, 'priority actions consideration world heritage committee session welcomes activities proposed states parties convention anniversary encourages states parties')","(0.29230769230769227, 'com com com com adopted world heritage committee session unesco thanks working group chairperson mr greg')","(0.328125, 'implementation schedule list priority actions consideration world heritage committee session welcomes activities proposed states')","(0.36363636363636365, 'progress implementation strategic action plan presented')","(0.32456140350877194, 'proposed states parties convention anniversary encourages states parties partner organizations promote anniversary')","(0.31034482758620685, 'updated report activities anniversary world heritage convention included world heritage')"
