,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Jul 16, 2019 Report on the Tenth Round Table of Members of Parliament","(0.273972602739726, 'conference parties eleventh session b c e f h')","(0.2676056338028169, 'context post development agenda members parliament took place windhoek republic namibia september declaration appreciation include declaration')","(0.3125, 'contributions achieving land degradation neutral')","(0.3025210084033614, 'parliamentary contributions achieving land degradation neutral world context post development agenda members parliament')","(0.34328358208955223, 'contributions achieving land degradation neutral world context post')","(0.29230769230769227, 'parliamentary contributions achieving land degradation neutral world context post development agenda members parliament took place')","(0.34615384615384615, 'parties eleventh session b')","(0.3870967741935484, 'land degradation neutral world context post development agenda')","(0.32558139534883723, 'contributions achieving land degradation neutral world context post development agenda')","(0.3076923076923077, 'context post development agenda members')","(0.30188679245283023, 'neutral world context post development agenda members')","(0.2857142857142857, 'include declaration annex report conference parties eleventh session b c e f h c')","(0.33783783783783783, 'role members parliament efforts combat desertification land degradation drought parliamentary contributions achieving land degradation neutral world')","(0.28395061728395066, 'land degradation neutral world context post development agenda members parliament')","(0.3157894736842105, 'drought parliamentary contributions achieving land degradation neutral world')","(0.31645569620253167, 'land degradation drought parliamentary contributions achieving land degradation')","(0.31343283582089554, 'land degradation neutral world context post development agenda')","(0.3114754098360656, 'context post development agenda members parliament took place')","(0.32499999999999996, 'eleventh session b c e f h')","(0.31034482758620685, 'land degradation drought parliamentary contributions achieving land degradation neutral')","(0.303030303030303, 'conference parties eleventh session b c e f h c')","(0.3709677419354839, 'contributions achieving land degradation neutral world context')","(0.2666666666666667, 'development agenda members parliament took place windhoek republic namibia september declaration appreciation include declaration annex')","(0.2945736434108527, 'windhoek republic namibia september declaration appreciation include declaration annex report conference parties eleventh session')","(0.25, 'conference parties eleventh session b c e f h c')","(0.3291139240506329, 'contributions achieving land degradation neutral world context post development')","(0.34408602150537637, 'declaration appreciation include declaration annex report conference parties eleventh session')","(0.2925170068027211, 'drought parliamentary contributions achieving land degradation neutral world context post development agenda members parliament took place windhoek')","(0.26086956521739135, 'drought parliamentary contributions achieving land degradation neutral world context post development agenda members parliament took place')","(0.32727272727272727, 'land degradation neutral world context post development agenda members parliament took place windhoek republic')","(0.375, 'achieving land degradation neutral world context')","(0.2796610169491526, 'efforts combat desertification land degradation drought parliamentary contributions achieving land degradation neutral')","(0.30107526881720426, 'declaration appreciation include declaration annex report conference parties eleventh session')"
"Jul 16, 2019 Programme of work of the fourth special session of the Committee on Science and Technology","(0.33783783783783783, 'convention include following items agenda fourth special session committee')","(0.29452054794520544, 'technology reshaping operation committee science technology line year strategic plan framework enhance implementation convention preparation unccd')","(0.4722222222222222, 'convention decision cop decision cop')","(0.3191489361702128, 'development contribution science technology traditional b c e f g preparation unccd scientific')","(0.375, 'convention include following items agenda fourth special session')","(0.2734375, 'committee science technology line year strategic plan framework enhance implementation convention include following items agenda')","(0.3157894736842105, 'paragraph above j k')","(0.4, 'costed draft two year work programmes committee science')","(0.3529411764705882, 'decision cop costed draft two year work programmes committee science')","(0.37254901960784315, 'framework enhance implementation convention include')","(0.37254901960784315, 'article convention decision cop decision cop costed')","(0.2946428571428571, 'article convention decision cop decision cop costed draft two year work programmes committee science')","(0.3727810650887574, 'implementation convention preparation unccd scientific conference desertification land degradation drought poverty reduction sustainable development contribution science')","(0.31081081081081086, 'article convention decision cop decision cop costed draft two year')","(0.3188405797101449, 'documentation session reflecting decision contained paragraph above j')","(0.3194444444444444, 'plan framework enhance implementation convention include following items')","(0.5121951219512195, 'degradation drought poverty reduction sustainable development contribution science')","(0.3188405797101449, 'technology reshaping operation committee science technology line year')","(0.3921568627450981, 'article convention decision cop decision cop costed')","(0.3076923076923077, 'technology provisional annotated agenda documentation session reflecting decision contained')","(0.3902439024390244, 'convention include following items agenda fourth special session committee science')","(0.43661971830985913, 'convention preparation unccd scientific conference desertification land')","(0.3125, 'year strategic plan framework enhance implementation convention preparation unccd scientific conference desertification land degradation drought')","(0.30434782608695654, 'annotated agenda documentation session reflecting decision contained paragraph above j k l n p')","(0.3125, 'article convention decision cop decision cop costed draft two year')","(0.3783783783783784, 'convention include following items agenda fourth special session committee')","(0.339622641509434, 'implementation convention preparation unccd scientific conference desertification land degradation drought')","(0.34375, 'science technology line year strategic plan framework enhance implementation convention preparation unccd scientific conference desertification land degradation')","(0.30405405405405406, 'science technology line year strategic plan framework enhance implementation convention preparation unccd scientific conference desertification land')","(0.34931506849315064, 'convention preparation unccd scientific conference desertification land degradation drought poverty reduction sustainable development contribution')","(0.3508771929824561, 'enhance implementation convention include following items')","(0.28865979381443296, 'article convention decision cop decision cop costed draft two year work programmes')","(0.33018867924528306, 'implementation convention preparation unccd scientific conference desertification land degradation drought')"
"Jul 16, 2019 Programme of work for the thirteenth session of the Committee for the Review of the Implementation of the C","(0.3222222222222222, 'action programmes implementation accordance strategy review financial flows implementation')","(0.3284671532846716, 'united nations languages least six weeks prior thirteenth session committee review implementation convention provisional annotated agenda')","(0.46341463414634143, 'convention need consider time constraints')","(0.31851851851851853, 'implementation convention importance allocating sufficient time discussions among parties review implementation intersessional sessions')","(0.3820224719101124, 'implementation convention consideration best practices improving procedures communication')","(0.3178807947019867, 'implementation convention consideration best practices improving procedures communication information well quality formats reports submitted conference')","(0.40740740740740744, 'parties ii reports entities')","(0.40909090909090906, 'convention article paragraph article convention decision cop annex')","(0.36904761904761907, 'article paragraph convention article paragraph article convention decision cop annex')","(0.4347826086956522, 'implementation convention the strategy include')","(0.42592592592592593, 'article convention decision cop annex containing terms')","(0.3561643835616438, 'committee review implementation convention provisional annotated agenda appropriate documentation session reflecting decisions contained paragraph')","(0.31055900621118016, 'assessment alignment action programmes implementation accordance strategy review financial flows implementation convention consideration best practices improving')","(0.3085106382978723, 'implementation convention need consider time constraints resulting assignment additional tasks')","(0.3561643835616438, 'implementation convention regional meetings play important role reviewing')","(0.34246575342465757, 'committee review implementation convention need consider time constraints')","(0.3595505617977528, 'implementation convention consideration best practices improving procedures communication')","(0.32098765432098764, 'annotated agenda appropriate documentation session reflecting decisions contained')","(0.40740740740740744, 'article convention decision cop annex containing terms')","(0.32098765432098764, 'convention importance allocating sufficient time discussions among parties review')","(0.3493975903614458, 'convention article paragraph article convention decision cop annex containing terms')","(0.41891891891891897, 'convention consideration best practices improving procedures communication')","(0.3310344827586207, 'review financial flows implementation convention consideration best practices improving procedures communication information well quality formats')","(0.3285714285714286, 'implementation convention consideration best practices improving procedures communication information well quality formats reports submitted')","(0.30188679245283023, 'review implementation convention provisional annotated agenda appropriate documentation session reflecting')","(0.3580246913580247, 'convention importance allocating sufficient time discussions among parties review')","(0.36363636363636365, 'convention decision cop annex containing terms reference committee review implementation')","(0.3311688311688312, 'article paragraph convention article paragraph article convention decision cop annex containing terms reference committee review implementation convention')","(0.323170731707317, 'implementation accordance strategy review financial flows implementation convention consideration best practices improving procedures communication information well')","(0.3560606060606061, 'convention decision cop annex containing terms reference committee review implementation convention importance allocating sufficient')","(0.3709677419354839, 'alignment action programmes implementation accordance strategy')","(0.3114754098360656, 'implementation convention consideration best practices improving procedures communication information well quality formats')","(0.3214285714285714, 'article paragraph convention article paragraph article convention decision cop annex')"
"Jul 16, 2019 Review of progress in the implementation of the comprehensive communication strategy and the United Nations","(0.1643835616438356, 'l v l l n u r w u')","(0.16129032258064513, 'u l w x g u x g h h g u k z b j')","(0.19354838709677424, 'n l x l v')","(0.19512195121951215, 'w w n l x l v l l n u r w')","(0.14814814814814814, 'b c e f h j k l')","(0.15740740740740744, 'b c e f h j k l k l n p q r k')","(0.19999999999999996, 'p q r k')","(0.18000000000000005, 'u n w x u z l w')","(0.18461538461538463, 'k l n p q r k k u u')","(0.18518518518518523, 'n w v w u')","(0.18000000000000005, 'k l n p q r k')","(0.1607142857142857, 'w x v j f c h h h r h h r g')","(0.15503875968992253, 'u u l v u n w x u z l w w n l x')","(0.17567567567567566, 'l v l l n u r w u x')","(0.16666666666666663, 'l v l l n u r w')","(0.15000000000000002, 'l w w n l x l v')","(0.14925373134328357, 'k k u u l v u n')","(0.20833333333333337, 'k l k l n p q r')","(0.17500000000000004, 'l k l n p q r')","(0.180327868852459, 'l v l l n u r w u')","(0.18181818181818177, 'l v l l n u r w u x')","(0.16326530612244894, 'n p q r k k u')","(0.15517241379310343, 'l n p q r k k u u l v u n w x')","(0.15652173913043477, 'u z l w w n l x l v l l n u')","(0.13749999999999996, 'k l n p q r k k u u')","(0.171875, 'l x l v l l n u r')","(0.16000000000000003, 'l v l l n u r w u x')","(0.16296296296296298, 'l v l l n u r w u x p w x v v l n')","(0.15384615384615385, 'w n l x l v l l n u r w u x p w')","(0.16831683168316836, 'u z l w w n l x l v l l n u')","(0.16666666666666663, 'u l v u n w')","(0.15463917525773196, 'l v u n w x u z l w w n')","(0.18181818181818177, 'l x l v l l n u r w')"
"Jul 16, 2019 Rule 47 of the rules of procedure","(0.12328767123287676, 'g j k l n p q p p')","(0.15322580645161288, 'b c e f g g h h g j k l n p q p')","(0.16129032258064513, 'c e f g g')","(0.1585365853658537, 'b c e f g g h h g j k l n')","(0.14814814814814814, 'b c e f g g h h')","(0.14814814814814814, 'b c e f g g h h g j k l n p q')","(0.1333333333333333, 'p q p p')","(0.14, 'b c e f g g h h')","(0.15384615384615385, 'b c e f g g h h g j')","(0.14814814814814814, 'b c e f g')","(0.18000000000000005, 'j k l n p q p')","(0.1339285714285714, 'b c e f g g h h g j k l n p')","(0.13953488372093026, 'b c e f g g h h g j k l n p q p')","(0.14864864864864868, 'b c e f g g h h g j')","(0.15000000000000002, 'b c e f g g h h')","(0.1333333333333333, 'b c e f g g h h')","(0.11940298507462688, 'b c e f g g h h')","(0.16666666666666663, 'g j k l n p q p')","(0.15000000000000002, 'b c e f g g h')","(0.14754098360655743, 'b c e f g g h h g')","(0.1515151515151515, 'e f g g h h g j k l')","(0.1428571428571429, 'k l n p q p p')","(0.15517241379310343, 'b c e f g g h h g j k l n p q')","(0.13043478260869568, 'b c e f g g h h g j k l n p')","(0.125, 'b c e f g g h h g j')","(0.15625, 'b c e f g g h h g')","(0.1333333333333333, 'b c e f g g h h g j')","(0.1333333333333333, 'b c e f g g h h g j k l n p q p p')","(0.13076923076923075, 'b c e f g g h h g j k l n p q p')","(0.14851485148514854, 'b c e f g g h h g j k l n p')","(0.13888888888888884, 'b c e f g g')","(0.12371134020618557, 'b c e f g g h h g j k l')","(0.13636363636363635, 'h h g j k l n p q p')"
"Jul 16, 2019 Special segment interactive dialogue sessions","(0.26027397260273977, 'conference parties eleventh session b c e f g')","(0.217741935483871, 'uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b c e f')","(0.30434782608695654, 'environment tourism republic namibia president')","(0.2727272727272727, 'mr uahekua herunga minister environment tourism republic namibia president conference parties eleventh session')","(0.2962962962962963, 'conference parties eleventh session b c e f')","(0.22807017543859653, 'mr uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b c')","(0.34615384615384615, 'parties eleventh session b')","(0.30000000000000004, 'tourism republic namibia president conference parties eleventh session')","(0.29230769230769227, 'conference parties eleventh session b c e f g e')","(0.3111111111111111, 'herunga minister environment tourism republic')","(0.29032258064516125, 'tourism republic namibia president conference parties eleventh')","(0.2589285714285714, 'minister environment tourism republic namibia president conference parties eleventh session b c e f')","(0.21705426356589153, 'uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b c e f')","(0.27472527472527475, 'minister environment tourism republic namibia president conference parties eleventh session')","(0.2833333333333333, 'eleventh session b c e f g e')","(0.2833333333333333, 'conference parties eleventh session b c e f')","(0.2567567567567568, 'minister environment tourism republic namibia president conference parties')","(0.29729729729729726, 'minister environment tourism republic namibia president conference parties')","(0.32499999999999996, 'eleventh session b c e f g')","(0.2786885245901639, 'conference parties eleventh session b c e f g')","(0.303030303030303, 'conference parties eleventh session b c e f g e')","(0.326530612244898, 'conference parties eleventh session b c e')","(0.2586206896551724, 'minister environment tourism republic namibia president conference parties eleventh session b c e f g')","(0.24347826086956526, 'mr uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b')","(0.25, 'conference parties eleventh session b c e f g e')","(0.25, 'conference parties eleventh session b c e f g')","(0.31999999999999995, 'conference parties eleventh session b c e f g e')","(0.2592592592592593, 'uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b c e f g')","(0.24615384615384617, 'uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b c e f')","(0.2321428571428571, 'mr uahekua herunga minister environment tourism republic namibia president conference parties eleventh session b')","(0.36170212765957444, 'president conference parties eleventh session b')","(0.23711340206185572, 'republic namibia president conference parties eleventh session b c e f g')","(0.2727272727272727, 'conference parties eleventh session b c e f g e')"
"Jul 16, 2019 Reshaping the operation of the Committee on Science and Technology in line with the 10year strategic plan a","(0.1643835616438356, 'k e l c g e f g h')","(0.16935483870967738, 'b c e f g h b c j c k e l c g e')","(0.19354838709677424, 'e l c g e')","(0.20731707317073167, 'g n p b c b h w c c n p b')","(0.16666666666666663, 'k e l c g e f g')","(0.16666666666666663, 'b c j c k e l c g e f g h h q')","(0.19999999999999996, 'p c c r')","(0.19999999999999996, 'j c k e l c g e')","(0.19999999999999996, 'b c j c k e l c g e')","(0.18518518518518523, 'n p b c c')","(0.18000000000000005, 'c c n p b c c')","(0.1607142857142857, 'c n p b c c p p p c c r h q')","(0.16279069767441856, 'n p b c c p p p c c r h q b n p')","(0.16216216216216217, 'b c r e f g h n p b')","(0.16666666666666663, 'r e f g h n p b')","(0.18333333333333335, 'g n p b c b h w')","(0.16417910447761197, 'h w c c n p b c')","(0.20833333333333337, 'n p b c c p p p')","(0.19999999999999996, 'b c j c k e l')","(0.19672131147540983, 'k e l c g e f g h')","(0.16666666666666663, 'j c k e l c g e f g')","(0.16326530612244894, 'c j c k e l c')","(0.18103448275862066, 'b c c p p p c c r h q b n p x')","(0.16521739130434787, 'b c r e f g h n p b n p b z')","(0.16249999999999998, 'b c j c k e l c g e')","(0.171875, 'j c k e l c g e f')","(0.16000000000000003, 'j c k e l c g e f g')","(0.1703703703703704, 'h w c c n p b c c p p p c c r h q')","(0.16153846153846152, 'u k b c r e f g h n p b n p b z')","(0.17821782178217827, 'b h u g n p b c b h w c c n')","(0.19444444444444442, 'w c c n p b')","(0.15463917525773196, 'z r w u q z u v u w x z')","(0.18181818181818177, 'b c j c k e l c g e')"
"Jul 16, 2019 Programme and budget for the biennium 20162017","(0.17808219178082196, 'b n n n n c l b g')","(0.18548387096774188, 'g g g n b n n n n c l b g c l l')","(0.19354838709677424, 'c b c e f')","(0.2195121951219512, 'g n c c n b c n b n g g g')","(0.20370370370370372, 'n c l b g c l l')","(0.18518518518518523, 'g n c c n b c n b n g g g n b')","(0.2666666666666667, 'p r g f')","(0.19999999999999996, 'n e n g n p b g')","(0.19999999999999996, 'k c f c f f c f l e')","(0.2592592592592593, 'n n n n c')","(0.21999999999999997, 'h n e n g n p')","(0.1696428571428571, 'e r r p r p p r b c e c f g')","(0.1705426356589147, 'b k e k b j c e r r p r p p r b')","(0.18918918918918914, 'b j c e r r p r p p')","(0.16666666666666663, 'b c e f b g h b')","(0.18333333333333335, 'c g c b e g g c')","(0.16417910447761197, 'g n b n n n n c')","(0.22916666666666663, 'n c l b g c l l')","(0.22499999999999998, 'n b n n n n c')","(0.19672131147540983, 'p p r b c e c f g')","(0.21212121212121215, 'n n n c l b g c l l')","(0.18367346938775508, 'c e r r p r p')","(0.18965517241379315, 'h n e n g n p b g g n c c n b')","(0.16521739130434787, 'n g g g n b n n n n c l b g')","(0.1875, 'p r p p r b c e c f')","(0.1875, 'c e r r p r p p r')","(0.18666666666666665, 'n e n g n p b g g n')","(0.1777777777777778, 'c n b n g g g n b n n n n c l b g')","(0.17692307692307696, 'r h g p p r f p r j p f f p r g')","(0.20792079207920788, 'e r r p r p p r b c e c f g')","(0.2222222222222222, 'e n g n p b')","(0.15463917525773196, 'b l c v n p q r u v w q')","(0.19696969696969702, 'r r p r p p r b c e')"
"Jul 16, 2019 Revised procedures for the accreditation of civil society organizations and representatives from the privat","(0.3827160493827161, 'youth convention process international level including accreditation process view')","(0.30000000000000004, 'secretary report conference parties twelfth session implementation decision including report civil society organization selection panel implementation')","(0.4444444444444444, 'convention document iccd cop parties')","(0.3504273504273504, 'entities consideration approval bureau conference parties ad interim consideration conference parties twelfth session')","(0.3943661971830986, 'convention combat desertification unccd rule rules procedure conference')","(0.3587786259541985, 'nations convention combat desertification unccd rule rules procedure conference parties participation bodies agencies decisions cop')","(0.38235294117647056, 'parties promote active involvement')","(0.41538461538461535, 'united nations convention combat desertification unccd rule rules')","(0.37349397590361444, 'article paragraph united nations convention combat desertification unccd rule rules')","(0.4418604651162791, 'implementation convention document iccd cop')","(0.3939393939393939, 'communities youth convention process international level including')","(0.32330827067669177, 'society organizations private sector sessions conference parties subsidiary bodies well involvement stakeholders implementation unccd')","(0.4577464788732394, 'article paragraph united nations convention combat desertification unccd rule rules procedure conference parties participation bodies agencies')","(0.34065934065934067, 'review implementation convention eleventh session above mentioned issues contained document')","(0.3529411764705882, 'entities consideration approval bureau conference parties ad interim')","(0.3513513513513513, 'indigenous people local communities youth convention process international')","(0.37662337662337664, 'plan framework enhance implementation convention the strategy recommendations')","(0.3088235294117647, 'nations regional groups member states executive secretary facilitate')","(0.423728813559322, 'united nations convention combat desertification unccd rule')","(0.3614457831325302, 'process international level including accreditation process view ensuring increased')","(0.4111111111111111, 'youth convention process international level including accreditation process view ensuring')","(0.4117647058823529, 'youth convention process international level including accreditation')","(0.31034482758620685, 'strategy outlining objectives modalities conditions unccd partnerships business private entities consideration approval bureau conference parties')","(0.3308270676691729, 'enhance implementation convention the strategy recommendations made committee review implementation convention eleventh session above')","(0.2777777777777778, 'procedure conference parties participation bodies agencies decisions cop cop accreditation')","(0.40506329113924056, 'convention combat desertification unccd rule rules procedure conference parties')","(0.36458333333333337, 'convention the strategy recommendations made committee review implementation convention eleventh')","(0.34375, 'organizations including indigenous people local communities youth convention process international level including accreditation process view ensuring increased')","(0.30666666666666664, 'organizations including indigenous people local communities youth convention process international level including accreditation process view ensuring')","(0.37815126050420167, 'convention document iccd cop parties promote active involvement civil society organizations including indigenous people')","(0.4117647058823529, 'parties ad interim consideration conference parties')","(0.306930693069307, 'society eleventh session committee review implementation convention document iccd cop parties promote')","(0.33333333333333337, 'process composition civil society organization selection panel include two representatives')"
"Jul 16, 2019 Programme of work for the eleventh session of the Committee for the Review of the Implementation of the Con","(0.1643835616438356, 'n e f e l g e f g')","(0.17741935483870963, 'q k u h n e f e l g e f g e h h')","(0.19354838709677424, 'c b c e f')","(0.20731707317073167, 'n e f e l g e f g e h h u')","(0.16666666666666663, 'f e k e l n u e')","(0.17592592592592593, 'f e k k r f c x k f e k w b f')","(0.19999999999999996, 'p j g r')","(0.21999999999999997, 'f h f e k e l n')","(0.19999999999999996, 'n q f h f e k e l n')","(0.18518518518518523, 'k e l n u')","(0.18000000000000005, 'c e p k r g n')","(0.1696428571428571, 'e f e f f e k h u h p l e w')","(0.1705426356589147, 'e f c k f c g g n h f l k f e k')","(0.17567567567567566, 'f e k e l n u e p j')","(0.18333333333333335, 'n e f e l g e f')","(0.18333333333333335, 'g h l f e l e f')","(0.16417910447761197, 'f e k e l n u e')","(0.20833333333333337, 'f e k e l n u e')","(0.19999999999999996, 'e k e l n u e')","(0.2295081967213115, 'n e f e l g e f g')","(0.19696969696969702, 'e l e f c e q j n q')","(0.18367346938775508, 'c e p k r g n')","(0.18103448275862066, 'f c e p k r g n h f e k c e j')","(0.16521739130434787, 'n e f e l g e f g e h h u f')","(0.16249999999999998, 'l n u e p j g r k g')","(0.1875, 'k r g r g l r k g')","(0.17333333333333334, 'n e f e l g e f g e')","(0.16296296296296298, 'p f c e p k r g n h f e k c e j e')","(0.16153846153846152, 'p f c e p k r g n h f e k c e j')","(0.18811881188118806, 'f c e p k r g n h f e k c e')","(0.19444444444444442, 'e l n u e p')","(0.15463917525773196, 'c k u k n k p v h u f c')","(0.18181818181818177, 'f h f e k e l n u e')"
"Jul 16, 2019 Programme of work for the eleventh session of the Conference of the Parties","(0.1643835616438356, 'q b w r p c e f c')","(0.17741935483870963, 'r p e c c h e j l g h c b e f b')","(0.19354838709677424, 'c b c e n')","(0.20731707317073167, 'r p e c c h e j l g h c b')","(0.18518518518518523, 'u e v b c w j l')","(0.17592592592592593, 'b e f b j k l j l u e b u e v')","(0.19999999999999996, 'p e c c')","(0.19999999999999996, 'x c b c e n c h')","(0.19999999999999996, 'j l x c b c e n c h')","(0.2222222222222222, 'b c e n c')","(0.18000000000000005, 'k l j n c h l')","(0.1696428571428571, 'r p e c c h e j l g h c b e')","(0.16279069767441856, 'l e b c g c x q h b c c e f b c')","(0.17567567567567566, 'l j l u e b u e v b')","(0.18333333333333335, 'e k n f g e g b')","(0.18333333333333335, 'r p e c c h e j')","(0.16417910447761197, 'x c b c e n c h')","(0.20833333333333337, 'r p e c c h e j')","(0.19999999999999996, 'p e c c h e j')","(0.19672131147540983, 'q h r p e c c h e')","(0.18181818181818177, 'j k l j n c h l p f')","(0.16326530612244894, 'c c h e j l g')","(0.1724137931034483, 'b k e g b p g k h c n c g j e')","(0.16521739130434787, 'h l p f q h r p e c c h e j')","(0.15000000000000002, 'b c e f c g h c b e')","(0.203125, 'e n c h w j l u e')","(0.16000000000000003, 'b c e f c g h c b e')","(0.1703703703703704, 'l u e b u e v b c w j l u e b c b')","(0.16153846153846152, 'w r p c e f c h c q h h q b c w')","(0.18811881188118806, 'l x c b c e n c h w j l u e')","(0.19444444444444442, 'e b u e v b')","(0.15463917525773196, 'l j l u e b u e v b c w')","(0.18181818181818177, 'e c c h e j l g h c')"
"Jul 16, 2019 The role and responsibilities of science and technology correspondents","(0.15068493150684936, 'e z e p n u j b b')","(0.16129032258064513, 'n p j b q b r n p b u n b p b b')","(0.16129032258064513, 'x n e z e')","(0.18292682926829273, 'r n p b u n b p b b u n p')","(0.16666666666666663, 'x n e z e p n u')","(0.18518518518518523, 'b u n p v b w x n e z e p n u')","(0.19999999999999996, 'p b u n')","(0.18000000000000005, 'u n p v b w x n')","(0.16923076923076918, 'b p b b u n p v b w')","(0.18518518518518523, 'b c e e f')","(0.16000000000000003, 'b c e e f g h')","(0.1517857142857143, 'r n p b u n b p b b u n p v')","(0.16279069767441856, 'u n p v b w x n e z e p n u j b')","(0.17567567567567566, 'p v b w x n e z e p')","(0.16666666666666663, 'e z e p n u j b')","(0.18333333333333335, 'r n p b u n b p')","(0.16417910447761197, 'r n p b u n b p')","(0.20833333333333337, 'x n e z e p n u')","(0.19999999999999996, 'b w x n e z e')","(0.180327868852459, 'e z e p n u j b b')","(0.18181818181818177, 'x n e z e p n u j b')","(0.18367346938775508, 'x n e z e p n')","(0.1724137931034483, 'r n p b u n b p b b u n p v b')","(0.15652173913043477, 'p v b w x n e z e p n u j b')","(0.16249999999999998, 'b l n p j b q b r n')","(0.171875, 'q b r n p b u n b')","(0.16000000000000003, 'b l n p j b q b r n')","(0.1703703703703704, 'p b u n b p b b u n p v b w x n e')","(0.16153846153846152, 'u n p v b w x n e z e p n u j b')","(0.17821782178217827, 'b u n p v b w x n e z e p n')","(0.19444444444444442, 'q b r n p b')","(0.1649484536082474, 'p v b w x n e z e p n u')","(0.18181818181818177, 'q b r n p b u n b p')"
