,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Oct 26, 1981 Nominations to the World Heritage List inscribed sites","(0.34246575342465757, 'n n kakadu national park n n n australia')","(0.282258064516129, 'nbsp authorities united states of nbsp america take steps include in nbsp this world heritage site')","(0.3870967741935484, 'n n archaeological park ruins')","(0.31707317073170727, 'construction series dams o m v s n nbsp n nbsp n n')","(0.37037037037037035, 'spite construction series dams o m v s')","(0.3055555555555556, 'nbsp n n n n n olympic national park n n n united states america')","(0.4, 'pakistan n n n')","(0.4, 'cave national park n n n united states')","(0.3538461538461538, 'n mammoth cave national park n n n united states')","(0.3928571428571429, 'n mammoth cave national park')","(0.31999999999999995, 'n nomination submitted n id no n')","(0.2857142857142857, 'site n nbsp n nbsp n n n n n mammoth cave national park')","(0.3023255813953488, 'united states america n nbsp n n n n n olympic national park n n n')","(0.32432432432432434, 'n argentina n n n n n n kakadu national')","(0.3382352941176471, 'government intended proclaim additional areas alligator river region')","(0.31666666666666665, 'heritage site spite construction series dams o m')","(0.35820895522388063, 'environmental protection measures taken n nbsp n nbsp')","(0.32499999999999996, 'region environmental protection measures specified relevant legislation continue')","(0.41666666666666663, 'possible necessary environmental protection measures taken n')","(0.3770491803278688, 'cave national park n n n united states america')","(0.36363636363636365, 'cave national park n n n united states america n')","(0.45070422535211263, 'region environmental protection measures specified relevant legislation')","(0.31034482758620685, 'stretch territory within three countries n nbsp n nbsp n n n n n medina')","(0.35652173913043483, 'protection measures specified relevant legislation continue enforced n n nbsp n nbsp n n')","(0.3375, 'nb committee noted small proportion area nominated world heritage list')","(0.36923076923076925, 'nb committee noted small proportion area nominated world heritage')","(0.3866666666666667, 'resource development world heritage site n nbsp n nbsp n')","(0.33333333333333337, 'legislation soon possible necessary environmental protection measures taken n nbsp n nbsp n n n nbsp n')","(0.3307692307692308, 'legislation soon possible necessary environmental protection measures taken n nbsp n nbsp n n n nbsp')","(0.3471074380165289, 'account need integrate socio economic development programmes region committee requested government senegal take necessary')","(0.43243243243243246, 'site spite construction series dams o')","(0.28865979381443296, 'n n n argentina n n n n n n kakadu national')","(0.3626373626373627, 'region environmental protection measures specified relevant legislation continue enforced n')"
"Oct 28, 1983 Adoption of the Agenda of the General Assembly","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0.19999999999999996, 'agenda session adopted without')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')","(0, '')"
"Oct 18, 2010 Review of guidance to the financial mechanism","(0.41052631578947374, 'development operation regional international initiatives assist technology transfer cooperation')","(0.6170212765957447, 'support implementation bonn guidelines access genetic resources fair equitable sharing benefit arising utilization formulation access benefit')","(0.6888888888888889, 'parties convention biological diversity tenth')","(0.36036036036036034, 's objectives conservation protected areas article community conserved areas national regional systems protected')","(0.3880597014925373, 'convention a policy strategy financial resources allocated projects')","(0.33098591549295775, 'building clearing house mechanism training information communication technologies web content management enable developing countries countries')","(0.4137931034482759, 'capacity risk assessment risk')","(0.7462686567164178, 'diversity united nations framework convention climate change united')","(0.651685393258427, 'convention biological diversity united nations framework convention climate change united')","(0.46153846153846156, 'financial mechanism convention a policy')","(0.40625, 'provisions convention projects seek meet objectives conservation')","(0.3877551020408163, 'adaptation diffusion development imported technologies consistent transfer agreement international law including fellowships international exchange')","(0.3945578231292517, 'nations convention combat desertification inter alia applying ecosystem approach developing synergy oriented programmes conserve sustainably manage')","(0.3608247422680413, 'ecosystem conservation restoration degraded lands marine environments overall ecosystem integrity')","(0.4457831325301205, 'agreement international law including fellowships international exchange programmes')","(0.5466666666666666, 'october original english conference parties convention biological diversity')","(0.49295774647887325, 'page national level national strategies sustainable development poverty')","(0.35, 'becoming parties protocol shall also eligible funding global')","(0.4375, 'achievement convention s objectives conservation protected areas')","(0.42666666666666664, 'use pollinators projects implement convention s programme work agricultural')","(0.38541666666666663, 'convention ongoing national programmes conservation sustainable use biodiversity improved access')","(0.453125, 'convention projects promote utilization local regional expertise')","(0.34090909090909094, 'scientific technical cooperation including initiatives designed facilitate south south cooperation south south joint development new')","(0.35664335664335667, 'programme priorities eligibility criteria established conference parties elaborating transmitting conference parties well summarized evaluation')","(0.45360824742268047, 'provisions convention projects seek meet objectives conservation biological diversity sustainable')","(0.3902439024390244, 'convention biological diversity united nations framework convention climate change')","(0.4639175257731959, 'ecosystem conservation restoration degraded lands marine environments overall ecosystem integrity')","(0.3841059602649006, 'x page encouraging collaboration national level national focal points convention related environmental agreements global environment facility including')","(0.4137931034482759, 'including pilot projects aimed projects related ecosystem conservation restoration degraded lands marine environments overall ecosystem integrity')","(0.3776223776223776, 'international exchange programmes vi supporting development operation regional international initiatives assist technology transfer cooperation')","(0.4509803921568627, 'global strategy plant conservation projects promote')","(0.32456140350877194, 'projects related ecosystem conservation restoration degraded lands marine environments overall ecosystem integrity')","(0.3529411764705882, 'plans particular strategies actions related geographically evolutionarily isolated ecosystems improved')"
"Oct 27, 2014 Decabromodiphenyl ether commercial mixture, cdecaBDE","(0.34246575342465757, 'convention decided ninth meeting decision poprc proposal meets criteria')","(0.27083333333333337, 'adopts risk profile decabromodiphenyl ether commercial mixture c decabde decides accordance paragraph article convention decabromodiphenyl ether')","(0.4473684210526315, 'convention also completed risk profile')","(0.2966101694915254, 'management evaluation includes analysis possible control measures decabromodiphenyl ether commercial mixture c decabde')","(0.3866666666666667, 'convention parties observers submit secretariat information specified annex')","(0.28125, 'article convention adopts risk profile decabromodiphenyl ether commercial mixture c decabde decides accordance paragraph article')","(0.4137931034482759, 'group prepare risk management')","(0.3793103448275862, 'c decabde accordance annex f convention invites accordance')","(0.3647058823529412, 'action warranted also decides accordance paragraph article convention paragraph annex')","(0.4242424242424242, 'or c stockholm convention decided')","(0.5862068965517242, 'commercial mixture c decabde persistent organic pollutants')","(0.3125, 'or c stockholm convention decided ninth meeting decision poprc proposal meets criteria set annex')","(0.295774647887324, 'accordance annex f convention invites accordance paragraph article convention parties observers submit secretariat information specified annex')","(0.33333333333333337, 'article convention paragraph annex decision sc conference parties establish ad')","(0.31666666666666665, 'secretariat information specified annex f january unep pops')","(0.3666666666666667, 'a b and or c stockholm convention decided')","(0.34246575342465757, 'article convention adopts risk profile decabromodiphenyl ether commercial')","(0.28985507246376807, 'decabromodiphenyl ether commercial mixture c decabde accordance annex')","(0.4035087719298246, 'article convention paragraph annex decision sc conference')","(0.34523809523809523, 'invites accordance paragraph article convention parties observers submit secretariat')","(0.3529411764705882, 'f convention invites accordance paragraph article convention parties observers submit')","(0.4, 'f convention invites accordance paragraph article convention')","(0.2931034482758621, 'or c stockholm convention decided ninth meeting decision poprc proposal meets criteria set annex convention')","(0.28695652173913044, 'or c stockholm convention decided ninth meeting decision poprc proposal meets criteria set annex')","(0.28915662650602414, 'article convention adopts risk profile decabromodiphenyl ether commercial mixture c')","(0.4225352112676056, 'convention decided ninth meeting decision poprc proposal meets criteria')","(0.3294117647058824, 'convention parties observers submit secretariat information specified annex f january')","(0.31851851851851853, 'mixture c decabde annexes a b and or c stockholm convention decided ninth meeting decision poprc proposal')","(0.31818181818181823, 'article convention decabromodiphenyl ether component bde c decabde likely result long range environmental transport lead significant')","(0.3392857142857143, 'convention decabromodiphenyl ether component bde c decabde likely result long range environmental transport lead')","(0.34693877551020413, 'secretariat information specified annex f january')","(0.27835051546391754, 'meeting decision poprc proposal meets criteria set annex convention also completed risk')","(0.33333333333333337, 'proposal meets criteria set annex convention also completed risk profile')"
"Oct 27, 1997 Elections to the World Heritage Committee","(0.28767123287671237, 'names states candidates election announced orally order note position')","(0.2666666666666667, 'article rules procedure general assembly director world heritage centre recalled article convention provides election members committee')","(0.4130434782608695, 'convention provides election members committee')","(0.303030303030303, 'states candidates election announced orally order note position republic korea fourth list although')","(0.3731343283582089, 'article convention provides election members committee shall ensure')","(0.29268292682926833, 'heritage convention president general assembly announced names new members committee finland greece hungary mexico republic')","(0.3571428571428571, 'parties eligible vote number')","(0.34328358208955223, 'article convention provides election members committee shall ensure')","(0.3176470588235294, 'assembly director world heritage centre recalled article convention provides election')","(0.37777777777777777, 'recalled article convention provides election')","(0.3709677419354839, 'world heritage convention president general assembly announced')","(0.33599999999999997, 'recalled article convention provides election members committee shall ensure equitable representation different regions world')","(0.28260869565217395, 'centre recalled article convention provides election members committee shall ensure equitable representation different regions world noted')","(0.3152173913043478, 'article convention provides election members committee shall ensure equitable representation')","(0.303030303030303, 'heritage convention president general assembly announced names new')","(0.32835820895522383, 'world heritage centre recalled article convention provides election')","(0.32835820895522383, 'article convention provides election members committee shall ensure')","(0.34545454545454546, 'number votes provided number states exceed twice number')","(0.4285714285714286, 'recalled article convention provides election members committee')","(0.3157894736842105, 'thailand panama country elected delegate panama announced withdrawal country')","(0.313953488372093, 'abstentions invalid papers majority required greece zimbabwe finland thailand portugal')","(0.47457627118644063, 'convention provides election members committee shall ensure')","(0.2857142857142857, 'promised work world heritage convention president general assembly announced names new members committee finland greece')","(0.28695652173913044, 'provides election members committee shall ensure equitable representation different regions world noted group ii')","(0.30000000000000004, 'country s candidature requested votes go mexico delegate mexico thanked')","(0.35064935064935066, 'article convention provides election members committee shall ensure equitable')","(0.3695652173913043, 'article convention provides election members committee shall ensure equitable representation')","(0.3112582781456954, 'assembly director world heritage centre recalled article convention provides election members committee shall ensure equitable representation different')","(0.3191489361702128, 'assembly director world heritage centre recalled article convention provides election members committee shall ensure equitable representation')","(0.352, 'recalled article convention provides election members committee shall ensure equitable representation different regions world')","(0.36363636363636365, 'greatest number votes provided number states')","(0.2792792792792793, 'recalled article convention provides election members committee shall ensure equitable representation different')","(0.3214285714285714, 'heritage convention president general assembly announced names new members committee')"
"Oct 27, 2008 Inclusion of endosulfan in Annex III of the Convention","(0.3614457831325302, 'iii convention conference parties acknowledging importance undermining human health')","(0.31690140845070425, 'subject provided committee third meeting regarding clarification meaning intentional misuse application criterion annex ii convention requests')","(0.4358974358974359, 'convention decides agenda next ordinary')","(0.3298969072164949, 'failure reach consensus far created concerns parties taking account small number parties consider')","(0.39344262295081966, 'convention decides agenda next ordinary meeting shall include')","(0.31818181818181823, 'annex iii convention conference parties acknowledging importance undermining human health environment different regions world noting')","(0.40909090909090906, 'parties yet able reach')","(0.39655172413793105, 'whether list endosulfan annex iii convention aware failure')","(0.33783783783783783, 'reach consensus whether list endosulfan annex iii convention aware failure')","(0.47058823529411764, 'annex iii convention aware failure')","(0.38888888888888884, 'annex ii convention requests secretariat provide views')","(0.4122807017543859, 'endosulfan subject prior informed consent procedure accordingly list annex iii rotterdam convention taking account')","(0.3023255813953488, 'annex ii convention decides agenda next ordinary meeting shall include consideration draft decision amend annex iii')","(0.31034482758620685, 'make informed decisions regarding import management endosulfan inform parties decisions')","(0.31666666666666665, 'annex ii convention decides agenda next ordinary meeting')","(0.34375, 'parties consider criterion annex ii convention applied correctly')","(0.3731343283582089, 'annex ii convention decides agenda next ordinary meeting')","(0.32307692307692304, 'conference parties third meeting said committee continue consider')","(0.4137931034482759, 'iii rotterdam convention taking account conference parties')","(0.34426229508196726, 'intentional misuse case by case basis legal opinion unep')","(0.36170212765957444, 'convention requests secretariat provide opinion referred previous paragraph completed chemical')","(0.43333333333333335, 'intentional misuse application criterion annex ii convention')","(0.3145161290322581, 'considering application criterion annex ii convention decides agenda next ordinary meeting shall include consideration draft')","(0.32799999999999996, 'provided committee third meeting regarding clarification meaning intentional misuse application criterion annex ii convention')","(0.308641975308642, 'account considering application criterion annex ii convention decides agenda next')","(0.40963855421686746, 'iii convention conference parties acknowledging importance undermining human health')","(0.3793103448275862, 'accordance preceding paragraph united nations environment programme legal office review')","(0.3191489361702128, 'account considering application criterion annex ii convention decides agenda next ordinary meeting shall include consideration draft decision')","(0.3356643356643356, 'convention requests secretariat provide views submitted accordance preceding paragraph united nations environment programme legal office review')","(0.368, 'annex iii convention conference parties acknowledging importance undermining human health environment different regions world')","(0.4098360655737705, 'chemical review committee consideration endosulfan particular')","(0.3070175438596491, 'particular developing countries countries economies transition make informed decisions regarding import management')","(0.3246753246753247, 'small number parties consider criterion annex ii convention applied correctly')"
"Oct 27, 2014 Pentachlorophenol and its salts and esters","(0.3295454545454546, 'convention evaluated risk profile pentachlorophenol salts esters including consideration')","(0.27922077922077926, 'stockholm convention adopts risk management evaluation pentachlorophenol salts esters decides accordance paragraph article convention recommend conference')","(0.39534883720930236, 'convention follows pentachlorophenol cas no')","(0.3211678832116789, 'including consideration transformation product pentachloroanisole adopted committee ninth meeting accordance paragraph article convention')","(0.3448275862068966, 'consideration transformation product pentachloroanisole adopted committee ninth meeting')","(0.29655172413793107, 'pentachlorophenol salts esters accordance paragraph article stockholm convention adopts risk management evaluation pentachlorophenol salts esters')","(0.37037037037037035, 'poles cross arms recommends')","(0.4032258064516129, 'criteria set annex stockholm convention evaluated risk profile')","(0.3555555555555555, 'listing pentachlorophenol salts esters annex convention specific exemptions production use')","(0.4411764705882353, 'note part annex convention follows')","(0.6428571428571428, 'cas no assessed identified persistent organic pollutants')","(0.3257575757575758, 'article convention recommend conference parties consider listing pentachlorophenol salts esters annex convention specific exemptions')","(0.3144654088050315, 'criteria set annex stockholm convention evaluated risk profile pentachlorophenol salts esters including consideration transformation product pentachloroanisole')","(0.3522727272727273, 'article convention concluded decision poprc pentachlorophenol salts esters likely result')","(0.3157894736842105, 'recommend conference parties consider listing pentachlorophenol salts esters')","(0.3472222222222222, 'paragraph article stockholm convention adopts risk management evaluation')","(0.3717948717948718, 'stockholm convention adopts risk management evaluation pentachlorophenol salts')","(0.33333333333333337, 'management evaluation pentachlorophenol salts esters decides accordance paragraph')","(0.4137931034482759, 'esters annex convention specific exemptions production use')","(0.3076923076923077, 'pentachlorophenyl laurate cas no pentachloroanisole cas no assessed identified')","(0.3495145631067961, 'convention evaluated risk profile pentachlorophenol salts esters including consideration transformation')","(0.4084507042253521, 'convention specific exemptions production use pentachlorophenol utility')","(0.32167832167832167, 'stockholm convention adopts risk management evaluation pentachlorophenol salts esters decides accordance paragraph article convention recommend')","(0.31506849315068497, 'annex stockholm convention evaluated risk profile pentachlorophenol salts esters including consideration transformation product pentachloroanisole')","(0.30000000000000004, 'pentachlorophenol utility poles cross arms recommends insertion new note part')","(0.3855421686746988, 'annex convention specific exemptions production use pentachlorophenol utility poles')","(0.3786407766990292, 'convention evaluated risk profile pentachlorophenol salts esters including consideration transformation')","(0.31851851851851853, 'arms recommends insertion new note part annex convention follows pentachlorophenol cas no sodium pentachlorophenate cas no as')","(0.3191489361702128, 'adopted committee ninth meeting accordance paragraph article convention concluded decision poprc pentachlorophenol salts esters likely result')","(0.35, 'convention concluded decision poprc pentachlorophenol salts esters likely result long range environmental transport lead')","(0.41025641025641024, 'arms recommends insertion new note part')","(0.2894736842105263, 'stockholm convention adopts risk management evaluation pentachlorophenol salts esters decides accordance paragraph')","(0.3548387096774194, 'stockholm convention adopts risk management evaluation pentachlorophenol salts esters decides')"
"Oct 27, 2014 Guidance on alternatives to perfluorooctane sulfonic acid, its salts, perfluorooctane sulfonyl fluoride and","(0.3580246913580247, 'b convention decides establish intersessional working group prepare consideration')","(0.28378378378378377, 'acid salts perfluorooctane sulfonyl fluoride related chemicals could enhance parties understanding information facilitate work committee undertaking')","(0.4222222222222223, 'b convention decides establish intersessional')","(0.31896551724137934, 'decision consideration committee twelfth meeting invites parties observers position provide financial support enable')","(0.35820895522388063, 'b convention decides establish intersessional working group prepare')","(0.2971014492753623, 'parties understanding information facilitate work committee undertaking future assessments conference parties might request undertake part')","(0.3870967741935484, 'parties might request undertake')","(0.4285714285714286, 'submitted conference parties stockholm convention eighth meeting notes')","(0.36585365853658536, 'and revised submitted conference parties stockholm convention eighth meeting notes')","(0.5, 'iii annex b convention decides')","(0.5538461538461539, 'sulfonyl fluoride related chemicals persistent organic pollutants')","(0.3537414965986394, 'guidance alternatives perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride related chemicals consolidates information alternatives')","(0.339622641509434, 'addition information contained technical paper identification assessment alternatives use perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride')","(0.3076923076923077, 'decision consideration committee twelfth meeting invites parties observers position provide')","(0.32432432432432434, 'decision consideration committee twelfth meeting invites parties observers')","(0.3833333333333333, 'paragraphs part iii annex b convention decides establish')","(0.3472222222222222, 'group prepare consideration adoption committee eleventh meeting proposal')","(0.31818181818181823, 'conference parties might request undertake part process evaluation')","(0.3728813559322034, 'parties stockholm convention eighth meeting notes inclusion')","(0.34090909090909094, 'information contained report assessment alternatives perfluorooctane sulfonic acid salts')","(0.33333333333333337, 'b convention decides establish intersessional working group prepare consideration adoption')","(0.3709677419354839, 'convention eighth meeting notes inclusion information referred')","(0.31999999999999995, 'proposal preparing revision guidance alternatives perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride related chemicals consolidates')","(0.33333333333333337, 'alternatives perfluorooctane sulfonic acid salts perfluorooctane sulfonyl fluoride addition information contained technical paper identification')","(0.28888888888888886, 'parties stockholm convention eighth meeting notes inclusion information referred paragraph')","(0.4, 'convention eighth meeting notes inclusion information referred paragraph present')","(0.3595505617977528, 'convention eighth meeting notes inclusion information referred paragraph present decision')","(0.31176470588235294, 'chemicals consolidates information alternatives chemicals accordance paragraph present decision consideration committee twelfth meeting invites parties observers position')","(0.2857142857142857, 'parties stockholm convention eighth meeting notes inclusion information referred paragraph present decision guidance alternatives perfluorooctane sulfonic')","(0.33582089552238803, 'convention decides establish intersessional working group prepare consideration adoption committee eleventh meeting proposal preparing')","(0.3728813559322034, 'assessment alternatives perfluorooctane sulfonic acid salts')","(0.30434782608695654, 'parties understanding information facilitate work committee undertaking future assessments conference parties might')","(0.3555555555555555, 'parties stockholm convention eighth meeting notes inclusion information referred paragraph')"
"Oct 27, 2008 Confirmation of the appointments of governmentdesignated experts as members of the Chemical Review","(0.27956989247311825, 'confirmation appointment conference parties fourth session acknowledging thanks contributions')","(0.2721518987341772, 'confirmation appointment conference parties fourth session acknowledging thanks contributions efficient functioning chemical review committee outgoing experts')","(0.34042553191489366, 'efficient functioning chemical review committee')","(0.33606557377049184, 'interim basis pending formal confirmation appointment conference parties fourth session acknowledging thanks contributions')","(0.3287671232876712, 'pending formal confirmation appointment conference parties fourth session')","(0.28378378378378377, 'formal confirmation appointment conference parties fourth session acknowledging thanks contributions efficient functioning chemical review committee')","(0.3793103448275862, 'parties designate new experts')","(0.328125, 'committee period four years commencing october requested parties')","(0.2989690721649485, 'fourth session acknowledging thanks contributions efficient functioning chemical review committee')","(0.3529411764705882, 'ms darina liptakova latin american')","(0.3384615384615385, 'pending formal confirmation appointment conference parties fourth')","(0.33333333333333337, 'formal confirmation appointment conference parties fourth session acknowledging thanks contributions efficient functioning chemical review')","(0.31007751937984496, 'years commencing october african states benin mr mansourou moudachirou gabon mr hubert binga nigeria mr idris')","(0.28378378378378377, 'mr ignacio figueroa cornejo mexico mr mario yarto western european')","(0.3384615384615385, 'period commencing october latin american caribbean states jamaica')","(0.31707317073170727, 'acknowledging thanks contributions efficient functioning chemical review committee')","(0.29850746268656714, 'chair committee s fourth meeting decides appoint following')","(0.296875, 'four years october whose designated experts confirmed conference')","(0.40625, 'basis pending formal confirmation appointment conference parties')","(0.32183908045977017, 'pending formal confirmation appointment conference parties fourth session acknowledging')","(0.3023255813953488, 'conference parties recalling decision rc identified parties designate formally experts')","(0.3793103448275862, 'commencing october latin american caribbean states jamaica')","(0.2936507936507936, 'committee conference parties recalling decision rc identified parties designate formally experts serve members chemical review')","(0.29565217391304344, 'eastern european states czech republic ms darina liptakova latin american caribbean states chile mr')","(0.29268292682926833, 'four years commencing october requested parties provide secretariat names relevant')","(0.32558139534883723, 'commencing october requested parties provide secretariat names relevant qualifications')","(0.34782608695652173, 'rc confirmation appointments government designated experts members chemical review committee')","(0.30000000000000004, 'interim basis pending formal confirmation appointment conference parties fourth session acknowledging thanks contributions efficient functioning chemical review')","(0.29230769230769227, 'expert october may mr g k pandey will serve designated expert remainder term commenced mr singh')","(0.3384615384615385, 'rc confirmation appointments government designated experts members chemical review committee conference parties recalling decision')","(0.4883720930232558, 'k manuweera central eastern european states')","(0.2989690721649485, 'mr mario yarto western european states austria ms anja bartels france mr')","(0.28787878787878785, 'mario yarto western european states austria ms anja bartels france')"
"Oct 27, 1997 Monitoring and reporting the state of conservation of World Heritage properties","(0.41758241758241754, 'convention reaffirms deterioration disappearance item cultural natural heritage constitutes')","(0.31756756756756754, 'article convention recalls article convention provides each state party recognizes duty ensuring identification protection conservation presentation')","(0.4722222222222222, 'convention provides each state party')","(0.36111111111111116, 'reporting state conservation world heritage properties eleventh general assembly states parties held general')","(0.4027777777777778, 'reporting state conservation world heritage properties decided following')","(0.3161764705882353, 'noting convention concerning protection world cultural natural heritage recognized cultural natural heritage are increasingly threatened')","(0.4782608695652174, 'part site management ii')","(0.4, 'article convention recalls article convention provides each state')","(0.36708860759493667, 'whose protection duty international community whole co operate article requires')","(0.4390243902439024, 'activate article convention entrust world')","(0.390625, 'heritage convention part continuous process collaboration states')","(0.33333333333333337, 'recalls article convention provides each state party recognizes duty ensuring identification protection conservation presentation')","(0.3410852713178295, 'state party concerned notes states parties may request expert advice secretariat and or advisory bodies secretariat')","(0.3448275862068966, 'heritage convention part continuous process collaboration states parties world heritage')","(0.4057971014492754, 'international co operation assistance designed support states parties')","(0.3421052631578947, 'following principles monitoring state conservation world heritage properties')","(0.3472222222222222, 'heritage convention part continuous process collaboration states parties')","(0.3623188405797102, 'international co operation assistance designed support states parties')","(0.4516129032258065, 'noting convention concerning protection world cultural natural')","(0.381578947368421, 'duty international community whole co operate article requires establishment')","(0.3913043478260869, 'convention concerning protection world cultural natural heritage recognized cultural natural')","(0.4285714285714286, 'convention part continuous process collaboration states parties')","(0.32608695652173914, 'protection world cultural natural heritage recognized cultural natural heritage are increasingly threatened destruction traditional causes')","(0.3172413793103448, 'ensuring identification protection conservation presentation transmission future generations cultural natural heritage situated territory belongs')","(0.3296703296703297, 'parties convention general assembly requested chairperson world heritage committee transmit')","(0.7804878048780488, 'resolution noting convention concerning protection world cultural natural heritage')","(0.3804347826086957, 'international co operation general improvement actions undertaken reaffirms standard setting')","(0.32692307692307687, 'assembly adopted consensus following resolution noting convention concerning protection world cultural natural heritage recognized cultural natural heritage')","(0.3246753246753247, 'convention provides each state party recognizes duty ensuring identification protection conservation presentation transmission future generations cultural')","(0.4, 'noting convention concerning protection world cultural natural heritage recognized cultural natural heritage are increasingly')","(0.4772727272727273, 'agreement state party concerned notes states')","(0.30708661417322836, 'ensuring identification protection conservation presentation transmission future generations cultural natural heritage situated')","(0.3448275862068966, 'policy protection cultural natural heritage likely create continuing interaction states')"
"Oct 27, 2008 Progress in the implementation of the Rotterdam Convention","(0.3580246913580247, 'information available designated national authorities encourages parties make use')","(0.33986928104575165, 'national regulatory actions ban severely restrict chemicals available convention evaluations chemicals stockholm convention persistent organic pollutants')","(0.4838709677419355, 'convention yet done so given')","(0.34745762711864403, 'rotterdam convention set note secretariat welcoming substantial progress made implementing provisions convention since')","(0.4285714285714286, 'convention conference parties welcoming review implementation key obligations')","(0.32061068702290074, 'convention invites parties consider obstacles prevent submission proposals list severely hazardous pesticide formulations annex iii')","(0.3589743589743589, 'parties welcoming review implementation')","(0.4242424242424242, 'notifications final regulatory action key addition chemicals annex')","(0.37362637362637363, 'parties proposed chemicals inclusion stockholm convention also subjected chemicals domestic')","(0.4651162790697675, 'chemicals article convention submit results')","(0.7462686567164178, 'chemicals stockholm convention persistent organic pollutants review')","(0.4453781512605042, 'effective operation prior informed consent procedure invites parties review update necessary import responses chemicals')","(0.3284671532846716, 'note chemicals least one complete notification final regulatory action submitted invites parties preparing notifications final regulatory')","(0.3516483516483516, 'obstacles prevent submission proposals list severely hazardous pesticide formulations annex')","(0.352112676056338, 'preparing notifications final regulatory action give priority chemicals')","(0.33783783783783783, 'chemicals inclusion stockholm convention also subjected chemicals domestic')","(0.3472222222222222, 'stockholm convention also subjected chemicals domestic regulatory action')","(0.3414634146341463, 'secretariat welcoming substantial progress made implementing provisions convention')","(0.39682539682539686, 'rotterdam convention set note secretariat welcoming substantial')","(0.33333333333333337, 'information available designated national authorities encourages parties make use')","(0.375, 'convention invites parties consider obstacles prevent submission proposals list severely')","(0.40625, 'convention invites parties consider obstacles prevent submission')","(0.32167832167832167, 'evaluations chemicals stockholm convention persistent organic pollutants review committee strengthen national decision making chemicals invites')","(0.3410852713178295, 'rotterdam convention conference parties welcoming review implementation key obligations rotterdam convention set note secretariat')","(0.3152173913043478, 'chemicals inclusion stockholm convention also subjected chemicals domestic regulatory action')","(0.36046511627906974, 'convention persistent organic pollutants review committee strengthen national decision')","(0.3763440860215054, 'convention persistent organic pollutants review committee strengthen national decision making')","(0.32499999999999996, 'national regulatory actions ban severely restrict chemicals available convention evaluations chemicals stockholm convention persistent organic pollutants review')","(0.32638888888888884, 'definitions banned severely restricted chemicals article convention submit results review consideration conference parties next ordinary meeting')","(0.352, 'convention persistent organic pollutants review committee strengthen national decision making chemicals invites parties taken')","(0.37209302325581395, 'annex iii convention takes note substantial')","(0.2946428571428571, 'rotterdam convention set note secretariat welcoming substantial progress made implementing provisions convention')","(0.33766233766233766, 'secretariat actions within timeframe established convention yet done so given')"
