,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Sep 5, 2013 Identification Manual","(0.3589743589743589, 'account existing cites identification guidance material well material produced')","(0.3129770992366412, 'region committees assist identifying cites listed taxa taking account existing cites identification guidance material well material')","(0.32608695652173914, 'produce identification guidance material cites')","(0.30508474576271183, 'parties requested decisions list outstanding decisions directing parties animals plants committees secretariat produce')","(0.3623188405797102, 'account existing cites identification guidance material well material')","(0.2909090909090909, 'parties non governmental organizations intergovernmental organizations collaboration parties current availability identification guidance material printed electronic')","(0.37037037037037035, 'parties parties assess need')","(0.32352941176470584, 'new web based technologies make recommendations including amendments')","(0.3211009174311926, 'produced parties non governmental organizations intergovernmental organizations collaboration parties current')","(0.3414634146341463, 'listed taxa collaboration secretariat and')","(0.34523809523809523, 'non governmental organizations intergovernmental organizations collaboration parties')","(0.3246753246753247, 'parties non governmental organizations intergovernmental organizations collaboration parties current availability identification guidance material printed')","(0.3096774193548387, 'make recommendations including amendments resolution conf rev identification manual promote accuracy availability identification guidance material progress')","(0.30927835051546393, 'additional identification material including material production parties requested decisions list')","(0.32608695652173914, 'non governmental organizations intergovernmental organizations collaboration parties current')","(0.31645569620253167, 'well material produced parties non governmental organizations intergovernmental')","(0.3146067415730337, 'organizations collaboration parties current availability identification guidance material')","(0.31999999999999995, 'guidance material printed electronic increase accessibility parties parties')","(0.3548387096774194, 'taking account existing cites identification guidance material')","(0.3125, 'printed electronic increase accessibility parties parties assess need additional')","(0.33684210526315794, 'committees secretariat produce identification guidance material cites listed taxa collaboration')","(0.3913043478260869, 'need additional identification material including material production')","(0.303030303030303, 'parties non governmental organizations intergovernmental organizations collaboration parties current availability identification guidance material printed electronic')","(0.31288343558282206, 'organizations intergovernmental organizations collaboration parties current availability identification guidance material printed electronic increase accessibility')","(0.31182795698924726, 'material including material production parties requested decisions list outstanding decisions')","(0.34615384615384615, 'account existing cites identification guidance material well material produced')","(0.3551401869158879, 'well material produced parties non governmental organizations intergovernmental organizations collaboration')","(0.3005464480874317, 'produced parties non governmental organizations intergovernmental organizations collaboration parties current availability identification guidance material printed electronic increase')","(0.3221476510067114, 'material including material production parties requested decisions list outstanding decisions directing parties animals plants committees secretariat')","(0.32432432432432434, 'identification guidance material well material produced parties non governmental organizations intergovernmental organizations collaboration parties')","(0.34042553191489366, 'cites listed taxa collaboration secretariat and')","(0.28695652173913044, 'availability identification guidance material printed electronic increase accessibility parties parties assess need')","(0.3711340206185567, 'additional identification material including material production parties requested decisions list')"
"Sep 5, 2013 Potential conflicts of interest in the Animals and Plants Committees","(0.313953488372093, 'definition conflict interest appropriate mechanism deal conflicts reference mechanisms')","(0.28823529411764703, 'mechanism deal conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations bodies consideration meeting conference')","(0.3207547169811321, 'recommendations refining definition conflict interest')","(0.2857142857142857, 'standing committee shall meeting basis review secretariat assess functioning conflict interest policy set')","(0.3380281690140845, 'conflict interest policy set paragraph regarding representation animals')","(0.29374999999999996, 'deal conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations bodies consideration meeting conference')","(0.3157894736842105, 'set paragraph regarding representation')","(0.32499999999999996, 'recommendations refining definition conflict interest appropriate mechanism deal')","(0.30000000000000004, 'resolution conf rev make recommendations refining definition conflict interest appropriate')","(0.368421052631579, 'conf rev make recommendations refining')","(0.32258064516129037, 'rev make recommendations refining definition conflict interest')","(0.29801324503311255, 'interest appropriate mechanism deal conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations')","(0.2823529411764706, 'mechanism deal conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations bodies consideration meeting conference')","(0.2931034482758621, 'mechanisms developed multilateral environmental agreements relevant international organizations bodies consideration')","(0.3563218390804598, 'agreements relevant international organizations bodies consideration meeting conference')","(0.3157894736842105, 'multilateral environmental agreements relevant international organizations bodies consideration')","(0.28735632183908044, 'agreements relevant international organizations bodies consideration meeting conference')","(0.3026315789473685, 'interest appropriate mechanism deal conflicts reference mechanisms developed')","(0.33870967741935487, 'rev make recommendations refining definition conflict interest')","(0.345679012345679, 'representation animals plants committees resolution conf rev make recommendations')","(0.3258426966292135, 'conflict interest policy set paragraph regarding representation animals plants committees')","(0.3492063492063492, 'conflict interest policy set paragraph regarding representation')","(0.30147058823529416, 'committees resolution conf rev make recommendations refining definition conflict interest appropriate mechanism deal conflicts reference')","(0.2698412698412699, 'committees resolution conf rev make recommendations refining definition conflict interest appropriate mechanism deal conflicts')","(0.28125, 'definition conflict interest appropriate mechanism deal conflicts reference mechanisms developed')","(0.3111111111111111, 'recommendations refining definition conflict interest appropriate mechanism deal conflicts')","(0.3826086956521739, 'conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations')","(0.31677018633540377, 'paragraph regarding representation animals plants committees resolution conf rev make recommendations refining definition conflict interest appropriate mechanism')","(0.3391812865497076, 'definition conflict interest appropriate mechanism deal conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations')","(0.32450331125827814, 'interest appropriate mechanism deal conflicts reference mechanisms developed multilateral environmental agreements relevant international organizations')","(0.36764705882352944, 'agreements relevant international organizations bodies consideration')","(0.288135593220339, 'refining definition conflict interest appropriate mechanism deal conflicts reference mechanisms developed multilateral')","(0.2921348314606742, 'conflict interest policy set paragraph regarding representation animals plants committees')"
"Sep 5, 2013 Production systems for specimens of CITESlisted species","(0.24137931034482762, 'directed secretariat secretariat shall availability external funds contract appropriate')","(0.25531914893617025, 'animals plants committees review comment distribute final product incorporating feedback animals plants committees inform parties appropriate')","(0.32608695652173914, 'comment distribute final product incorporating')","(0.27826086956521734, 'directed secretariat secretariat shall availability external funds contract appropriate expert prepare guide advise')","(0.30000000000000004, 'comment distribute final product incorporating feedback animals plants')","(0.24812030075187974, 'plants committees review comment distribute final product incorporating feedback animals plants committees inform parties appropriate')","(0.34375, 'plants committees review comment')","(0.30000000000000004, 'comment distribute final product incorporating feedback animals plants')","(0.2727272727272727, 'committees review comment distribute final product incorporating feedback animals plants')","(0.30000000000000004, 'animals plants committees inform parties')","(0.28, 'use source codes draft guide animals plants')","(0.25, 'funds contract appropriate expert prepare guide advise parties appropriate use source codes draft guide')","(0.2978723404255319, 'animals plants committees review comment distribute final product incorporating feedback animals plants committees inform parties appropriate')","(0.2584269662921348, 'final product incorporating feedback animals plants committees inform parties appropriate')","(0.2465753424657534, 'secretariat shall availability external funds contract appropriate expert')","(0.2615384615384615, 'animals plants committees review comment distribute final product')","(0.24285714285714288, 'comment distribute final product incorporating feedback animals plants')","(0.29032258064516125, 'funds contract appropriate expert prepare guide advise parties')","(0.32258064516129037, 'review comment distribute final product incorporating feedback')","(0.3291139240506329, 'incorporating feedback animals plants committees inform parties appropriate use')","(0.31818181818181823, 'comment distribute final product incorporating feedback animals plants committees inform')","(0.2857142857142857, 'contract appropriate expert prepare guide advise parties')","(0.2556390977443609, 'plants committees review comment distribute final product incorporating feedback animals plants committees inform parties appropriate')","(0.23140495867768596, 'plants committees review comment distribute final product incorporating feedback animals plants committees inform parties')","(0.2584269662921348, 'final product incorporating feedback animals plants committees inform parties appropriate')","(0.33333333333333337, 'comment distribute final product incorporating feedback animals plants committees')","(0.2727272727272727, 'comment distribute final product incorporating feedback animals plants committees inform')","(0.23287671232876717, 'directed secretariat secretariat shall availability external funds contract appropriate expert prepare guide advise parties appropriate use source')","(0.2384615384615385, 'appropriate expert prepare guide advise parties appropriate use source codes draft guide animals plants committees review')","(0.26890756302521013, 'comment distribute final product incorporating feedback animals plants committees inform parties appropriate use source')","(0.3137254901960784, 'final product incorporating feedback animals plants')","(0.2314814814814815, 'comment distribute final product incorporating feedback animals plants committees inform parties appropriate')","(0.2808988764044944, 'final product incorporating feedback animals plants committees inform parties appropriate')"
"Sep 5, 2013 Physical inspection of timber shipments","(0.28915662650602414, 'meeting standing committee secretariat shall information materials parties reported')","(0.25531914893617025, 'tools procedures identification measurement cites listed tree species physical inspection timber shipments information cites website accessed')","(0.28205128205128205, 'listed tree species physical inspection')","(0.3178294573643411, 'standing committee secretariat shall information materials parties reported developed tools procedures identification measurement')","(0.3472222222222222, 'identification measurement cites listed tree species physical inspection')","(0.30827067669172936, 'shall information materials parties reported developed tools procedures identification measurement cites listed tree species physical')","(0.34375, 'parties reported developed tools')","(0.3157894736842105, 'cites plant inspection enforcement authorities information capacity building')","(0.2947368421052632, 'cites plant inspection enforcement authorities information capacity building activities related')","(0.30612244897959184, 'committee secretariat shall information materials')","(0.33870967741935487, 'physical inspection timber shipments information cites website')","(0.30645161290322576, 'shall information materials parties reported developed tools procedures identification measurement cites listed tree species')","(0.31081081081081086, 'physical inspection timber shipments information cites website accessed cites plant inspection enforcement authorities information capacity building')","(0.26881720430107525, 'meeting standing committee secretariat shall information materials parties reported developed')","(0.3421052631578947, 'cites plant inspection enforcement authorities information capacity building')","(0.28, 'reported developed tools procedures identification measurement cites listed')","(0.30666666666666664, 'reported developed tools procedures identification measurement cites listed')","(0.28985507246376807, 'information cites website accessed cites plant inspection enforcement')","(0.3015873015873016, 'website accessed cites plant inspection enforcement authorities')","(0.33333333333333337, 'information cites website accessed cites plant inspection enforcement authorities')","(0.3258426966292135, 'tools procedures identification measurement cites listed tree species physical inspection')","(0.32835820895522383, 'accessed cites plant inspection enforcement authorities information')","(0.28787878787878785, 'tools procedures identification measurement cites listed tree species physical inspection timber shipments information cites website')","(0.2824427480916031, 'directed secretariat meeting standing committee secretariat shall information materials parties reported developed tools procedures')","(0.2551020408163265, 'shall information materials parties reported developed tools procedures identification measurement')","(0.3111111111111111, 'inspection enforcement authorities information capacity building activities related timber')","(0.34736842105263155, 'cites plant inspection enforcement authorities information capacity building activities related')","(0.30188679245283023, 'physical inspection timber shipments information cites website accessed cites plant inspection enforcement authorities information capacity building activities')","(0.2974683544303798, 'directed secretariat meeting standing committee secretariat shall information materials parties reported developed tools procedures identification measurement')","(0.3153846153846154, 'inspection timber shipments information cites website accessed cites plant inspection enforcement authorities information capacity')","(0.34545454545454546, 'accessed cites plant inspection enforcement authorities')","(0.27192982456140347, 'directed secretariat meeting standing committee secretariat shall information materials parties reported developed')","(0.3373493975903614, 'physical inspection timber shipments information cites website accessed cites plant')"
"Sep 5, 2013 Reporting on the implementation of Resolution Conf 1014 Rev CoP16 on Quotas for leopard hunting trophies and skins for p","(0.24096385542168675, 'committee submit report secretariat implementation system set paragraphs resolution')","(0.24264705882352944, 'meeting standing committee submit report secretariat implementation system set paragraphs resolution conf rev including details problems')","(0.29729729729729726, 'resolution conf rev including details')","(0.3119266055045872, 'directed parties parties shall meeting standing committee submit report secretariat implementation system set')","(0.3015873015873016, 'resolution conf rev including details problems processing cites')","(0.30081300813008127, 'set paragraphs resolution conf rev including details problems processing cites documents management tracking system general')","(0.3793103448275862, 'parties parties shall meeting')","(0.33333333333333337, 'implementation system set paragraphs resolution conf rev including')","(0.3176470588235294, 'report secretariat implementation system set paragraphs resolution conf rev including')","(0.30000000000000004, 'meeting standing committee submit report')","(0.3125, 'secretariat implementation system set paragraphs resolution conf')","(0.23333333333333328, 'directed parties parties shall meeting standing committee submit report secretariat implementation system set paragraphs')","(0.2384615384615385, 'set paragraphs resolution conf rev including details problems processing cites documents management tracking system general system')","(0.2588235294117647, 'details problems processing cites documents management tracking system general system')","(0.25757575757575757, 'implementation system set paragraphs resolution conf rev including')","(0.24285714285714288, 'details problems processing cites documents management tracking system')","(0.2647058823529411, 'rev including details problems processing cites documents management')","(0.2857142857142857, 'details problems processing cites documents management tracking system')","(0.29824561403508776, 'documents management tracking system general system place')","(0.31081081081081086, 'implementation system set paragraphs resolution conf rev including details')","(0.27710843373493976, 'implementation system set paragraphs resolution conf rev including details problems')","(0.36363636363636365, 'report secretariat implementation system set paragraphs resolution')","(0.2706766917293233, 'secretariat implementation system set paragraphs resolution conf rev including details problems processing cites documents management')","(0.24369747899159666, 'committee submit report secretariat implementation system set paragraphs resolution conf rev including details problems')","(0.2857142857142857, 'resolution conf rev including details problems processing cites documents management')","(0.2702702702702703, 'implementation system set paragraphs resolution conf rev including details')","(0.2941176470588235, 'details problems processing cites documents management tracking system general system')","(0.25735294117647056, 'set paragraphs resolution conf rev including details problems processing cites documents management tracking system general system place')","(0.24285714285714288, 'report secretariat implementation system set paragraphs resolution conf rev including details problems processing cites documents management')","(0.28181818181818186, 'conf rev including details problems processing cites documents management tracking system general system place')","(0.2978723404255319, 'management tracking system general system place')","(0.2547169811320755, 'secretariat implementation system set paragraphs resolution conf rev including details problems processing')","(0.3176470588235294, 'report secretariat implementation system set paragraphs resolution conf rev including')"
"Sep 5, 2013 Review of Resolution Conf 109 on Consideration of proposals for the transfer of African elephant populations from Append","(0.2533333333333333, 'proposals meeting conference parties working group shall work collaboration')","(0.28260869565217395, 'appropriate present proposals meeting conference parties working group shall work collaboration consultation african elephant range states')","(0.33333333333333337, 'consultation african elephant range states')","(0.32407407407407407, 'meeting conference parties working group shall work collaboration consultation african elephant range states')","(0.375, 'collaboration consultation african elephant range states extent possible')","(0.2682926829268293, 'establish working group review resolution conf appropriate present proposals meeting conference parties working group shall')","(0.3214285714285714, 'elephant range states extent')","(0.3285714285714286, 'conference parties working group shall work collaboration consultation')","(0.30681818181818177, 'proposals meeting conference parties working group shall work collaboration consultation')","(0.30612244897959184, 'collaboration consultation african elephant range')","(0.33333333333333337, 'group shall work collaboration consultation african elephant')","(0.256, 'appropriate present proposals meeting conference parties working group shall work collaboration consultation african elephant')","(0.26277372262773724, 'group review resolution conf appropriate present proposals meeting conference parties working group shall work collaboration consultation')","(0.3012048192771084, 'shall work collaboration consultation african elephant range states extent possible')","(0.41666666666666663, 'collaboration consultation african elephant range states extent possible')","(0.27941176470588236, 'working group shall work collaboration consultation african elephant')","(0.35820895522388063, 'shall work collaboration consultation african elephant range states')","(0.3142857142857143, 'appropriate present proposals meeting conference parties working group')","(0.3529411764705882, 'meeting conference parties working group shall work')","(0.28378378378378377, 'committee shall establish working group review resolution conf appropriate')","(0.37209302325581395, 'collaboration consultation african elephant range states extent possible working group')","(0.3492063492063492, 'collaboration consultation african elephant range states extent')","(0.29007633587786263, 'appropriate present proposals meeting conference parties working group shall work collaboration consultation african elephant range')","(0.28, 'appropriate present proposals meeting conference parties working group shall work collaboration consultation african elephant')","(0.25, 'proposals meeting conference parties working group shall work collaboration consultation')","(0.34615384615384615, 'conference parties working group shall work collaboration consultation african')","(0.3023255813953488, 'collaboration consultation african elephant range states extent possible working group')","(0.2536231884057971, 'conference parties working group shall work collaboration consultation african elephant range states extent possible working group operate')","(0.22556390977443608, 'committee shall establish working group review resolution conf appropriate present proposals meeting conference parties working group')","(0.30508474576271183, 'review resolution conf appropriate present proposals meeting conference parties working group shall work collaboration')","(0.375, 'collaboration consultation african elephant range states')","(0.2828282828282829, 'review resolution conf appropriate present proposals meeting conference parties working group shall')","(0.2941176470588235, 'group review resolution conf appropriate present proposals meeting conference parties')"
"Sep 5, 2013 Review of Significant Trade","(0.22368421052631582, 'rev conference parties adopted terms reference evaluation review significant')","(0, '')","(0.28888888888888886, 'evaluation review significant trade contained')","(0, '')","(0.25373134328358204, 'parties adopted terms reference evaluation review significant trade')","(0, '')","(0.3870967741935484, 'parties adopted terms reference')","(0.26865671641791045, 'parties adopted terms reference evaluation review significant trade')","(0.2650602409638554, 'parties adopted terms reference evaluation review significant trade contained annex')","(0.23809523809523814, 'conference parties adopted terms reference')","(0.2622950819672131, 'terms reference evaluation review significant trade contained')","(0, '')","(0, '')","(0.23170731707317072, 'rev conference parties adopted terms reference evaluation review significant trade')","(0.25373134328358204, 'terms reference evaluation review significant trade contained annex')","(0.25373134328358204, 'parties adopted terms reference evaluation review significant trade')","(0.22388059701492535, 'rev conference parties adopted terms reference evaluation review')","(0.28125, 'rev conference parties adopted terms reference evaluation review')","(0.29824561403508776, 'rev conference parties adopted terms reference evaluation')","(0.24675324675324672, 'parties adopted terms reference evaluation review significant trade contained')","(0.2804878048780488, 'rev conference parties adopted terms reference evaluation review significant trade')","(0.38596491228070173, 'rev conference parties adopted terms reference evaluation')","(0, '')","(0, '')","(0.24390243902439024, 'rev conference parties adopted terms reference evaluation review significant trade')","(0.23684210526315785, 'rev conference parties adopted terms reference evaluation review significant')","(0.25609756097560976, 'rev conference parties adopted terms reference evaluation review significant trade')","(0, '')","(0, '')","(0, '')","(0.30188679245283023, 'adopted terms reference evaluation review significant')","(0.18367346938775508, 'rev conference parties adopted terms reference evaluation review significant trade contained annex')","(0.29268292682926833, 'rev conference parties adopted terms reference evaluation review significant trade')"
"Sep 5, 2013 Review of Resolutions","(0.2191780821917808, 'non substantive errors minor editorial faults current resolutions decide')","(0.23357664233576647, 'review proposals secretariat correct non substantive errors minor editorial faults current resolutions decide whether referred conference')","(0.33333333333333337, 'correct non substantive errors minor')","(0.2831858407079646, 'review resolutions standing committee review proposals secretariat correct non substantive errors minor editorial')","(0.27692307692307694, 'secretariat correct non substantive errors minor editorial faults')","(0.2913385826771654, 'substantive errors minor editorial faults current resolutions decide whether referred conference parties cases committee agrees')","(0.33333333333333337, 'parties cases committee agrees')","(0.3088235294117647, 'current resolutions decide whether referred conference parties cases')","(0.2941176470588235, 'editorial faults current resolutions decide whether referred conference parties cases')","(0.32558139534883723, 'editorial faults current resolutions decide')","(0.303030303030303, 'referred conference may instruct secretariat republish resolutions')","(0.29508196721311475, 'resolutions decide whether referred conference parties cases committee agrees proposals considers need referred conference')","(0.24285714285714288, 'review resolutions standing committee review proposals secretariat correct non substantive errors minor editorial faults current resolutions')","(0.2705882352941177, 'current resolutions decide whether referred conference parties cases committee agrees')","(0.295774647887324, 'need referred conference may instruct secretariat republish resolutions')","(0.3076923076923077, 'review proposals secretariat correct non substantive errors minor')","(0.2567567567567568, 'review resolutions standing committee review proposals secretariat correct')","(0.3384615384615385, 'secretariat correct non substantive errors minor editorial faults')","(0.31034482758620685, 'secretariat correct non substantive errors minor editorial')","(0.28767123287671237, 'secretariat correct non substantive errors minor editorial faults current')","(0.2790697674418605, 'committee agrees proposals considers need referred conference may instruct secretariat')","(0.39344262295081966, 'substantive errors minor editorial faults current resolutions')","(0.265625, 'review resolutions standing committee review proposals secretariat correct non substantive errors minor editorial faults current')","(0.2583333333333333, 'substantive errors minor editorial faults current resolutions decide whether referred conference parties cases committee')","(0.30952380952380953, 'referred conference parties cases committee agrees proposals considers need referred')","(0.3013698630136986, 'secretariat correct non substantive errors minor editorial faults current')","(0.2823529411764706, 'secretariat correct non substantive errors minor editorial faults current resolutions')","(0.27210884353741494, 'editorial faults current resolutions decide whether referred conference parties cases committee agrees proposals considers need referred conference')","(0.2785714285714286, 'review resolutions standing committee review proposals secretariat correct non substantive errors minor editorial faults current resolutions')","(0.2833333333333333, 'secretariat correct non substantive errors minor editorial faults current resolutions decide whether referred conference')","(0.32608695652173914, 'correct non substantive errors minor editorial')","(0.2647058823529411, 'editorial faults current resolutions decide whether referred conference parties cases committee agrees')","(0.29670329670329665, 'proposals considers need referred conference may instruct secretariat republish resolutions')"
"Sep 5, 2013 Review of the Appendices Felidae","(0.23287671232876717, 'committee rev animals committee shall complete review appendices felidae')","(0.2290076335877863, 'animals committee shall complete review appendices felidae animals committee shall provide report meeting conference parties result')","(0.2702702702702703, 'committee rev animals committee shall')","(0.28037383177570097, 'directed animals committee rev animals committee shall complete review appendices felidae animals committee')","(0.33333333333333337, 'animals committee shall complete review appendices felidae animals')","(0.25, 'shall complete review appendices felidae animals committee shall provide report meeting conference parties result review')","(0.2857142857142857, 'shall provide report meeting')","(0.3015873015873016, 'directed animals committee rev animals committee shall complete')","(0.25, 'felidae animals committee shall provide report meeting conference parties result')","(0.30000000000000004, 'report meeting conference parties result')","(0.2586206896551724, 'shall complete review appendices felidae animals committee')","(0.2142857142857143, 'rev animals committee shall complete review appendices felidae animals committee shall provide report meeting')","(0.21705426356589153, 'directed animals committee rev animals committee shall complete review appendices felidae animals committee shall provide report')","(0.25, 'felidae animals committee shall provide report meeting conference parties result')","(0.21875, 'shall complete review appendices felidae animals committee shall')","(0.234375, 'committee shall provide report meeting conference parties result')","(0.22388059701492535, 'committee rev animals committee shall complete review appendices')","(0.265625, 'committee rev animals committee shall complete review appendices')","(0.2807017543859649, 'animals committee shall provide report meeting conference')","(0.2894736842105263, 'animals committee shall complete review appendices felidae animals committee')","(0.26249999999999996, 'committee rev animals committee shall complete review appendices felidae animals')","(0.29824561403508776, 'committee shall provide report meeting conference parties')","(0.22499999999999998, 'shall complete review appendices felidae animals committee shall provide report meeting conference parties result review')","(0.22608695652173916, 'shall complete review appendices felidae animals committee shall provide report meeting conference parties result')","(0.20731707317073167, 'animals committee shall complete review appendices felidae animals committee shall')","(0.25, 'committee rev animals committee shall complete review appendices felidae')","(0.22499999999999998, 'felidae animals committee shall provide report meeting conference parties result')","(0.2536231884057971, 'animals committee shall complete review appendices felidae animals committee shall provide report meeting conference parties result review')","(0.22137404580152675, 'animals committee shall complete review appendices felidae animals committee shall provide report meeting conference parties result')","(0.24778761061946908, 'shall complete review appendices felidae animals committee shall provide report meeting conference parties result')","(0.2978723404255319, 'report meeting conference parties result review')","(0.18367346938775508, 'appendices felidae animals committee shall provide report meeting conference parties result review')","(0.25316455696202533, 'shall complete review appendices felidae animals committee shall provide report')"
"Sep 5, 2013 Wildlife trade policy reviews","(0.23287671232876717, 'conf wildlife trade policy reviews parties undertake wildlife trade')","(0.23880597014925375, 'reviews parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat relevant details reviews lessons')","(0.29729729729729726, 'resolution conf wildlife trade policy')","(0.27184466019417475, 'resolution conf wildlife trade policy reviews parties undertake wildlife trade policy reviews voluntary')","(0.2615384615384615, 'reviews parties undertake wildlife trade policy reviews voluntary')","(0.23015873015873012, 'parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat relevant details reviews lessons')","(0.33333333333333337, 'parties envisaged resolution conf')","(0.3125, 'directed parties envisaged resolution conf wildlife trade policy')","(0.25, 'directed parties envisaged resolution conf wildlife trade policy reviews parties')","(0.24444444444444446, 'voluntary basis requested provide secretariat')","(0.24528301886792447, 'trade policy reviews parties undertake wildlife trade')","(0.2232142857142857, 'directed parties envisaged resolution conf wildlife trade policy reviews parties undertake wildlife trade policy')","(0.21641791044776115, 'reviews parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat relevant details reviews lessons')","(0.29268292682926833, 'envisaged resolution conf wildlife trade policy reviews parties undertake wildlife')","(0.2571428571428571, 'reviews voluntary basis requested provide secretariat relevant details')","(0.28125, 'directed parties envisaged resolution conf wildlife trade policy')","(0.26865671641791045, 'trade policy reviews parties undertake wildlife trade policy')","(0.2857142857142857, 'provide secretariat relevant details reviews lessons learnt may')","(0.29824561403508776, 'directed parties envisaged resolution conf wildlife trade')","(0.26027397260273977, 'undertake wildlife trade policy reviews voluntary basis requested provide')","(0.29268292682926833, 'envisaged resolution conf wildlife trade policy reviews parties undertake wildlife')","(0.29032258064516125, 'requested provide secretariat relevant details reviews lessons')","(0.23809523809523814, 'parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat relevant details reviews lessons')","(0.23478260869565215, 'directed parties envisaged resolution conf wildlife trade policy reviews parties undertake wildlife trade policy')","(0.2558139534883721, 'reviews voluntary basis requested provide secretariat relevant details reviews lessons')","(0.26027397260273977, 'envisaged resolution conf wildlife trade policy reviews parties undertake')","(0.2666666666666667, 'conf wildlife trade policy reviews parties undertake wildlife trade policy')","(0.21897810218978098, 'conf wildlife trade policy reviews parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat relevant')","(0.2384615384615385, 'conf wildlife trade policy reviews parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat')","(0.27118644067796616, 'parties undertake wildlife trade policy reviews voluntary basis requested provide secretariat relevant details reviews')","(0.34615384615384615, 'basis requested provide secretariat relevant details')","(0.25773195876288657, 'trade policy reviews parties undertake wildlife trade policy reviews voluntary basis requested')","(0.2716049382716049, 'reviews parties undertake wildlife trade policy reviews voluntary basis requested')"
