,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Dec 7, 1992 Deferred Nomination Reserve of Popular Architecture of Vlkolinec Czech and Slovak Federal Republic","(0.3013698630136986, 'n requested information arrived late enable icomos make evaluation')","(0.23529411764705888, 'federal republic n requested information arrived late enable icomos make evaluation recommendations committee hence inscription cultural')","(0.3111111111111111, 'committee hence inscription cultural property')","(0.28037383177570097, 'republic n requested information arrived late enable icomos make evaluation recommendations committee hence')","(0.33333333333333337, 'icomos make evaluation recommendations committee hence inscription cultural')","(0.2421875, 'republic n requested information arrived late enable icomos make evaluation recommendations committee hence inscription cultural')","(0.29032258064516125, 'information arrived late enable')","(0.3787878787878788, 'late enable icomos make evaluation recommendations committee hence')","(0.34883720930232553, 'information arrived late enable icomos make evaluation recommendations committee hence')","(0.34042553191489366, 'make evaluation recommendations committee hence')","(0.3055555555555556, 'evaluation recommendations committee hence inscription cultural property')","(0.2678571428571429, 'reserve popular architecture vlkolinec n n czech slovak federal republic n requested information arrived')","(0.2325581395348837, 'reserve popular architecture vlkolinec n n czech slovak federal republic n requested information arrived late enable')","(0.26436781609195403, 'late enable icomos make evaluation recommendations committee hence inscription cultural')","(0.31666666666666665, 'n requested information arrived late enable icomos make')","(0.2716049382716049, 'evaluation recommendations committee hence inscription cultural property deferred')","(0.2666666666666667, 'icomos make evaluation recommendations committee hence inscription cultural')","(0.25, 'federal republic n requested information arrived late enable')","(0.3194444444444444, 'evaluation recommendations committee hence inscription cultural property')","(0.3125, 'information arrived late enable icomos make evaluation recommendations committee')","(0.2804878048780488, 'n requested information arrived late enable icomos make evaluation recommendations')","(0.3382352941176471, 'make evaluation recommendations committee hence inscription cultural')","(0.2704918032786885, 'czech slovak federal republic n requested information arrived late enable icomos make evaluation recommendations committee')","(0.28695652173913044, 'vlkolinec n n czech slovak federal republic n requested information arrived late enable icomos')","(0.23655913978494625, 'icomos make evaluation recommendations committee hence inscription cultural property deferred')","(0.3614457831325302, 'evaluation recommendations committee hence inscription cultural property deferred n')","(0.2906976744186046, 'information arrived late enable icomos make evaluation recommendations committee hence')","(0.24137931034482762, 'federal republic n requested information arrived late enable icomos make evaluation recommendations committee hence inscription cultural property')","(0.25384615384615383, 'n n czech slovak federal republic n requested information arrived late enable icomos make evaluation recommendations')","(0.30400000000000005, 'information arrived late enable icomos make evaluation recommendations committee hence inscription cultural property deferred')","(0.39534883720930236, 'n requested information arrived late enable')","(0.25233644859813087, 'information arrived late enable icomos make evaluation recommendations committee hence inscription cultural')","(0.2804878048780488, 'n requested information arrived late enable icomos make evaluation recommendations')"
"Dec 7, 1992 Deferred Nomination Mir Castle Belarus","(0.273972602739726, 'nbsp n n belarus n request icomos belarus authorities')","(0.2137404580152672, 'cultural property deferred comparative study similar castles region undertaken icomos report study presented committee next session')","(0.30000000000000004, 'comparative study similar castles region')","(0.29357798165137616, 'n request icomos belarus authorities inscription cultural property deferred comparative study similar castles')","(0.32307692307692304, 'castles region undertaken icomos report study presented committee')","(0.25984251968503935, 'n request icomos belarus authorities inscription cultural property deferred comparative study similar castles region undertaken')","(0.42105263157894735, 'n belarus n request')","(0.29230769230769227, 'castles region undertaken icomos report study presented committee')","(0.2823529411764706, 'cultural property deferred comparative study similar castles region undertaken icomos')","(0.28205128205128205, 'study similar castles region undertaken')","(0.24561403508771928, 'region undertaken icomos report study presented committee')","(0.25, 'mir castle nbsp n n belarus n request icomos belarus authorities inscription cultural property')","(0.24031007751937983, 'mir castle nbsp n n belarus n request icomos belarus authorities inscription cultural property deferred comparative')","(0.2857142857142857, 'authorities inscription cultural property deferred comparative study similar castles region')","(0.2763157894736842, 'authorities inscription cultural property deferred comparative study similar')","(0.28358208955223885, 'cultural property deferred comparative study similar castles region')","(0.2857142857142857, 'icomos belarus authorities inscription cultural property deferred comparative')","(0.2615384615384615, 'castles region undertaken icomos report study presented committee')","(0.30188679245283023, 'similar castles region undertaken icomos report study')","(0.26865671641791045, 'n belarus n request icomos belarus authorities inscription cultural')","(0.3296703296703297, 'authorities inscription cultural property deferred comparative study similar castles region')","(0.2857142857142857, 'report study presented committee next session n')","(0.22834645669291342, 'n request icomos belarus authorities inscription cultural property deferred comparative study similar castles region undertaken')","(0.2627118644067796, 'cultural property deferred comparative study similar castles region undertaken icomos report study presented committee')","(0.25274725274725274, 'authorities inscription cultural property deferred comparative study similar castles region')","(0.29761904761904767, 'authorities inscription cultural property deferred comparative study similar castles')","(0.3296703296703297, 'authorities inscription cultural property deferred comparative study similar castles region')","(0.24444444444444446, 'mir castle nbsp n n belarus n request icomos belarus authorities inscription cultural property deferred comparative study')","(0.25384615384615383, 'n belarus n request icomos belarus authorities inscription cultural property deferred comparative study similar castles region')","(0.26724137931034486, 'n request icomos belarus authorities inscription cultural property deferred comparative study similar castles region')","(0.3137254901960784, 'property deferred comparative study similar castles')","(0.23636363636363633, 'belarus authorities inscription cultural property deferred comparative study similar castles region undertaken')","(0.3058823529411765, 'cultural property deferred comparative study similar castles region undertaken icomos')"
"Dec 7, 1992 Deferred Nomination Karlstejn Castle Czech and Slovak Federal Republic","(0.26436781609195403, 'delegations requested icomos undertake study historicity nineteenth century restoration')","(0.2569444444444444, 'icomos undertake study historicity nineteenth century restoration castle present report seventeenth session bureau inscription cultural property')","(0.3111111111111111, 'icomos undertake study historicity nineteenth')","(0.2892561983471075, 'historicity nineteenth century restoration castle present report seventeenth session bureau inscription cultural property')","(0.323943661971831, 'seventeenth session bureau inscription cultural property would deferred')","(0.274074074074074, 'icomos undertake study historicity nineteenth century restoration castle present report seventeenth session bureau inscription cultural')","(0.303030303030303, 'castle present report seventeenth')","(0.29166666666666663, 'restoration castle present report seventeenth session bureau inscription')","(0.27472527472527475, 'nineteenth century restoration castle present report seventeenth session bureau inscription')","(0.3111111111111111, 'nineteenth century restoration castle present')","(0.30645161290322576, 'present report seventeenth session bureau inscription cultural')","(0.2622950819672131, 'restoration castle present report seventeenth session bureau inscription cultural property would deferred report available')","(0.2517985611510791, 'n several delegations requested icomos undertake study historicity nineteenth century restoration castle present report seventeenth session')","(0.2637362637362637, 'nineteenth century restoration castle present report seventeenth session bureau inscription')","(0.295774647887324, 'seventeenth session bureau inscription cultural property would deferred')","(0.2676056338028169, 'present report seventeenth session bureau inscription cultural property')","(0.26388888888888884, 'nineteenth century restoration castle present report seventeenth session')","(0.32307692307692304, 'federal republic n several delegations requested icomos undertake')","(0.3015873015873016, 'report seventeenth session bureau inscription cultural property')","(0.3827160493827161, 'restoration castle present report seventeenth session bureau inscription cultural')","(0.29670329670329665, 'nineteenth century restoration castle present report seventeenth session bureau inscription')","(0.31666666666666665, 'restoration castle present report seventeenth session bureau')","(0.25735294117647056, 'historicity nineteenth century restoration castle present report seventeenth session bureau inscription cultural property would deferred')","(0.24806201550387597, 'several delegations requested icomos undertake study historicity nineteenth century restoration castle present report seventeenth')","(0.26249999999999996, 'karlstejn castle n n czech slovak federal republic n several')","(0.3142857142857143, 'bureau inscription cultural property would deferred report available n')","(0.3296703296703297, 'nineteenth century restoration castle present report seventeenth session bureau inscription')","(0.2465753424657534, 'n several delegations requested icomos undertake study historicity nineteenth century restoration castle present report seventeenth session bureau')","(0.25384615384615383, 'karlstejn castle n n czech slovak federal republic n several delegations requested icomos undertake study historicity')","(0.30952380952380953, 'icomos undertake study historicity nineteenth century restoration castle present report seventeenth session bureau inscription')","(0.34615384615384615, 'nineteenth century restoration castle present report')","(0.2727272727272727, 'several delegations requested icomos undertake study historicity nineteenth century restoration castle present')","(0.30000000000000004, 'restoration castle present report seventeenth session bureau inscription cultural property')"
"Dec 7, 1992 Deferred Nomination Rohtas Fort Pakistan","(0.273972602739726, 'n nbsp n pakistan n since comparative study military')","(0.23571428571428577, 'comparative study military architecture region received committee decided defer inscription cultural property information became available n')","(0.2790697674418605, 'decided defer inscription cultural property')","(0.25, 'n since comparative study military architecture region received committee decided defer inscription cultural')","(0.2777777777777778, 'committee decided defer inscription cultural property information became')","(0.22480620155038755, 'n since comparative study military architecture region received committee decided defer inscription cultural property information')","(0.33333333333333337, 'n pakistan n since')","(0.303030303030303, 'defer inscription cultural property information became available n')","(0.2716049382716049, 'n since comparative study military architecture region received committee decided')","(0.2941176470588235, 'n since comparative study military')","(0.30000000000000004, 'rohtas fort n nbsp n pakistan n')","(0.2936507936507936, 'study military architecture region received committee decided defer inscription cultural property information became available')","(0.24806201550387597, 'n pakistan n since comparative study military architecture region received committee decided defer inscription cultural property')","(0.21978021978021978, 'comparative study military architecture region received committee decided defer inscription')","(0.25, 'rohtas fort n nbsp n pakistan n since')","(0.25, 'n nbsp n pakistan n since comparative study')","(0.23880597014925375, 'n nbsp n pakistan n since comparative study')","(0.27083333333333337, 'rohtas fort n nbsp n pakistan n since')","(0.3114754098360656, 'since comparative study military architecture region received')","(0.2804878048780488, 'military architecture region received committee decided defer inscription cultural')","(0.2857142857142857, 'comparative study military architecture region received committee decided defer inscription')","(0.3076923076923077, 'committee decided defer inscription cultural property information')","(0.25, 'study military architecture region received committee decided defer inscription cultural property information became available n')","(0.25217391304347825, 'rohtas fort n nbsp n pakistan n since comparative study military architecture region received')","(0.25, 'rohtas fort n nbsp n pakistan n since comparative study')","(0.308641975308642, 'region received committee decided defer inscription cultural property information')","(0.2857142857142857, 'comparative study military architecture region received committee decided defer inscription')","(0.28148148148148144, 'rohtas fort n nbsp n pakistan n since comparative study military architecture region received committee decided defer')","(0.2615384615384615, 'rohtas fort n nbsp n pakistan n since comparative study military architecture region received committee decided')","(0.24603174603174605, 'study military architecture region received committee decided defer inscription cultural property information became available')","(0.32727272727272727, 'decided defer inscription cultural property information')","(0.22680412371134018, 'rohtas fort n nbsp n pakistan n since comparative study military architecture')","(0.2637362637362637, 'military architecture region received committee decided defer inscription cultural property')"
"Dec 7, 1992 Deferred Nomination Safranbolu Village Turkey","(0.275, 'concerning boundaries site certain monuments committee decided defer inscription')","(0.29032258064516125, 'safranbolu village n n turkey n turkish authorities yet replied bureau s request information concerning boundaries')","(0.3111111111111111, 'monuments committee decided defer inscription')","(0.27118644067796616, 'request information concerning boundaries site certain monuments committee decided defer inscription cultural property')","(0.3142857142857143, 'decided defer inscription cultural property information made available')","(0.25396825396825395, 'replied bureau s request information concerning boundaries site certain monuments committee decided defer inscription cultural')","(0.33333333333333337, 'boundaries site certain monuments')","(0.3142857142857143, 'decided defer inscription cultural property information made available')","(0.28409090909090906, 'request information concerning boundaries site certain monuments committee decided defer')","(0.34782608695652173, 'information concerning boundaries site certain')","(0.34375, 'request information concerning boundaries site certain monuments')","(0.3162393162393162, 'replied bureau s request information concerning boundaries site certain monuments committee decided defer inscription')","(0.31034482758620685, 'request information concerning boundaries site certain monuments committee decided defer inscription cultural property information made available')","(0.30681818181818177, 'request information concerning boundaries site certain monuments committee decided defer')","(0.29729729729729726, 'request information concerning boundaries site certain monuments committee')","(0.2698412698412699, 'bureau s request information concerning boundaries site certain')","(0.28378378378378377, 'request information concerning boundaries site certain monuments committee')","(0.27941176470588236, 'concerning boundaries site certain monuments committee decided defer')","(0.31034482758620685, 'inscription cultural property information made available n')","(0.275, 'concerning boundaries site certain monuments committee decided defer inscription')","(0.2808988764044944, 'concerning boundaries site certain monuments committee decided defer inscription cultural')","(0.31818181818181823, 'information concerning boundaries site certain monuments committee')","(0.31851851851851853, 'request information concerning boundaries site certain monuments committee decided defer inscription cultural property information made')","(0.26956521739130435, 'n turkey n turkish authorities yet replied bureau s request information concerning boundaries site')","(0.2727272727272727, 'request information concerning boundaries site certain monuments committee decided defer')","(0.3292682926829268, 'request information concerning boundaries site certain monuments committee decided')","(0.2954545454545454, 'request information concerning boundaries site certain monuments committee decided defer')","(0.274074074074074, 'safranbolu village n n turkey n turkish authorities yet replied bureau s request information concerning boundaries site')","(0.24827586206896557, 'request information concerning boundaries site certain monuments committee decided defer inscription cultural property information made available')","(0.3153846153846154, 'request information concerning boundaries site certain monuments committee decided defer inscription cultural property information')","(0.36, 'bureau s request information concerning boundaries')","(0.24770642201834858, 'request information concerning boundaries site certain monuments committee decided defer inscription cultural')","(0.31707317073170727, 'turkish authorities yet replied bureau s request information concerning boundaries')"
"Dec 7, 1992 Date and Place of the Seventeenth Session of the Bureau and the World Heritage Committee","(0.3013698630136986, 'invitation colombia n xiv nbsp iucn expressed wish colombia')","(0.2592592592592593, 'agreement following decisions general conference worked out bureau conduct meeting advance seventeenth session world heritage committee')","(0.3870967741935484, 'invitation colombia n xiv nbsp')","(0.34545454545454546, 'agreement following decisions general conference worked out bureau conduct meeting advance seventeenth session')","(0.33333333333333337, 'government director general invite seventeenth session world heritage')","(0.2682926829268293, 'general conference worked out bureau conduct meeting advance seventeenth session world heritage committee consider selected')","(0.4375, 'paris june n xiv')","(0.3220338983050848, 'decided session bureau world heritage committee held unesco')","(0.3023255813953488, 'xiv delegate colombia repeated invitation colombian government director general invite')","(0.3414634146341463, 'meeting advance seventeenth session world')","(0.28358208955223885, 'invitation colombian government director general invite seventeenth')","(0.2678571428571429, 'heritage committee held unesco headquarters paris june n xiv delegate colombia repeated invitation colombian')","(0.2945736434108527, 'june n xiv delegate colombia repeated invitation colombian government director general invite seventeenth session world heritage')","(0.25806451612903225, 'colombia repeated invitation colombian government director general invite seventeenth session')","(0.33333333333333337, 'agreement following decisions general conference worked out bureau')","(0.3098591549295775, 'xiv delegate colombia repeated invitation colombian government director')","(0.26865671641791045, 'gratitude kind invitation colombia n xiv nbsp iucn')","(0.2857142857142857, 'headquarters paris june n xiv delegate colombia repeated')","(0.3114754098360656, 'advance seventeenth session world heritage committee consider')","(0.30434782608695654, 'out bureau conduct meeting advance seventeenth session world heritage')","(0.30000000000000004, 'invitation colombian government director general invite seventeenth session world heritage')","(0.32835820895522383, 'invitation colombian government director general invite seventeenth')","(0.2706766917293233, 'invitation colombian government director general invite seventeenth session world heritage committee held december cartagena colombia')","(0.26086956521739135, 'heritage committee held december cartagena colombia behalf director general mr von droste expressed thanks')","(0.26249999999999996, 'mr von droste expressed thanks generous offer colombia underlined that')","(0.3188405797101449, 'out bureau conduct meeting advance seventeenth session world heritage')","(0.32258064516129037, 'colombia repeated invitation colombian government director general invite seventeenth session')","(0.26490066225165565, 'colombia repeated invitation colombian government director general invite seventeenth session world heritage committee held december cartagena colombia')","(0.2692307692307693, 'held unesco headquarters paris june n xiv delegate colombia repeated invitation colombian government director general invite')","(0.3307086614173228, 'delegate colombia repeated invitation colombian government director general invite seventeenth session world heritage committee')","(0.4, 'agreement following decisions general conference worked')","(0.2680412371134021, 'kind invitation colombia n xiv nbsp iucn expressed wish colombia nominate natural')","(0.28205128205128205, 'droste expressed thanks generous offer colombia underlined that however formal')"
"Dec 7, 1990 SOC Wood Buffalo National Park Canada","(0.3152173913043478, 'committee noted satisfaction information provided canadian representative concerning various')","(0.2702702702702703, 'satisfaction information provided canadian representative concerning various threats asset identified iucn first concerning diseased bison suffering')","(0.4, 'known affecting hydrological system park')","(0.31092436974789917, 'information provided canadian representative concerning various threats asset identified iucn first concerning diseased')","(0.3623188405797102, 'representative concerning various threats asset identified iucn first')","(0.28888888888888886, 'information provided canadian representative concerning various threats asset identified iucn first concerning diseased bison suffering')","(0.34375, 'various threats asset identified')","(0.32894736842105265, 'provided canadian representative concerning various threats asset identified')","(0.306930693069307, 'satisfaction information provided canadian representative concerning various threats asset identified')","(0.33333333333333337, 'environmental assessment review one currently')","(0.30645161290322576, 'herds sought consultation parties concerned approach preferred')","(0.328125, 'committee noted satisfaction information provided canadian representative concerning various threats asset identified iucn first')","(0.29220779220779225, 'representative concerning various threats asset identified iucn first concerning diseased bison suffering brucellosis tuberculosis canadian representative')","(0.28712871287128716, 'satisfaction information provided canadian representative concerning various threats asset identified')","(0.3214285714285714, 'committee noted satisfaction information provided canadian representative concerning')","(0.31746031746031744, 'river british columbia known affecting hydrological system park')","(0.3880597014925373, 'park n finally proposed pulp mill developments river')","(0.3125, 'used plant real question cumulative effect proposed developments')","(0.3529411764705882, 'review one currently progress expected result major')","(0.32307692307692304, 'numbers bison drowned recent years periodic floods always feature')","(0.33999999999999997, 'committee noted satisfaction information provided canadian representative concerning various threats')","(0.38095238095238093, 'consultation parties concerned approach preferred would consist')","(0.32608695652173914, 'iucn first concerning diseased bison suffering brucellosis tuberculosis canadian representative stated solutions wholesale slaughter herds')","(0.28985507246376807, 'brucellosis tuberculosis canadian representative stated solutions wholesale slaughter herds sought consultation parties concerned approach')","(0.35, 'whooping cranes park n finally proposed pulp mill developments river')","(0.36904761904761907, 'consultation parties concerned approach preferred would consist eliminating diseased')","(0.36363636363636365, 'cumulative effect proposed developments may determined negligible deleterious effect sum')","(0.3037037037037037, 'frequent none changes effect nesting areas whooping cranes park n finally proposed pulp mill developments river tributaries')","(0.3093525179856115, 'result major modifications processes used plant real question cumulative effect proposed developments may determined negligible deleterious')","(0.35652173913043483, 'question cumulative effect proposed developments may determined negligible deleterious effect sum may cause concern')","(0.375, 'canadian representative concerning various threats asset')","(0.29059829059829057, 'committee noted satisfaction information provided canadian representative concerning various threats asset identified')","(0.326530612244898, 'brucellosis tuberculosis canadian representative stated solutions wholesale slaughter herds sought')"
"Dec 7, 1992 Extension and Change of Name Megalithic Temples Malta","(0.23287671232876717, 'n malta n c iv n committee decided extend')","(0.24193548387096775, 'megalithic temples n bis n malta n c iv n committee decided extend existing cultural property')","(0.29268292682926833, 'decided extend existing cultural property')","(0.27368421052631575, 'include five prehistoric temples situated islands malta gozo rename site the megalithic temples')","(0.2727272727272727, 'temples ggantija include five prehistoric temples situated islands')","(0.2222222222222222, 'megalithic temples n bis n malta n c iv n committee decided extend existing cultural')","(0.31818181818181823, 'malta gozo rename site')","(0.2727272727272727, 'temples ggantija include five prehistoric temples situated islands')","(0.2857142857142857, 'cultural property temples ggantija include five prehistoric temples situated islands')","(0.2962962962962963, 'n malta n c iv')","(0.28, 'c iv n committee decided extend existing')","(0.2589285714285714, 'megalithic temples n bis n malta n c iv n committee decided extend existing')","(0.3023255813953488, 'n malta n c iv n committee decided extend existing cultural property temples ggantija include five')","(0.22972972972972971, 'n bis n malta n c iv n committee decided')","(0.23333333333333328, 'n malta n c iv n committee decided')","(0.23333333333333328, 'n malta n c iv n committee decided')","(0.26865671641791045, 'n c iv n committee decided extend existing')","(0.29850746268656714, 'cultural property temples ggantija include five prehistoric temples')","(0.2931034482758621, 'ggantija include five prehistoric temples situated islands')","(0.30666666666666664, 'extend existing cultural property temples ggantija include five prehistoric')","(0.2597402597402597, 'temples ggantija include five prehistoric temples situated islands malta gozo')","(0.30612244897959184, 'rename site the megalithic temples malta n')","(0.25, 'megalithic temples n bis n malta n c iv n committee decided extend existing cultural')","(0.26086956521739135, 'megalithic temples n bis n malta n c iv n committee decided extend existing')","(0.26249999999999996, 'n c iv n committee decided extend existing cultural property')","(0.2666666666666667, 'extend existing cultural property temples ggantija include five prehistoric')","(0.2533333333333333, 'n bis n malta n c iv n committee decided')","(0.28148148148148144, 'n malta n c iv n committee decided extend existing cultural property temples ggantija include five prehistoric')","(0.25384615384615383, 'n malta n c iv n committee decided extend existing cultural property temples ggantija include five')","(0.25742574257425743, 'n c iv n committee decided extend existing cultural property temples ggantija include five')","(0.26530612244897955, 'decided extend existing cultural property temples')","(0.24742268041237114, 'n c iv n committee decided extend existing cultural property temples ggantija')","(0.2857142857142857, 'cultural property temples ggantija include five prehistoric temples situated islands')"
"Dec 7, 1992 Deferred Nomination Tongariro National Park New Zealand","(0.32894736842105265, 'contact new zealand authorities request supportive material cultural aspects')","(0.24193548387096775, 'tongariro national park n n new zealand n site inscribed world heritage list basis natural heritage')","(0.29268292682926833, 'supportive material cultural aspects site')","(0.29824561403508776, 'heritage criteria committee instructed centre contact new zealand authorities request supportive material cultural')","(0.31481481481481477, 'tongariro national park n n new zealand n')","(0.2407407407407407, 'tongariro national park n n new zealand n site inscribed world heritage list basis natural')","(0.33333333333333337, 'park n n new')","(0.30000000000000004, 'tongariro national park n n new zealand n')","(0.2784810126582279, 'world heritage list basis natural heritage criteria committee instructed centre')","(0.29729729729729726, 'instructed centre contact new zealand')","(0.30000000000000004, 'tongariro national park n n new zealand')","(0.2767857142857143, 'n n new zealand n site inscribed world heritage list basis natural heritage criteria')","(0.2713178294573644, 'tongariro national park n n new zealand n site inscribed world heritage list basis natural heritage')","(0.2790697674418605, 'instructed centre contact new zealand authorities request supportive material cultural')","(0.2786885245901639, 'request supportive material cultural aspects site order study')","(0.25, 'criteria committee instructed centre contact new zealand authorities')","(0.29850746268656714, 'n new zealand n site inscribed world heritage')","(0.3015873015873016, 'material cultural aspects site order study possibility inscribe')","(0.3392857142857143, 'criteria committee instructed centre contact new zealand')","(0.3114754098360656, 'tongariro national park n n new zealand n site')","(0.31818181818181823, 'tongariro national park n n new zealand n site inscribed')","(0.326530612244898, 'tongariro national park n n new zealand')","(0.26724137931034486, 'tongariro national park n n new zealand n site inscribed world heritage list basis natural')","(0.28695652173913044, 'tongariro national park n n new zealand n site inscribed world heritage list basis')","(0.275, 'tongariro national park n n new zealand n site inscribed')","(0.3382352941176471, 'aspects site order study possibility inscribe site cultural heritage')","(0.29333333333333333, 'tongariro national park n n new zealand n site inscribed')","(0.2666666666666667, 'tongariro national park n n new zealand n site inscribed world heritage list basis natural heritage criteria')","(0.25384615384615383, 'request supportive material cultural aspects site order study possibility inscribe site cultural heritage criteria well n')","(0.28712871287128716, 'tongariro national park n n new zealand n site inscribed world heritage list basis')","(0.3214285714285714, 'authorities request supportive material cultural aspects')","(0.2680412371134021, 'tongariro national park n n new zealand n site inscribed world heritage')","(0.303030303030303, 'tongariro national park n n new zealand n site inscribed')"
"Dec 7, 1992 Extension Potsdam, Park with Sacrow Castle and Sauveur Church Germany","(0.2465753424657534, 'germany n c ii iv n committee decided castle')","(0.25, 'potsdam park sacrow castle sauveur church n n germany n c ii iv n committee decided')","(0.22580645161290325, 'sauveur church n n germany')","(0.25609756097560976, 'n n germany n c ii iv n committee decided castle parks potsdam')","(0.2592592592592593, 'sauveur church n n germany n c ii')","(0.2407407407407407, 'castle sauveur church n n germany n c ii iv n committee decided castle parks')","(0.3076923076923077, 'park sacrow castle sauveur')","(0.2666666666666667, 'committee decided castle parks potsdam berlin would extended')","(0.24615384615384617, 'potsdam park sacrow castle sauveur church n n germany n')","(0.2592592592592593, 'sauveur church n n germany')","(0.26, 'church n n germany n c ii')","(0.2678571428571429, 'n n germany n c ii iv n committee decided castle parks potsdam berlin')","(0.2790697674418605, 'germany n c ii iv n committee decided castle parks potsdam berlin would extended include park')","(0.2432432432432432, 'germany n c ii iv n committee decided castle parks')","(0.2833333333333333, 'germany n c ii iv n committee decided')","(0.25, 'germany n c ii iv n committee decided')","(0.25373134328358204, 'c ii iv n committee decided castle parks')","(0.2545454545454545, 'castle parks potsdam berlin would extended include park')","(0.26530612244897955, 'would extended include park sacrow castle sauveur')","(0.2622950819672131, 'germany n c ii iv n committee decided castle')","(0.23287671232876717, 'committee decided castle parks potsdam berlin would extended include park')","(0.26530612244897955, 'church n n germany n c ii')","(0.26724137931034486, 'potsdam park sacrow castle sauveur church n n germany n c ii iv n committee')","(0.25217391304347825, 'iv n committee decided castle parks potsdam berlin would extended include park sacrow castle')","(0.275, 'iv n committee decided castle parks potsdam berlin would extended')","(0.28125, 'c ii iv n committee decided castle parks potsdam')","(0.29333333333333333, 'c ii iv n committee decided castle parks potsdam berlin')","(0.2666666666666667, 'germany n c ii iv n committee decided castle parks potsdam berlin would extended include park sacrow')","(0.27692307692307694, 'potsdam park sacrow castle sauveur church n n germany n c ii iv n committee decided')","(0.27722772277227725, 'n c ii iv n committee decided castle parks potsdam berlin would extended include')","(0.25, 'sauveur church n n germany n')","(0.23711340206185572, 'n n germany n c ii iv n committee decided castle parks')","(0.2535211267605634, 'potsdam berlin would extended include park sacrow castle sauveur church')"
