,Convention on Wetlands of International Importance especially as Waterfowl Habitat,Nagoya Protocol on Access to Genetic Resources and their Fair and Equitable Sharing of Benefits Arising from their Utilization to the Convention on Biological Diversity,Convention on Biological Diversity,"Agreement on the Conservation of Small Cetaceans of the Baltic, North East Atlantic, Irish and North Seas",Convention on the Conservation of Migratory Species of Wild Animals,Bamako Convention on the Ban of the Import into Africa and the Control of Transboundary Movement and Management of Hazardous Wastes within Africa,Paris Agreement,United Nations Framework Convention on Climate Change,Kyoto Protocol to the United Nations Framework Convention on Climate Change,Minamata Convention on Mercury,Stockholm Convention on Persistent Organic Pollutants,Rotterdam Convention on the Prior Informed Consent Procedure for Certain Hazardous Chemicals and Pesticides in International Trade,"United Nations Convention to Combat Desertification in those Countries Experiencing Serious Drought and/or Desertification, particulary in Africa",Basel Convention on the Control of Transboundary Movements of Hazardous Wastes and their Disposal,Agreement on the Conservation of African-Eurasian Migratory Waterbirds,Cartagena Protocol on Biosafety to the Convention on Biological Diversity,Framework Convention on the Protection and Sustainable Development of the Carpathians,Montreal Protocol on Substances that Deplete the Ozone Layer,Vienna Convention for the Protection of the Ozone Layer,International Treaty on Plant Genetic Resources for Food and Agriculture,Convention on International Trade in Endangered Species of Wild Fauna and Flora,Convention for the Protection of the Mediterranean Sea against Pollution,"Protocol concerning cooperation in preventing pollution from ships and, in cases of emergency combating pollution of the Mediterranean Sea",Protocol for the protection of the Mediterranean Sea against pollution resulting from exploration and exploitation of the continental shelf and the seabed and its subsoil,Protocol Concerning Specially Protected Areas and Biological Diversity in the Mediterranean,Convention concerning the Protection of the World Cultural and Natural Heritage,Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol concerning Pollution from Land-Based sources and activities to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Protocol Concerning Specially Protected Areas and Wildlife to the Convention for the Protection and Development of the Marine Environment of the Wider Caribbean Region,Convention for Co-operation in the Protection and Development of the Marine and Coastal Environment of the West and Central African Region,Agreement on the Conservation of European Bats,Protocol on the Prevention of Pollution of the Mediterranean Sea by Transboundary Movements of Hazardous Wastes and their Disposal,Protocol for the Protection of the Mediterranean Sea against Pollution from Land-Based Sources
"Apr 29, 2019 Waste containing nanomaterials Advance","(0.36708860759493667, 'cooperation development united nations institute training research world health')","(0.29166666666666663, 'conference parties acknowledging work undertaken organizations particular international labour organization organization economic cooperation development united nations')","(0.39583333333333337, 'basel convention control transboundary movements')","(0.32432432432432434, 'paragraph present decision pursuant decision oewg encourages parties others undertake research develop measures')","(0.3513513513513513, 'basel convention control transboundary movements hazardous wastes disposal')","(0.4365079365079365, 'nanomaterials options work basel convention control transboundary movements hazardous wastes disposal also takes note comments')","(0.3529411764705882, 'best practices relating management')","(0.38235294117647056, 'united nations institute training research world health organization')","(0.3666666666666667, 'related waste containing nanomaterials options work basel convention control transboundary')","(0.4054054054054054, 'options work basel convention control')","(0.3770491803278688, 'options work basel convention control transboundary movements')","(0.3191489361702128, 'bc waste containing nanomaterials conference parties acknowledging work undertaken organizations particular international labour organization')","(0.32692307692307687, 'labour organization organization economic cooperation development united nations institute training research world health organization nanotechnology safety')","(0.8705882352941177, 'basel convention control transboundary movements hazardous wastes disposal also takes')","(0.32307692307692304, 'present decision pursuant decision oewg encourages parties others')","(0.35526315789473684, 'containing nanomaterials options work basel convention control transboundary')","(0.38749999999999996, 'labour organization organization economic cooperation development united nations')","(0.3098591549295775, 'nanomaterials including case studies best practices relating management')","(0.4035087719298246, 'meeting report implementation present decision open ended')","(0.3402061855670103, 'particular international labour organization organization economic cooperation development united')","(0.3411764705882353, 'basel convention control transboundary movements hazardous wastes disposal also takes')","(0.3529411764705882, 'convention control transboundary movements hazardous wastes disposal')","(0.3116883116883117, 'bc waste containing nanomaterials conference parties acknowledging work undertaken organizations particular international labour organization organization')","(0.3138686131386861, 'economic cooperation development united nations institute training research world health organization nanotechnology safety nanomaterials')","(0.30208333333333337, 'bc waste containing nanomaterials conference parties acknowledging work undertaken organizations')","(0.3614457831325302, 'united nations institute training research world health organization nanotechnology')","(0.3936170212765957, 'organization economic cooperation development united nations institute training research world')","(0.33333333333333337, 'undertaken organizations particular international labour organization organization economic cooperation development united nations institute training research world health')","(0.3292682926829268, 'undertaken organizations particular international labour organization organization economic cooperation development united nations institute training research world')","(0.3805970149253731, 'labour organization organization economic cooperation development united nations institute training research world health organization')","(0.3921568627450981, 'paragraph present decision consideration open ended')","(0.5660377358490566, 'nanomaterials options work basel convention control transboundary movements hazardous wastes disposal also')","(0.3411764705882353, 'appropriate generate information needed better understand potential risks posed waste')"
"Apr 7, 2002 Scientific and technical cooperation and the clearinghouse mechanism","(0.37777777777777777, 'collaboration existing international networks indigenous local communities and appropriate')","(0.4354838709677419, 'cbd distr general unep cbd cop dec vi may original english conference parties convention biological diversity')","(0.6888888888888889, 'parties convention biological diversity sixth')","(0.319672131147541, 'assist development communication networks use communities initial emphasis information sharing formats protocols standards')","(0.36585365853658536, 'convention urges executive secretary collaboration existing international networks')","(0.31851851851851853, 'implementation convention national level report review conference parties seventh meeting recommends executive secretary update develop')","(0.3548387096774194, 'parties use effectively central')","(0.3783783783783784, 'support national capacities implement convention urges executive secretary')","(0.34042553191489366, 'activities training support national capacities implement convention urges executive secretary')","(0.4130434782608695, 'implement convention urges executive secretary')","(0.352112676056338, 'capacities implement convention urges executive secretary collaboration')","(0.35, 'training support national capacities implement convention urges executive secretary collaboration existing international networks indigenous')","(0.32484076433121023, 'capacities implement convention urges executive secretary collaboration existing international networks indigenous local communities and appropriate national')","(0.3294117647058824, 'use effectively central portal clearing house mechanism establish strengthen national')","(0.3375, 'capacities implement convention urges executive secretary collaboration existing')","(0.5633802816901409, 'may original english conference parties convention biological diversity')","(0.31999999999999995, 'appropriate national focal points assist development communication networks')","(0.33333333333333337, 'new information formats protocols standards assist parties establishment')","(0.37735849056603776, 'april agenda item decision adopted conference parties')","(0.36363636363636365, 'support national capacities implement convention urges executive secretary collaboration')","(0.3764705882352941, 'convention national level report review conference parties seventh meeting recommends')","(0.410958904109589, 'convention urges executive secretary collaboration existing international')","(0.32191780821917804, 'clearing house activities training support national capacities implement convention urges executive secretary collaboration existing international')","(0.3285714285714286, 'training support national capacities implement convention urges executive secretary collaboration existing international networks indigenous')","(0.3764705882352941, 'may original english conference parties convention biological diversity sixth meeting')","(0.3580246913580247, 'convention biological diversity sixth meeting vi scientific technical cooperation')","(0.38888888888888884, 'convention biological diversity sixth meeting vi scientific technical cooperation clearing')","(0.31851851851851853, 'cbd cop dec vi may original english conference parties convention biological diversity sixth meeting hague april agenda')","(0.2993630573248408, 'activities training support national capacities implement convention urges executive secretary collaboration existing international networks indigenous local')","(0.3565891472868217, 'best practices new information formats protocols standards assist parties establishment improvement national subregional regional')","(0.37037037037037035, 'implementation convention national level report review')","(0.27586206896551724, 'urges executive secretary collaboration existing international networks indigenous local communities and appropriate')","(0.3033707865168539, 'support implementation convention national level report review conference parties seventh')"
"Apr 8, 2002 Ajanta Caves  Ellora Caves India","(0.3529411764705882, 'monitoring mission undertaken international mural painting expert undertaken december')","(0.2818791946308725, 'heritage centre continue assisting authorities india mobilize international technical assistance enhance co operation numerous national international')","(0.40476190476190477, 'conservation two world heritage properties')","(0.33333333333333337, 'report state conservation two world heritage properties presented document whc conf findings recommendations')","(0.5, 'protection conservation two sites n n xii nbsp')","(0.31060606060606055, 'microclimate conditions ajanta caves n enhancing documentation archival material evaluate changing conditions wall painting material')","(0.4, 'n n revising present')","(0.381578947368421, 'environment giving preference conservation solutions involve minimal changes')","(0.3366336633663366, 'historically established environment giving preference conservation solutions involve minimal changes')","(0.39473684210526316, 'n enhancing co operation complementary')","(0.3709677419354839, 'concerning conservation management presentation properties n n')","(0.3129770992366412, 'properties presented document whc conf findings recommendations reactive monitoring mission undertaken international mural painting')","(0.3643410852713178, 'n enhancing co operation complementary asi branches enhance long term protection conservation two sites n n')","(0.33333333333333337, 'detailed recommendations concerning conservation management presentation properties n n revising')","(0.3943661971830986, 'concerning conservation management presentation properties n n revising')","(0.35, 'long term protection conservation two sites n n')","(0.34328358208955223, 'management presentation properties n n revising present methods')","(0.3561643835616438, 'mobilize international technical assistance enhance co operation numerous')","(0.4117647058823529, 'enhance long term protection conservation two sites')","(0.3589743589743589, 'undertaken international mural painting expert undertaken december nbsp bureau')","(0.3928571428571429, 'undertaken international mural painting expert undertaken december nbsp bureau noted')","(0.44897959183673475, 'long term protection conservation two sites n')","(0.35344827586206895, 'minimal changes n enhancing co operation complementary asi branches enhance long term protection conservation two')","(0.30434782608695654, 'complementary asi branches enhance long term protection conservation two sites n n xii nbsp')","(0.3125, 'branches enhance long term protection conservation two sites n n')","(0.3908045977011494, 'detailed recommendations concerning conservation management presentation properties n n')","(0.3679245283018868, 'following concept minimal intervention historically established environment giving preference conservation')","(0.3464052287581699, 'reactive monitoring mission properties nbsp bureau urged authorities consider mission rsquo s detailed recommendations concerning conservation management')","(0.3221476510067114, 'unique natural setting ajanta ellora caves following concept minimal intervention historically established environment giving preference conservation')","(0.3366336633663366, 'enhance long term protection conservation two sites n n xii nbsp nbsp nbsp finally')","(0.44680851063829785, 'management presentation properties n n revising')","(0.2931034482758621, 'properties presented document whc conf findings recommendations reactive monitoring mission undertaken international')","(0.3516483516483516, 'operation organization reactive monitoring mission properties nbsp bureau urged authorities')"
"Apr 29, 2019 Synergies in preventing and combating illegal traffic and trade in hazardous chemicals and wastes","(0.37209302325581395, 'conventions provision information appropriate existing reporting procedures takes note')","(0.30573248407643316, 'trade occurring contravention conventions comments parties subsequent consideration conferences parties rotterdam stockholm conventions next meetings prepare')","(0.4130434782608695, 'convention persistent organic pollutants aimed')","(0.3307086614173228, 'convention regional centres international criminal police organization world customs organization secretariat montreal protocol')","(0.4078947368421053, 'conventions encourages parties provide information secretariat cases illegal')","(0.4039735099337748, 'responsible implementation enforcement provisions basel convention control transboundary movements hazardous wastes disposal rotterdam convention prior')","(0.34615384615384615, 'parties yet done establish')","(0.42105263157894735, 'international trade stockholm convention persistent organic pollutants aimed')","(0.3979591836734694, 'certain hazardous chemicals pesticides international trade stockholm convention persistent organic')","(0.42553191489361697, 'chemicals wastes covered conventions encourages')","(0.8064516129032258, 'trade stockholm convention persistent organic pollutants aimed')","(0.8421052631578947, 'rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade stockholm convention')","(0.33720930232558144, 'information received pursuant paragraph present decision recommendations concerning opportunities strengthened cooperation consideration conferences parties basel rotterdam')","(0.7789473684210526, 'basel convention control transboundary movements hazardous wastes disposal rotterdam convention')","(0.37037037037037035, 'subsequent consideration conferences parties rotterdam stockholm conventions next')","(0.3466666666666667, 'management chemicals basel convention stockholm convention regional centres')","(0.3975903614457831, 'trade occurring contravention conventions comments parties subsequent consideration')","(0.75, 'montreal protocol substances deplete ozone layer relevant global')","(0.4098360655737705, 'rotterdam convention prior informed consent procedure certain')","(0.38636363636363635, 'international trade stockholm convention persistent organic pollutants aimed controlling')","(0.3978494623655914, 'conventions provision information appropriate existing reporting procedures takes note report')","(0.4285714285714286, 'convention regional centres international criminal police organization')","(0.35460992907801414, 'stockholm conventions provision information appropriate existing reporting procedures takes note report including recommendations areas legal')","(0.368421052631579, 'paragraph present decision recommendations concerning opportunities strengthened cooperation consideration conferences parties basel rotterdam stockholm')","(0.3168316831683168, 'stockholm conventions voluntarily provide information cases trade occurring contravention conventions')","(0.4, 'recommendations concerning opportunities strengthened cooperation consideration conferences parties basel')","(0.3763440860215054, 'conventions provision information appropriate existing reporting procedures takes note report')","(0.36994219653179194, 'parties rotterdam stockholm conventions voluntarily provide information cases trade occurring contravention conventions comments parties subsequent consideration conferences')","(0.3416149068322981, 'parties rotterdam stockholm conventions voluntarily provide information cases trade occurring contravention conventions comments parties subsequent consideration')","(0.36764705882352944, 'basel convention stockholm convention regional centres international criminal police organization world customs organization secretariat')","(0.3913043478260869, 'wastes takes note information provided parties')","(0.5806451612903225, 'responsible implementation enforcement provisions basel convention control transboundary movements hazardous wastes disposal')","(0.3563218390804598, 'paragraph present decision undertake activities aimed assisting parties basel rotterdam')"
"Apr 8, 2002 Archaeological site of Chavin Peru","(0.3258426966292135, 'cleaning ventilation conducts establishment topographical plans identify water filtration')","(0.2715231788079471, 'underpinning walls risk collapse cleaning ventilation conducts establishment topographical plans identify water filtration development tourist circuits')","(0.37254901960784315, 'conducts establishment topographical plans identify')","(0.31481481481481477, 'taking account recommendations made icomos expert nbsp second phase elaborated implementation emergency plan')","(0.3648648648648649, 'xii bureau informed conservation difficulties existing archaeological site')","(0.29861111111111116, 'elaborated implementation emergency plan based evaluation structural stability monument emergency assistance requested nbsp furthermore observer')","(0.3666666666666667, 'state party finalize implement')","(0.33333333333333337, 'informed conservation difficulties existing archaeological site chavin well')","(0.3111111111111111, 'earth removal underpinning walls risk collapse cleaning ventilation conducts establishment')","(0.38095238095238093, 'taking account recommendations made icomos')","(0.33333333333333337, 'collapse cleaning ventilation conducts establishment topographical plans')","(0.2966101694915254, 'already undertaken represents first phase procedure master plan established taking account recommendations made icomos')","(0.304635761589404, 'underpinning walls risk collapse cleaning ventilation conducts establishment topographical plans identify water filtration development tourist circuits')","(0.3085106382978723, 'based evaluation structural stability monument emergency assistance requested nbsp furthermore')","(0.3733333333333333, 'informed conservation difficulties existing archaeological site chavin well')","(0.2833333333333333, 'management plan nbsp expert meeting held may assist')","(0.32432432432432434, 'topographical plans identify water filtration development tourist circuits')","(0.34285714285714286, 'monument emergency assistance requested nbsp furthermore observer peru')","(0.360655737704918, 'site particular application priority actions within emergency')","(0.3466666666666667, 'information work already undertaken represents first phase procedure master')","(0.375, 'provided additional information work already undertaken represents first phase procedure')","(0.38095238095238093, 'phase elaborated implementation emergency plan based evaluation')","(0.30000000000000004, 'xii bureau informed conservation difficulties existing archaeological site chavin well emergency measures undertaken nbsp measures')","(0.2962962962962963, 'elaborated implementation emergency plan based evaluation structural stability monument emergency assistance requested nbsp furthermore')","(0.3191489361702128, 'informed conservation difficulties existing archaeological site chavin well emergency measures')","(0.32432432432432434, 'commission chavin master plan pre selected enlarged consultative committee')","(0.36250000000000004, 'identify water filtration development tourist circuits nbsp bureau noted members')","(0.31612903225806455, 'cleaning ventilation conducts establishment topographical plans identify water filtration development tourist circuits nbsp bureau noted members commission')","(0.29166666666666663, 'cleaning ventilation conducts establishment topographical plans identify water filtration development tourist circuits nbsp bureau noted members')","(0.3203125, 'conservation difficulties existing archaeological site chavin well emergency measures undertaken nbsp measures concern immediate')","(0.37037037037037035, 'xii bureau informed conservation difficulties existing')","(0.30508474576271183, 'elaborated implementation emergency plan based evaluation structural stability monument emergency assistance requested')","(0.3373493975903614, 'archaeological site chavin well emergency measures undertaken nbsp measures concern')"
"Apr 29, 2019 Compilation of comments on the Annex III thought starter by Canada status 4 September 2020","(0.33333333333333337, 'objectives convention complement organize information facilitate correct interpretation likewise')","(0.29032258064516125, 'europe colombia bogot colombia july ref comments review annexes iii basel convention dear ms kohler first')","(0.42105263157894735, 'convention grouping several ghs hazard')","(0.3359375, 'agrees with ghs classification criteria included guidelines identification hazardous characteristics including methods assessing')","(0.3648648648648649, 'definitions classification criteria accordance ghs included annex consider')","(0.3237410071942446, 'cytotoxic cytostatic drugs case would important clarify phytopharmaceutical products considered hazardous waste modification could possibly')","(0.41666666666666663, 'lpez arias member expert')","(0.4, 'un model regulations transport dangerous goods colombia considers')","(0.3465346534653465, 'scope characteristics health environmental hazards relevant objectives convention complement organize')","(0.5357142857142857, 'iii basel convention dear ms')","(0.582089552238806, 'consisting of containing contaminated persistent organic pollutants')","(0.33333333333333337, 'agrees with ghs classification criteria included guidelines identification hazardous characteristics including methods assessing characteristics')","(0.35064935064935066, 'objectives convention complement organize information facilitate correct interpretation likewise colombia agrees with ghs classification criteria included')","(0.40476190476190477, 'hazard characteristics effects packaging requirements given hazardous wastes may one')","(0.34883720930232553, 'categories tests classification principles regarding testing classification principles')","(0.35, 'annexes iii basel convention dear ms kohler first')","(0.5, 'review annexes ministry environment sustainable development european union')","(0.3561643835616438, 'ministry environment sustainable development european union member states')","(0.4285714285714286, 'use ghs concentration limit values purpose latter')","(0.3770491803278688, 'united nations oecd astm iso iec also suggest future')","(0.36585365853658536, 'united nations model regulations transport dangerous goods acute toxicity colombia')","(0.39473684210526316, 'convention complement organize information facilitate correct interpretation')","(0.33783783783783783, 'principles regarding testing classification principles colombia considers important include references recommended test methods characterize hazards')","(0.33043478260869563, 'proposals regarding review annex iii unep chw raewg colombia appreciates proposal presented ue sm')","(0.3375, 'provided co chairs secretariat pleased submit views regard to canada')","(0.3513513513513513, 'finally concerning proposals submitted canada european union member states')","(0.368421052631579, 'absolute concentration limit values determine health environmental hazard characteristics waste')","(0.35761589403973515, 'de minimis concentration values colombia finds complex assign absolute concentration limit values determine health environmental hazard characteristics')","(0.3375, 'sense extend scope characteristics health environmental hazards relevant objectives convention complement organize information facilitate correct interpretation')","(0.3583333333333333, 'complex assign absolute concentration limit values determine health environmental hazard characteristics waste due great')","(0.41666666666666663, 'september table contents colombia european union')","(0.327433628318584, 'indications regarding precedence hazard characteristics effects packaging requirements given hazardous wastes may')","(0.368421052631579, 'proposal european union member states amend annex iii considered appropriate')"
"Apr 29, 2019 Operation of the Persistent Organic Pollutants Review Committee","(0.345679012345679, 'convention persistent organic pollutants work committee report results activities')","(0.28395061728395066, 'chair committee tenth meeting encourages parties observers submit information requested committee recognizing increased participation contribute comprehensiveness')","(0.4, 'convention persistent organic pollutants work')","(0.3153153153153153, 'meeting decides consider election chair committee tenth meeting encourages parties observers submit information')","(0.37142857142857144, 'convention persistent organic pollutants work committee report results')","(0.29850746268656714, 'chemicals stockholm convention persistent organic pollutants work committee report results activities conference parties tenth meeting')","(0.3928571428571429, 'experts listed annex present')","(0.3472222222222222, 'listing new chemicals stockholm convention persistent organic pollutants')","(0.3111111111111111, 'process reviewing listing new chemicals stockholm convention persistent organic pollutants')","(0.4, 'new chemicals stockholm convention persistent')","(0.78125, 'new chemicals stockholm convention persistent organic pollutants')","(0.31818181818181823, 'designated appointed experts participate effectively process reviewing listing new chemicals stockholm convention persistent organic')","(0.33519553072625696, 'information requested committee recognizing increased participation contribute comprehensiveness work undertaken support committee preparation recommendations requests secretariat')","(0.31081081081081086, 'pops cop inf rev central eastern european states ms magdalena')","(0.31666666666666665, 'frydrych poland latin american caribbean states mr agustn')","(0.3472222222222222, 'listing new chemicals stockholm convention persistent organic pollutants')","(0.29850746268656714, 'pops cop inf rev central eastern european states')","(0.29850746268656714, 'support parties incoming members newly designated appointed experts')","(0.36923076923076925, 'chemicals stockholm convention persistent organic pollutants work')","(0.3157894736842105, 'consider election chair committee tenth meeting encourages parties observers')","(0.3152173913043478, 'convention persistent organic pollutants work committee report results activities conference')","(0.3870967741935484, 'convention persistent organic pollutants work committee report')","(0.30597014925373134, 'chemicals stockholm convention persistent organic pollutants work committee report results activities conference parties tenth meeting')","(0.3112582781456954, 'contribute comprehensiveness work undertaken support committee preparation recommendations requests secretariat continue subject availability resources')","(0.28828828828828834, 'contribute comprehensiveness work undertaken support committee preparation recommendations requests secretariat')","(0.3580246913580247, 'convention persistent organic pollutants work committee report results activities')","(0.34782608695652173, 'convention persistent organic pollutants work committee report results activities conference')","(0.3211678832116789, 'organic pollutants work committee report results activities conference parties tenth meeting annex decision sc members persistent organic')","(0.30000000000000004, 'pops cop inf rev central eastern european states ms magdalena frydrych poland latin american caribbean states')","(0.34246575342465757, 'undertaken support committee preparation recommendations requests secretariat continue subject availability resources undertake activities support')","(0.4871794871794872, 'inf rev central eastern european states')","(0.28865979381443296, 'set document unep pops cop inf rev central eastern european states ms')","(0.34905660377358494, 'support committee preparation recommendations requests secretariat continue subject availability resources')"
"Apr 29, 2019 Technical guidelines on the environmentally sound management of waste leadacid batteries","(0.31506849315068497, 'la gestin ambientalmente racional de las bateras de plomo')","(0.29032258064516125, 'de trabajo de composicin abierta para el bienio el anlisis sobre la conveniencia de actualizar las')","(0.38095238095238093, 'conveniencia de actualizar las directrices')","(0.2804878048780488, 'de las naciones unidas sobre el medio ambiente en su resolucin sobre la')","(0.31034482758620685, 'conveniencia de actualizar las directrices tcnicas para la')","(0.2962962962962963, 'el convenio de basilea recuerda su decisin vi mediante la cual aprob las directrices tcnicas')","(0.38095238095238093, 'partes en el convenio')","(0.33999999999999997, 'de las partes en el convenio de basilea')","(0.3384615384615385, 'abierta para el bienio el anlisis sobre la conveniencia de')","(0.37142857142857144, 'sobre la conveniencia de actualizar')","(0.33999999999999997, 'en el convenio de basilea recuerda su')","(0.3035714285714286, 'solicita la secretara que informe sobre la aplicacin de la presente decisin al grupo')","(0.2945736434108527, 'resolucin sobre la eliminacin de la exposicin al plomo en la pintura la promocin de la')","(0.31081081081081086, 'el convenio de basilea recuerda su decisin vi mediante la')","(0.30000000000000004, 'la gestin ambientalmente racional de las bateras de')","(0.31666666666666665, 'de las partes en el convenio de basilea')","(0.31343283582089554, 'para la gestin ambientalmente racional de las bateras')","(0.31666666666666665, 'diferentes aspectos de los sistemas de gestin ambientalmente')","(0.4, 'en la pintura la promocin de la')","(0.3278688524590164, 'racional de las bateras de plomo cido curs la')","(0.3484848484848485, 'ambientalmente racional de las bateras de plomo cido usadas la')","(0.34693877551020413, 'sobre el medio ambiente en su resolucin')","(0.31896551724137934, 'plomo cido curs la conferencia de las partes en el convenio de basilea recuerda su')","(0.31304347826086953, 'trabajo de composicin abierta en su reunin la conferencia de las partes en su')","(0.35, 'el convenio de basilea recuerda su decisin vi mediante la')","(0.3125, 'la gestin ambientalmente racional de las bateras de plomo')","(0.33333333333333337, 'la pintura la promocin de la gestin ambientalmente racional de')","(0.3111111111111111, 'cido curs la conferencia de las partes en el convenio de basilea recuerda su decisin vi mediante')","(0.32307692307692304, 'plomo en la pintura la promocin de la gestin ambientalmente racional de las bateras de plomo')","(0.3267326732673267, 'plomo en la pintura la promocin de la gestin ambientalmente racional de las bateras')","(0.3555555555555555, 'gestin ambientalmente racional de las bateras')","(0.3298969072164949, 'trabajo de composicin abierta en su reunin la conferencia de las partes')","(0.3484848484848485, 'de composicin abierta para el bienio el anlisis sobre la')"
"Apr 8, 2002 Caves of the Aggtelek Karst and Slovak Karst HungarySlovakia","(0.34246575342465757, 'designate site national park nbsp bureau urged state party')","(0.30645161290322576, 'n xii nbsp nbsp nbsp bureau commended state party rejecting mining application threatened site general improvement')","(0.3555555555555555, 'consultation sustainable development region n')","(0.29807692307692313, 'government designating slovak karst caves slovak karst national park noting designation level protection')","(0.3375, 'noted minister environment consultations concerned ministries submitted proposal')","(0.3076923076923077, 'party apply mechanisms provide compensation well continued community involvement management national park bureau acknowledged role')","(0.33333333333333337, 'preipast cave system report')","(0.33333333333333337, 'unit kosice region approved slovak government propose limestone')","(0.33333333333333337, 'large territorial unit kosice region approved slovak government propose limestone')","(0.35, 'system report also mentioned territorial')","(0.3382352941176471, 'mechanisms provide compensation well continued community involvement')","(0.3214285714285714, 'nbsp nbsp nbsp number ngos including sosna expressed concern farmers affected designation national park')","(0.31007751937984496, 'further national council slovak republic took caves state ownership date permission granted geologic mining activity near')","(0.31182795698924726, 'mechanisms provide compensation well continued community involvement management national park')","(0.3493975903614458, 'environment consultations concerned ministries submitted proposal slovak government')","(0.345679012345679, 'local government proposals development sustainable tourism ecological agriculture')","(0.5074626865671642, 'ensure proper consultation sustainable development region n xii')","(0.3508771929824561, 'level protection would increase report noted present site')","(0.42105263157894735, 'noting designation level protection would increase report')","(0.37209302325581395, 'local government proposals development sustainable tourism ecological agriculture nbsp')","(0.32558139534883723, 'involvement management national park bureau acknowledged role sosna partners achieving')","(0.4, 'karst national park noting designation level protection')","(0.30327868852459017, 'protection would increase report noted present site protected landscape area geologic activities mining allowed permission')","(0.31304347826086953, 'control protected areas cave systems well decision designate site national park nbsp bureau urged')","(0.38749999999999996, 'protection body nbsp caves also protected ldquo national nature monuments')","(0.3661971830985915, 'noting designation level protection would increase report noted present')","(0.37362637362637363, 'local government proposals development sustainable tourism ecological agriculture nbsp iucn')","(0.31851851851851853, 'skalisty potok ndash kunia preipast cave system report also mentioned territorial plan large territorial unit kosice region')","(0.3076923076923077, 'protection body nbsp caves also protected ldquo national nature monuments rdquo afforded highest level protection nbsp')","(0.31818181818181823, 'national park adequately compensated developing together hrhov local government proposals development sustainable tourism ecological')","(0.34426229508196726, 'noted minister environment consultations concerned ministries')","(0.28865979381443296, 'body nbsp caves also protected ldquo national nature monuments rdquo afforded highest')","(0.3647058823529412, 'positive outcomes protection site encouraged state party carefully consider proposals')"
"Apr 3, 2006 Synergies","(0.34065934065934067, 'chemicals pesticides international trade stockholm convention persistent organic pollutants')","(0.29729729729729726, 'international trade stockholm convention persistent organic pollutants exploring cooperation synergies taking account decision sc conference parties')","(0.41860465116279066, 'convention noting recent adoption strategic')","(0.3448275862068966, 'programme enhance cooperation mutually inclusive basis synergies across three conventions invites parties coordinate')","(0.38961038961038963, 'conventions united nations environment programme enhance cooperation mutually')","(0.3178294573643411, 'rotterdam convention noting recent adoption strategic approach international chemicals management noting also need carefully take')","(0.3548387096774194, 'parties eighth meeting requests')","(0.4125, 'chemicals pesticides international trade stockholm convention persistent organic')","(0.3979591836734694, 'certain hazardous chemicals pesticides international trade stockholm convention persistent organic')","(0.40476190476190477, 'parties rotterdam convention noting recent')","(0.7575757575757576, 'trade stockholm convention persistent organic pollutants exploring')","(0.835820895522388, 'secretariat cooperate rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade')","(0.3445945945945946, 'united nations environment programme supplementary financial analysis well relevant decisions adopted conference parties stockholm convention second')","(0.381578947368421, 'basel conventions take harmonized complementary decisions unep oewg add unep')","(0.323943661971831, 'recognizing need consideration substance proposals contained annex note')","(0.36363636363636365, 'secretariats basel stockholm rotterdam conventions united nations environment')","(0.3780487804878049, 'stockholm convention persistent organic pollutants exploring cooperation synergies')","(0.3291139240506329, 'conference parties stockholm convention make recommendations conference parties')","(0.4117647058823529, 'parties stockholm convention make recommendations conference parties')","(0.3866666666666667, 'approach international chemicals management noting also need carefully take')","(0.3978494623655914, 'conventions united nations environment programme enhance cooperation mutually inclusive basis')","(0.4558823529411765, 'conventions united nations environment programme enhance cooperation')","(0.36170212765957444, 'pollutants exploring cooperation synergies taking account decision sc conference parties stockholm convention make recommendations conference')","(0.328125, 'convention persistent organic pollutants exploring cooperation synergies taking account decision sc conference parties stockholm')","(0.31958762886597936, 'stockholm convention persistent organic pollutants exploring cooperation synergies taking account')","(0.40697674418604646, 'rotterdam convention noting recent adoption strategic approach international chemicals')","(0.3870967741935484, 'conventions united nations environment programme enhance cooperation mutually inclusive basis')","(0.3377483443708609, 'invite make document available information paper respective conferences parties executive director united nations environment programme invites parties')","(0.3356643356643356, 'invite make document available information paper respective conferences parties executive director united nations environment programme invites')","(0.3384615384615385, 'conference parties stockholm convention second meeting conference parties rotterdam convention third meeting final recommendations')","(0.38888888888888884, 'programme enhance cooperation mutually inclusive basis')","(0.31304347826086953, 'improving cooperation synergies well study prepared secretariat stockholm supplementary financial analysis prepared')","(0.3655913978494624, 'rotterdam conventions invite make document available information paper respective conferences')"
